Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
49	-9.338533695829783	36.772179410769766	-9.873541173108542	-9.425687676951052	-9.528096342368254	-10.563360244309072	40.50461157701223	-10.031027451917732	-9.759788626023818	-11.03240079492354	-10.185320712208688	40.80005867707436	-9.849859411398107	-9.298440228018931	-9.190793307798806
50	-5.407984958340888	25.262350960474958	-6.375054359750958	-6.331387525046448	-6.424914836657809	-6.54336836675172	26.008848956951162	-6.482389715335654	-6.50851723091571	-7.07430993734395	-6.360413923957454	25.251895614458075	-6.434659639483352	-6.286174836254257	-6.293920202045992
51	-1.9960487712670678	13.889612343213365	-3.260596705856577	-3.729766209928812	-4.106341201807176	-3.344565851059929	13.99625818942454	-3.3532556623174155	-4.086821826700999	-5.5545378616933725	-2.827954611658477	14.744030984474744	-3.1949964401921087	-3.481214525763599	-3.6938018488671123
52	-4.161520967992772	18.501178833491668	-4.688621967179846	-4.961664075261371	-5.040713343826131	-4.723727829076939	20.128817538856325	-4.686644329646792	-4.979759403415258	-5.662110097800492	-4.603056793506277	19.436336446073163	-4.710951967227623	-4.840623383883366	-5.00693865960429
53	-3.762787919315847	14.886780980035669	-3.7215433555867223	-3.811961238893596	-4.3108453279610695	-4.210543234524214	16.60146454544577	-3.582938189048587	-3.9088954546278227	-5.375210230914566	-3.8842462176202313	16.244400969840093	-3.802884045254513	-3.489119949199499	-3.871671332374906
54	-2.07454435170609	9.507792341687892	-2.3693260356078487	-2.579248783899907	-2.7236375805754762	-2.196103985945197	9.416903016754762	-2.1490509078641162	-2.5548656220718136	-3.359427536722269	-2.008473273039601	10.129141243254246	-2.11704343572799	-2.2565494376542627	-2.6655656508823413
55	-2.887370049004802	8.515562332117188	-2.089099153005741	-1.5285045740111798	-1.1463115230486993	-3.08834969684706	7.081407066059567	-1.8599199616029398	-1.2621548172369554	-2.539650319661197	-3.1651442347476415	7.239068998171195	-1.9264213593738886	-0.7233998388309313	-0.6197128689769204
56	-1.0112935464217847	10.587503462309142	-2.817180623781438	-3.174889213315922	-3.1879194335643066	-2.5901794948558696	11.510528185202332	-2.8137093584081465	-3.011958031125387	-3.3295910931254027	-2.504214745370606	10.973717182124163	-2.6146123428835706	-2.962921469075859	-3.053279477707348
57	0.0054290153936819435	8.933260289358374	-2.9792382006893736	-3.325381093919878	-3.1567550969484484	-1.875086741161093	10.857180894623054	-2.5905090442354104	-3.0295286882759878	-3.4853339917263266	-1.7646380277674705	10.402486212014999	-2.3223151669940707	-2.826610336902583	-2.8429600227694416
58	2.976232034608869	6.103483341475851	-0.8680547355129248	-3.4256679203907447	-4.242376396669759	1.784033679360933	4.497512140101815	-0.35568021086553253	-3.5243287377367993	-5.444528787824623	2.547655504152781	5.9125821631304305	0.03049354299317416	-2.288345309123119	-3.7030103077002634
59	4.683760316193793	13.450926562822701	-2.9634366121788793	-6.454811776307436	-8.224158226627026	-0.5583092383686205	17.137968590099533	-2.5748254855131565	-6.618737114616003	-9.861185740128139	0.36361903069033147	16.92970984341831	-2.033507232288104	-5.639031498940604	-7.6379814182566825
60	-12.365987804835981	49.57548937824525	-13.146970147202016	-13.36994564862739	-13.511143337277879	-13.020151277362316	54.85145250352937	-13.139249810057686	-13.442912552444557	-13.949575371486107	-12.84768962802721	54.09573817080595	-13.079553845912587	-13.266092577289992	-13.38340805205683
61	-9.409870288482734	38.178272613561816	-9.936294424386388	-9.987851862194143	-10.101554358686606	-9.90380094667935	40.0613743376602	-9.931761777045816	-10.06463130496119	-10.714969166060387	-9.684322797053689	41.080291087769744	-9.825528566552327	-9.825624171904915	-9.933728374984254
62	-6.317293235241634	25.158918452169228	-6.618107961691874	-6.363079148069125	-6.376105077898039	-6.971759832333709	26.559797016926243	-6.662071446015898	-6.502698853894071	-7.094479565579533	-6.739025883381426	27.030906220633288	-6.604317153210962	-6.269148629526316	-6.231534902886119
