Mass (u)	log2FC	p_value	mean_2000	mean_10000	std_2000	std_10000	n_2000	n_10000	t_statistic	q_value	significant
691	-0.12415117030885779	0.27923182313857847	0.006359038263272834	0.005834695704729366	0.0006188887336768418	0.0002692238325752172	3	3	1.3456412368666113	0.48992700185859217	False
692	-0.05462356279461624	0.1786817859073736	0.0071692576584737	0.0069028884902917675	0.00022732458163584037	1.9420235932907905e-05	3	3	2.0221769271367953	0.38308291978626313	False
693	-0.07501940613574358	0.5637609239884989	0.005780470700155434	0.005487570494011901	0.0007028503363362303	0.00033960079832738176	3	3	0.6499126456943076	0.747864100728493	False
694	0.1819279529100666	0.1483541125631933	0.006193683492323167	0.007026107336061166	0.00041239877004210865	0.0006528692053060135	3	3	-1.867105028697766	0.3364823557913791	False
695	0.11718385763573419	0.19826160120663522	0.0055443871006213	0.006013528882671467	0.00043995223299536456	0.00015705189635993524	3	3	-1.7394590753084784	0.4054196108856278	False
696	-0.014781927758954466	0.8332754324792969	0.0065619528757541006	0.006495062035987366	0.00048093594972498164	8.067112866847266e-05	3	3	0.23758267003148267	0.9220893695243088	False
697	-0.021612142949390983	0.690055535958998	0.0199373875332875	0.019640943540288832	0.0010944121371561605	0.00029874002466281376	3	3	0.45260233223764124	0.8369387857559848	False
698	-0.02824458585984	0.7539415116981159	0.014870300333275266	0.014582005992581465	0.0013710366743693392	0.0003284164703682195	3	3	0.3541867955557097	0.8756447926562249	False
699	0.04273981447651369	0.7401963380143399	0.008341705801451533	0.008592525610113333	0.0011411084361992853	5.7777795502656606e-05	3	3	-0.3802240244721626	0.8679926670914014	False
700	0.09384925827646337	0.41473848131561103	0.007412662122739067	0.0079108954900524	0.0008323071522181711	0.00031693988498034294	3	3	-0.9689600979927862	0.6255446954553847	False
701	0.108785585213589	0.499252367127121	0.0057892269411751	0.006242640122134334	0.0009316510189899509	0.0003852690297149768	3	3	-0.7789708232624206	0.6949007736301493	False
702	0.06902247269647899	0.5193776353479552	0.006124277921171833	0.006424402254716067	0.0006498906551458771	0.0002677393653792105	3	3	-0.7395708730090604	0.7100670087124219	False
703	-0.05604916666549632	0.37864141750626956	0.005642018629384499	0.005427027660705234	0.0003285307773645966	0.0001238462772854255	3	3	1.0605996767981665	0.5986341963925937	False
704	-0.08648897362817468	0.1769131474678545	0.006141559030280267	0.005784194053982567	0.00021795895019722627	0.00029969813971481555	3	3	1.670312325160542	0.38025129670938856	False
705	0.1758969243709978	0.13149632327225733	0.0061529262921064	0.006950754727524167	0.0005957529512421023	0.0002937318822070684	3	3	-2.0804265505475854	0.30670433642347933	False
706	0.03187874186765218	0.6680814940846413	0.006534888446335566	0.0066808948430975	0.000500399666726167	0.00013111213388535234	3	3	-0.48887451025205525	0.8244203320899135	False
707	-0.03261803585190077	0.7831103546135983	0.005136984577106666	0.0050221450796339	0.0005836726624882807	0.00031253611817821323	3	3	0.30042779916527473	0.8924304578079798	False
708	-0.008601903676020137	0.9479532557877756	0.007260126889333667	0.007216968007836166	0.0010056856480080206	0.0001759831485017069	3	3	0.07321820668406026	0.9795686323652382	False
709	-0.12916150539183902	0.3182513868835371	0.0058719098513224	0.005369055475825166	0.000625396584768455	0.0004098220631746203	3	3	1.164844142105927	0.5365257242681881	False
710	0.005607742573911054	0.9457428264967678	0.0067421987051983	0.006768456569948167	0.00022959616865930109	0.0005639696311314249	3	3	-0.07469028931880656	0.9795686323652382	False
711	-0.14634876970906016	0.05996350697918416	0.0061237372689388996	0.005533006486018434	0.0002548944852985768	0.00029549155883866387	3	3	2.6219208925671533	0.18117088051717917	False
712	0.03241817783072243	0.8106870608660663	0.0070919817952803	0.007253146611923733	0.0009264422190491663	0.0005441387491682994	3	3	-0.259810119027497	0.9084075700958567	False
713	-0.11042284099982876	0.013260682414597056	0.0075662328587429994	0.007008726536963067	0.00016356963896912335	0.00015821834680560892	3	3	4.24322002479435	0.06185889763732363	False
714	0.213839019419968	0.199821658576911	0.024563848247326298	0.028488420103937633	0.003643006384225084	0.0006722996433618319	3	3	-1.8349352715619458	0.40683114659903463	False
715	-0.24771041798242843	0.20214439118739874	0.025268247986129103	0.021281726818427632	0.0037249773616310914	0.002212035498411058	3	3	1.593819938416449	0.4085917250699071	False
716	0.0764643615673589	0.4928403668491378	0.010885937149939967	0.011478466979774867	0.0012157647288727014	0.00038035618353823343	3	3	-0.805646283891442	0.6916057379420132	False
717	-0.2217168603609922	0.21440452004893873	0.009263423218645433	0.007943795946725	0.001292518088314788	0.0006711009539276317	3	3	1.5694362310967007	0.4177675914555059	False
718	0.05609927128926635	0.3321210604921373	0.006574065985533901	0.006834734087247267	0.00035395842046044335	0.00013902475911158776	3	3	-1.1872513605017414	0.5502540661478031	False
719	-0.12408036935291789	0.21184476317987921	0.005431580001037433	0.004983956771722433	0.0001969733757289648	0.0004377426550940039	3	3	1.6151611129853152	0.4167628816908221	False
720	0.05420101183255295	0.5718095623232838	0.0049820592346946	0.005172792022501566	0.00028481020846736607	0.00044590958937186303	3	3	-0.6243728766035341	0.754385300651403	False
721	0.04349519287533063	0.7290160634850199	0.004174013488314866	0.004301770194732066	0.0005255034415462087	0.00024080134439119253	3	3	-0.3828076867347018	0.861176303752822	False
722	0.4118173131982601	0.021023039541729932	0.006665657385639367	0.008867727781331833	0.0007432174605058237	0.00035289585548319106	3	3	-4.635825771449584	0.09014424530772078	False
723	0.15231199926690214	0.21206309174373986	0.0069623878392199336	0.0077376430842644	0.0007595595839655342	0.00030613487024047236	3	3	-1.639674324408048	0.4167628816908221	False
724	0.17101984830069777	0.09002978993916146	0.0052308433426442	0.005889166307148266	0.0004105639355985295	0.0002353440656923425	3	3	-2.4094865788712765	0.2323261144630641	False
725	0.0198242262929938	0.6942531912243977	0.0049892263640038	0.005058257049325034	0.0002593253910189636	6.596176823568728e-05	3	3	-0.44683217853919666	0.8384366420334475	False
726	-0.006015911609363658	0.7331016472044777	0.007678971494268866	0.007647017526082933	5.0477700284644446e-05	0.00013639489380521712	3	3	0.38055214113728525	0.8644490256619466	False
727	-0.10492322031241495	0.06504016585707222	0.005879608851297667	0.005467180317092867	0.00010707495398008919	0.00022114580452688395	3	3	2.9073472081057816	0.18998429646406018	False
728	-0.042209116462654926	0.7220817424010911	0.005960226707040067	0.0057883737959606996	0.0006980691129160029	0.00027867192107756933	3	3	0.3960128123124239	0.8586098029391126	False
729	-0.02065361045942045	0.6898608058018871	0.004865028833106634	0.004795877286035233	0.0002558191329820419	6.445782731728149e-05	3	3	0.4540078880142628	0.8369387857559848	False
730	-0.006740777070963264	0.9582034207957595	0.006456348445164034	0.006426252485216566	0.0008380287249744699	0.00034724545806120305	3	3	0.0574649196021616	0.9819226022365403	False
731	-0.007829189118991461	0.8840852616181949	0.005375335285373067	0.005346243529534867	0.000247279567631035	0.00020910695974166445	3	3	0.1555961733013806	0.951316079992202	False
