Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
512	0.010850016865400715	0.011689031621602057	0.011896906260307719	0.010820409095541803	0.011033088608002858	0.01165391945562444	0.012096845887002007	0.012063399171625225	0.011515199741142845	0.011356219068570154	0.011934138986470671	0.013547099747984107	0.012195801366557067	0.011503572261997141	0.01161620905452006
513	0.013818374130439709	0.010614240415315517	0.014229418634761574	0.013788966685389294	0.01387355273742736	0.015707695847933665	0.010977712170279602	0.014911953921755518	0.014294374587926971	0.013701949678124277	0.01593608128905485	0.008998065029391275	0.014996109985069431	0.014477743841159935	0.014006390215750262
514	0.006775237224206766	0.012673015943455818	0.008245881733123087	0.007739752091890636	0.00803035262524556	0.007343156493963037	0.011612752357127365	0.00810030130780972	0.008068731786171493	0.009319366399225384	0.007325493144074919	0.011959954908801784	0.007770049323294462	0.008053697156443738	0.007743653835741286
515	0.007415870309843571	0.00966878627371495	0.008598017069120386	0.008381309362296311	0.007688666550114308	0.008087499222846456	0.00927778328970783	0.008317950705652569	0.008178685686337261	0.009110905400233864	0.007465077852417505	0.009992873142257008	0.007801713771341325	0.007512131218390519	0.0078016535015040704
516	0.005799324754670176	0.012578152778358425	0.0065340068732376915	0.006335394069511136	0.00663812481329479	0.00595382593711808	0.013337806369943512	0.0067474403668658966	0.00621647237533458	0.007422296792550775	0.005701460441018895	0.014036417308035953	0.005944728486770794	0.006186056798261534	0.006338382298607956
517	0.006324225201973951	0.0112714693228715	0.007057571154061633	0.007168614756216704	0.007126269636123152	0.007240491147664334	0.012447539000432233	0.006477462932566284	0.006875105898503765	0.007582741960055133	0.006344046247278143	0.011499785118673556	0.006421059693246405	0.006290075462085287	0.006478749090257784
518	0.006605409061533461	0.01616453739682391	0.00697301576904993	0.00817912367776952	0.007600574083842228	0.006437362483122271	0.015150857711629396	0.00725740399233678	0.007150581379528951	0.008424421613960483	0.006583500370565469	0.01659210337655401	0.00671987833663011	0.0070899445422128345	0.0073462982017621714
519	0.01120093211214405	0.0116890284929108	0.012825653906276076	0.014624405169840659	0.014856805875745345	0.01195056647567311	0.011857245870704	0.013246267794284691	0.014449530918539403	0.014513020098972117	0.011738541746085782	0.011732092160248297	0.012689802806757508	0.01389388672228409	0.01452180316868747
520	0.006251891156048679	0.015169915973883855	0.00725091737580645	0.007168578830914288	0.007219787018843027	0.006280321913809372	0.016510290198089445	0.00661380000660593	0.007375693086662128	0.008280320155543893	0.00753383879354709	0.01675391136228137	0.006266306049153875	0.006857384810941908	0.006638726374157743
521	0.006940944299094943	0.013318642311887525	0.007700523922568725	0.007680621800420014	0.007688634282998046	0.007836586340532565	0.013968317003896143	0.007791387989483965	0.007710811846819154	0.00882910796662354	0.007465046735816932	0.012830878718212516	0.007864301607216987	0.007703866474029508	0.007305397562977843
