Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5	Comp_6
100	0.04670632152831486	0.011528054887042671	0.01733044456923304	0.02033592115940087	0.006927256786984309	0.011608697397024791
101	0.08167442038476766	0.033381921315513874	0.040235156517722595	0.03574870533745322	0.002278823101345243	0.010638962817901287
102	0.03934635805458944	0.034275388119169525	0.01619337172956288	0.017850882324898402	0.013545448797529482	0.026017795712574603
103	0.08848952409389861	0.07810682439756204	0.05104227084907893	0.00024884378576363087	0.0011287723828911716	0.016236563542633413
104	0.037550342175388794	0.01256583591549942	0.0177776815546961	0.041266189321839224	0.011120572050039834	0.009457455514324661
105	0.05290488266192124	0.030790261719864258	0.029598089456841507	0.027193599828901155	0.0011293818632986403	0.006611368441266397
106	0.0187041484675766	0.015541461760837004	0.020269100795201323	0.014231767275884615	1.7063298318978605e-10	0.0060076861876123145
107	0.02431690751590889	0.024184170600533014	0.03038311023291821	0.0067021714282899224	0.0035606658153812215	0.010822908231484381
108	0.10039900750617688	0.009682282466628115	0.0313029621932008	0.01629048730839977	0.049803228203379374	0.008809056412715944
109	0.09929712534136452	0.018864118886946633	0.045015568164774776	0.01221141607609139	0.003306479671535409	0.0059448388921247335
110	0.06982984389810767	0.0141175510933843	0.0350076801010597	0.025936340031403916	0.018693092213454835	0.008929012930283224
111	0.04209817669227973	0.024568648692201375	0.0389550344966019	0.04519404023242683	0.014502477115231447	0.013447117452632577
112	0.03498568283048713	0.01634585244684708	0.01966931772870356	0.008640624407048486	0.00530931880586846	0.0057356795342504195
113	0.038359452027111426	0.041143571067473156	0.03268235187067194	0.017769768904152196	8.741385638640955e-05	1.737578902639219e-05
114	0.014741976984052467	0.012735535003789593	0.01629092822009446	0.033847195513595704	0.024028112417416442	0.010605301044407548
115	0.020168605041891653	0.03197090253454777	0.02712243723077726	0.010959892640634449	0.0012316609462275018	0.00032051207136934426
116	0.020817677441258804	0.017242649700284194	0.01845559941231969	0.012382334593206196	1.1937164521844643e-09	0.0030136325877479805
117	0.05218839849117527	0.03028101768479211	0.03268774897809973	0.00026278991484351315	0.006914975780248334	0.003581494088295296
118	0.0370011875450822	0.02577646254405994	0.014177715079951065	0.04166624369868286	0.0031897394302145797	0.021314504992350436
119	0.16739731852475317	0.13945868689439592	0.06211399021794338	9.250318645125391e-05	0.028105588177098954	0.046869785888556
120	0.15663745559340217	0.01029609603829868	0.021110388821764425	0.0177420554602492	0.0024071527738992607	0.000274998950144418
121	0.16403741633874344	0.050649923620429485	0.05226253670763159	0.04601495565668863	0.020076115882237754	0.005297550280297509
122	0.0727464077094378	0.01805902256539626	0.020062028075696625	0.016900429390397684	0.0016722415860016978	0.00015654590320981476
123	0.05654507646405822	0.024373018591355444	0.027876142467646237	0.01207060692574598	0.0016488367546494012	0.013706786006253222
124	0.02461834154206664	0.013465118232874478	0.013744512904215566	0.007358734925810949	0.008224232566298294	0.011499091828897875
125	0.03193338036005496	0.020386941422404235	0.026487696859258756	0.01019482992176493	3.061228325429187e-05	0.007678269734385431
126	0.01622174459618596	0.015632514581044914	0.015061744465041911	0.009329972455923418	3.810621096635174e-06	0.003641822282109141
127	0.0618395380733168	0.059575429098987095	0.040002947300004026	0.058719909424007705	0.052449918878955684	0.026678644698483134
128	0.01752085895411962	0.014320111608920733	0.016100154455950186	0.00862038308273028	0.0013089284305622874	0.004180503117916558
129	0.026316920719326762	0.03350495603412192	0.0359944715353274	0.009757509416849415	0.010961508596977402	0.007829378650022279
130	0.013291190037323704	0.016418653056959755	0.021036087744908737	0.011910215273220231	0.015151495421350874	0.00929300257354439
131	0.0206489224073108	0.03807041141652838	0.03159877558984085	0.010068065591802419	0.016844984550264338	0.0005031083141841078
132	0.05267432515316067	0.015825601833245315	0.021363638091859982	0.0030154131238183043	0.007510363793742015	0.0013716050519415651
133	0.06089959972803777	0.030927553244670922	0.028329095068674988	0.022397828241941902	0.011547579242302437	0.0007331874406316306
134	0.049009175657213785	0.03533644081418078	0.03479878806471909	0.02179065997544549	2.8457377520593496e-08	0.0008545037122808925
135	0.06406128196918824	0.03798882515627627	0.027820752048206845	6.122089770255853e-06	1.3422146191024602e-08	0.015144072441210101
136	0.22603614981477083	0.0055774803237697524	0.014539217594368336	0.021101976587259055	0.012246464349933943	0.0037479101058338006
137	0.32994580833834725	0.06088532216562567	0.04754543526474027	0.06962611489982111	0.0008068863671473894	0.0001003855955842249
138	0.12894211933342112	0.006429052122796115	0.01450016741512069	0.013203856670152878	0.0061390743109286695	2.6700447726036385e-06
139	0.13250338563790368	0.029020986440518214	0.01929406943114192	0.03463135251755515	0.015431432019110862	0.05480520821188527
140	0.05045779601500647	0.013678523294638489	0.011272866534068662	0.008742450127040894	0.00923435449691036	0.02365940975037522
141	0.041681553873063416	0.023030976403395145	0.02127169171578896	0.02972344616427037	0.025741568848205228	0.023902761233214286
142	0.019571822613782743	0.014626216535371888	0.01529014511111389	0.002340113720190917	0.00866256593578225	0.006811002859570179
143	0.026018846815381184	0.040422647370527046	0.03953751419661566	0.016082924941726244	0.013625216487227263	0.013029187127926549
144	0.05142475491845988	0.01059487660704284	0.018517362662579036	0.01966292143821796	0.02844835240156716	0.01015353940303038
145	0.07887321821252509	0.04938985007850931	0.04602411897497183	0.022019628026938475	0.02075209688991363	0.014619901464792239
146	0.037809251444054115	0.015850774695920958	0.019368494699727675	0.006599863809933148	0.016173082935424507	0.00927981355317909
147	0.062009526594319936	0.038958055750099106	0.03591955452356102	4.9669355703175145e-08	0.016869845112251616	0.0026358486072578383
148	0.019965133447774515	0.015951305390787086	0.015291658208564896	6.712948258222259e-07	0.0024977481857041215	0.0034508392206347802
149	0.01719783971668276	0.035596907264263254	0.0332086237256709	0.02941005601525593	0.02865423101034696	0.006032302802339479
150	0.01348067317926976	0.017884464777025006	0.015204736808394828	0.0022936083153223315	3.992389170035842e-10	0.003606092167842809
151	0.015219869519498044	0.02613425139829903	0.02645197436902811	0.007799246490364995	1.057489064709946e-11	0.0018743888352291962
152	0.010556288224361915	0.02063200099798012	0.014646258561752655	0.022043825639030998	1.6647484070464774e-06	0.0010503646557091634
153	0.014325193234290552	0.023407028517385783	0.024621710358219466	0.020595217971952188	0.022770308456413122	0.009632315197754898
154	0.012188588288238052	0.01988969508078274	0.01294484189524168	0.014109417613381683	0.008631152402262247	0.006171486036861918
155	0.015651586713433592	0.05995348973770986	0.02365914887829461	0.0013867567497702587	0.018808899101347514	9.725796461412941e-10
156	0.02663753832634731	0.01209145531566189	0.013540247085123504	0.024008665279798613	0.03498189432023924	0.026649318261016523
157	0.03540188047093446	0.038651826387164766	0.02035632279604744	0.013346669948572575	0.02436141268337422	0.026170730672834992
158	0.03254031690929878	0.016328861869554716	0.022450806519860488	0.012497491933612116	0.008607602831843081	0.005323011487150174
159	0.02637292132405753	0.024512161004200995	0.02614534927886439	2.9013117211485786e-06	0.00011797551810695933	0.0061328174086846664
160	0.021614211436686077	0.017590463239562773	0.01774808257974273	0.015029770617100596	0.00713117029843996	0.006553852540444744
161	0.03155614753073236	0.056438223608264566	0.029074494404048128	0.021963405715453847	0.023232702024453714	0.027798687280246263
162	0.02836950449717633	0.028160062107889006	0.018418013767506347	0.014196268080181908	0.0009683840042948042	0.01266669373334174
163	0.06670858392929946	0.059006710757593464	0.045470702186007135	0.0011512433244927323	5.446120543573987e-05	0.005436213731138224
164	0.024822568890429702	0.017613897861767928	0.013702016555788664	0.01188552684883518	0.0024125098567340654	0.00535043087954022
165	0.02663963893826343	0.030859248085115788	0.026772855117469702	0.010705976350752289	0.027376190745104462	0.005462740196766931
166	0.015000267674791588	0.013449002178550003	0.014381135928299534	0.011489473437963603	0.00902741625029906	0.005512061605482628
167	0.016355525470524893	0.025431116630841136	0.024176031281932506	0.015505952130427431	0.0031674367647901657	0.0013666484308143437
168	0.02290534447436221	0.01225471092766406	0.01308470048089317	0.010890855979312612	0.014168748673127882	0.006864891765197258
169	0.04750480433322734	0.028210739846015204	0.03219538909776472	0.005560286428419405	0.008457525177196258	0.002206312559669348
170	0.020443099922565565	0.013680456895971091	0.016084219031671804	0.014491568737956598	0.01028700314528966	0.010835712854518141
171	0.019861473807269603	0.029440855393783594	0.03334295735305903	0.00916650294753548	0.00022203882527254903	0.0032814849978947554
172	0.009873723300899421	0.014498742172323508	0.0167980881022742	0.02510377697056721	8.188600029741337e-13	0.006936828658508996
173	0.011754173610363006	0.0464025108334462	0.030211949091815432	0.013132965553342688	0.015804318747860004	7.175490944837271e-05
174	0.007956928964943195	0.016410977733076804	0.01731779010794197	0.027691125539462548	4.85582142091326e-14	0.004309583871845063
175	0.011609000691791382	0.034165723759664535	0.02343401149168294	0.01570211384887386	0.013567285458712679	0.0026083182673903365
176	0.007248905718904932	0.024130969353592144	0.019855524085620947	0.02804534661477504	0.015610119734038062	0.007408363553806737
177	0.014062514581696954	0.029745013929948817	0.024312353329429943	0.00921005677954105	9.065984421136261e-09	0.006348672674192286
178	0.024377894867328328	0.023664612497667045	0.011640738315637143	0.026473447734563327	0.007504896361919718	0.01562475885998913
179	0.14566707089206785	0.11996126698164016	0.06803102993180135	0.03534033648449655	0.011461046650503832	0.030355113783632443
180	0.0750399012971821	0.0169678409748275	0.016281158853488048	0.00629336427732754	0.0008567485428320063	0.0012640002943660807
181	0.07553043233123206	0.044885127890850765	0.02964928781930359	0.016461392012129296	0.015901070373446888	0.003831601734700561
182	0.034743881184681545	0.014471480313333316	0.016910811948772163	0.02085570020108174	0.013240979009583728	0.008028159194750941
183	0.030809897166686813	0.025636156799511027	0.021504685343183307	7.953378960213519e-06	0.018450292199968906	0.034391250387927584
184	0.013963228275203375	0.013823114439303952	0.01642171286101139	0.02054018913182086	0.006472707759999584	0.015664286717094265
185	0.05752936294512336	0.025729427549762603	0.024434144105115827	6.9104648189228476e-18	0.010652707909810016	0.0016979670218277949
186	0.01649721651715701	0.016980130892852004	0.01844177950674929	0.012177454366657235	3.4074418130035677e-23	0.003672668950152086
187	0.01940737356009512	0.041844952846967653	0.04409992250193416	1.0219450671587346e-09	1.5945046487520654e-06	0.00290591214529816
188	0.006804867189609619	0.01891464708055814	0.023733868813171	0.0181105958884484	0.03364327710506962	0.007668266103629289
189	0.012866816583676432	0.035817774948956056	0.03265994128395852	0.020127094526057942	0.027324674792016283	0.007912333718992711
190	0.009919050496299502	0.016708609588285565	0.015542482119527927	0.012709066400261525	0.00626578160658311	0.002138258572314232
191	0.010802367110835003	0.03287364963661829	0.028252863418923798	0.012980361102512938	0.022183407340410414	0.0022551332012979166
192	0.013452255492066648	0.014459180797429807	0.012778357587113534	3.4772177796469917e-25	0.00988924594693248	5.234598971909719e-07
193	0.021890150246885103	0.019536284470821844	0.018916942897370892	0.02516329807346338	0.028403581123859593	0.0077218009176471805
194	0.01858683197184958	0.01757849622933747	0.013416176843632279	3.4785572654344122e-09	0.00491397588973466	0.0018525558631241998
195	0.01740883486100726	0.027050790872403703	0.025018013269161032	0.013741549690352657	0.006555374045804274	0.020358698345542776
196	0.09603135019366082	0.010046396557171527	0.012160792490807747	0.03108270429647233	0.029885047987301978	0.012026418484726426
197	0.17702535418592383	0.051702886456659845	0.031733096933436976	0.07239435612303231	0.026375589453157686	0.00048342996220435966
198	0.08223267697711939	0.01065434669622394	0.013232032714912927	0.015390733458694902	0.004323197853715069	0.00019590793387206244
199	0.08230572216772829	0.030619205583200155	0.019129561144760613	0.03161741421795917	0.011152951165508764	0.03653485984898223
200	0.03382722993431756	0.014550297447507566	0.013970712353857093	0.005215093213152446	0.0017795485406943907	0.0038995225813577496
201	0.028016830963725387	0.025044192382949502	0.02456248001843976	6.963841364983769e-05	0.014966609772465084	0.0029500949002560684
202	0.011375366408563703	0.01421524085297948	0.013833333032431089	0.006541597368106004	0.0018982113781991663	0.004504797956132835
203	0.015519416556742533	0.03578031965400124	0.03617146343796397	0.020156837781210454	0.0012360938204364724	0.0037350861660771263
204	0.017921341301499263	0.015262083659178511	0.015336103321865786	1.764297349413912e-17	5.9791657620016975e-09	0.003655708811363898
205	0.02670467793153448	0.04748185128403732	0.038810071977304364	0.0001899458651599885	4.899273891781865e-06	0.004283889087411448
206	0.01951667929496553	0.015203253792096694	0.017042623721364263	0.013475088981011374	0.016077154435576824	0.005750754035047799
207	0.0156767767303755	0.030442337800384474	0.027661687456405532	0.01556830094359905	0.00789494954116074	0.006635561113630303
208	0.01164974920706573	0.013811491682471179	0.015709997071700725	0.009978247940503003	0.002322937392713783	0.0033261963351065324
209	0.017640504746960876	0.02261758043392422	0.02030096213127214	1.8100735690268518e-05	0.004037548713900842	0.005162953295669324
210	0.011898414537282728	0.013692953073764844	0.013873730522176723	0.00043562814281685895	0.011466878217658136	0.00332226937452711
211	0.009651498302095147	0.02104666276735048	0.02552862390281109	0.017453379797223778	0.02570705847640095	0.013189638588539585
212	0.00979590447200217	0.014104103002386266	0.013938224474888369	0.0070272949000096474	0.0006836400542179275	0.00314355138971202
213	0.024306177526415413	0.02488211517350812	0.028135043948954032	3.9902870230365175e-15	0.008837753274026703	0.004338177599167831
214	0.012420060964658646	0.014691700989094583	0.013198556962584367	0.00841066299618627	0.01056688021293967	0.004817976754911142
215	0.008533170890139082	0.03891181606412062	0.020719725532769614	0.038875498429289494	0.03208557483977677	8.346651621748242e-06
216	0.009819761947651573	0.013255431653038451	0.012735766802230949	0.00795793183518764	0.008918627975874442	0.0020350894927865354
217	0.014286203660133516	0.028836714625015296	0.017697555230016843	0.019163194188912016	0.016506143601632658	0.004290884385361847
218	0.011436032028348211	0.014930154204068846	0.013489743727802858	1.879315503879335e-09	1.1422438772516608e-11	1.357410599479134e-06
219	0.010752233071589477	0.02203239932366632	0.020901958976728818	1.3770110798999964e-10	0.0030971902000344513	0.003270185501117328
220	0.009645296285578678	0.018797483396900704	0.014928433168714103	0.020085091536090355	0.014322901591541698	0.01007098785485843
221	0.020208150456848293	0.0871019048427783	0.04368974763407655	0.0014392788073209724	0.019382157562694676	0.031434911186990835
222	0.016901827477326044	0.02705338111480593	0.021468053497191934	0.010803035527730853	1.924354233116747e-05	0.005148133235865432
223	0.022147518493110686	0.061419269083846866	0.04701713491778617	0.006273861857932676	3.1411765014280556e-09	0.008005932185652471
224	0.013912929626591995	0.01700762521981051	0.014748181631745978	0.023657499562159446	0.0034477493098736805	0.006497629916113309
225	0.017341610634755117	0.02728027876380476	0.022694457599697907	0.00463095422215158	0.0005815822938693192	0.003093762224123988
226	0.009914574481987161	0.01436456798672146	0.013499365237975323	0.011388258675448867	8.4501962079419495e-22	0.004132515514680743
227	0.010095590402192047	0.023719443222627513	0.019534183232447353	3.1352284386009486e-18	9.801090618740357e-08	3.491251976350385e-05
228	0.007046731954014936	0.012590391306747698	0.013111901459255507	0.02109054964867865	0.01689395521754911	0.0073145643768792595
229	0.01236779254630271	0.03510734487935572	0.03762595890765386	0.013356666163524527	0.010076978881857972	0.00445696241869751
230	0.01193412693477337	0.015253778459997433	0.017432632450852577	0.011333685473547845	0.0026015133149103996	0.004391929003948304
231	0.012909827528487095	0.031604701490237516	0.032612205037307794	0.001028148476940503	2.727010883613863e-18	0.0033961484915669073
232	0.007394433371136095	0.013261263857176665	0.015214776307937099	0.026703147472026543	0.020684610551580416	0.01109644909179689
233	0.013221930211632227	0.03296802077022665	0.02353722112706891	0.013483798997344972	0.011753106711034663	1.961361570284712e-05
234	0.009092167455141202	0.01399938796310893	0.01499061621192763	0.026263484127807532	0.011542891841402551	0.008368936784262159
235	0.006093731335230679	0.023645460728536277	0.01849390291151328	0.0173439304811233	0.04012209953544935	0.005664658805812981
236	0.006751586133875125	0.02417666198079478	0.01792231601736747	0.015556538798476805	0.009113125067290893	0.003837210889673838
237	0.009517484350842839	0.02921313575311472	0.027383190199789957	0.011023473978022395	0.015352681775132049	0.012827731523615866
238	0.01847434849273153	0.022561652861050954	0.01364447353619364	0.011496096824804456	0.0196239667078051	0.01179052599090962
239	0.07494150433170282	0.10023761301557321	0.06190506221833761	0.02783747351386568	0.011783404308921521	0.01567342003378283
