Mass (u)	Comp_1	Comp_2
395	0.0002756298246977392	0.0008135621433108982
396	0.00023135266478301096	0.0008959837549387217
397	0.0001955403046297145	0.0010469347655149615
398	0.00015359772889907754	0.0007680375761872128
399	0.00022467595758689053	0.0008834565160179389
400	0.0003268190889000324	0.0013416906593955557
401	0.00048149644526643374	0.001797021854539059
402	0.00031352597054607704	0.0009453774241390649
403	0.0002750792877149834	0.0011949784885262014
404	0.0002340100063408809	0.0007767755781649806
405	0.00023512848673138206	0.0008562211883722035
406	0.00019091805270598453	0.0007242668573960017
407	0.00014709624539729695	0.000971363770823589
408	8.602392720757965e-05	0.0014203784238630717
409	0.00010717467787776075	0.0015931221304802093
410	0.0001443068784542015	0.0008120348109979032
411	0.00017750801561202328	0.0008656062157421328
412	8.69803878428854e-05	0.0006674589028216086
413	0.0001916007804471039	0.0006885117055154551
414	0.00013998414553269286	0.0006743667483987522
415	0.00018964045135073015	0.0008109763690367705
416	0.00013346869528053164	0.0009990983111358232
417	0.0002603283230396943	0.0009749230166156687
418	0.0006146301292637703	0.0009333797999018806
419	0.0008511136685226094	0.0010767312786849892
420	0.0005960014538631072	0.0007804590134739415
421	0.000511358775483534	0.0009342122506830132
422	0.00030526821183585396	0.0007967326357779696
423	0.00027351191290394703	0.0008681548925626775
424	0.00022558769896717984	0.0026126379764557194
425	0.00021644129384742293	0.004352102340480049
426	0.00020178259392338756	0.0011925571082082522
427	0.0002578255803612181	0.0015040454563709363
428	0.00019072826964088076	0.0007680365801057426
429	0.00016025805722442855	0.0008136257994104094
430	0.00016129004809865475	0.00066997943448594
431	0.0001090408538058665	0.0006934204512596325
432	0.00019281848097768277	0.0011685971931712797
433	0.00015474553036478523	0.0018343654321002789
434	0.00016123431508173453	0.0008586577067187279
435	0.0001674022109327812	0.0009004242331746333
436	0.0005933889279414295	0.0007050059279719188
437	0.0010082714089775337	0.0006419652453425074
438	0.000657362214383886	0.0005798045009160519
439	0.0006234767662264147	0.0006512825101711599
440	0.0003739628649942402	0.0009067689817295447
441	0.0003196121799458397	0.00103160803273814
442	0.00023695464758277248	0.001831628351858239
443	0.00023487923338156615	0.002027125258536357
