Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4	Comp_5
235	0.00617153278951801	0.023554895565196337	0.020823369486128885	0.016195472648399135	0.04095648267831735
236	0.006856467167112799	0.023733275319789932	0.019831124463248424	0.01471843744724644	0.00899464082524401
237	0.009509189558393397	0.030048157905542362	0.02903452965555851	0.01183578063633654	0.0156649561908959
238	0.01844872518143636	0.023963355995060248	0.014243858815094927	0.012135112305102076	0.020247798436104247
239	0.07529878139734536	0.0995393971805173	0.06639432711487776	0.0260237728987948	0.010658945149926427
240	0.03881520412888785	0.01772150902173535	0.015576352695863804	0.01849982399464477	0.004009119319851323
241	0.039555783336119504	0.04015121794708083	0.02799335716379798	0.010380392483706164	0.009465079020490248
242	0.02025797817823339	0.016545299622522432	0.01624756356451453	0.002113384530989111	0.0033363438348127717
243	0.016712148276730412	0.02645871802108362	0.025195725112664453	0.002690778275476304	2.1729648359158264e-11
244	0.007776489275097119	0.013823677940226885	0.014963161603957735	0.011770664820527462	0.007627283719872013
245	0.009132404166937034	0.030834247296057198	0.034215904033090924	1.621924306843355e-16	0.015161792514319703
246	0.006776141801317916	0.013490853680140732	0.016445236338929487	0.01269213711062177	0.01865161709617293
247	0.007657722946878609	0.039356668481747986	0.046178318731054296	0.021585532118726044	0.02975124978203755
248	0.007717608671044725	0.02180676665709888	0.021975474101625942	0.015404484967725677	7.094582109131264e-18
249	0.010016437005918047	0.033580464866205716	0.032895653263398335	0.001556768907152245	0.005919420684313612
250	0.005804558838528445	0.014021077120779915	0.01636706694599676	0.019977154107922456	0.011429286401294491
251	0.013058612405742007	0.02794545340809104	0.025531007169299035	5.494368530016113e-13	0.012463719201620182
252	0.007163953939005015	0.012368828453146605	0.014297164948441974	0.019267569490567186	0.012536351760301883
253	0.008690217127501423	0.02505661380458092	0.0298743045077787	0.018056526326234345	0.005494947823229317
254	0.00958081101796165	0.016226096094713368	0.013875771758835843	0.011969186952158204	8.98180066775145e-33
255	0.010926701562723492	0.02943999079638433	0.029050605794032455	0.017041141273361635	0.015720882938326235
256	0.04368155550737031	0.013227354919063159	0.01474391731101036	0.014410127968053901	0.008331468691020145
257	0.08241015330507648	0.05287273278553534	0.03131378142882879	0.051983821913203686	0.03447373371116451
258	0.048641878077373725	0.010725125252650375	0.013751290260764212	0.002946846244220268	9.962464670645022e-07
259	0.0455494949919106	0.03779945880622009	0.02058135706428779	0.040476439729018814	0.014321330922095869
260	0.022012658126499503	0.013635129234618043	0.016924932139767174	0.009979589173545985	0.018425763568561866
261	0.01783342441468637	0.02215296637487902	0.02766629398206169	0.02205324001648263	0.0036943325630621735
262	0.009244553271470822	0.023529510175085106	0.017330959938987967	7.639768221793101e-05	0.01498801181593809
263	0.025624761502757207	0.05138227989664936	0.030199224522049827	5.042654180763642e-19	0.02098943453783372
264	0.010650019854621736	0.04509393683237755	0.03338292190843365	1.1196418796892074e-14	0.009049927092706059
265	0.012919303106416941	0.056383997465491595	0.05334367090174779	0.019214142024972024	0.019526903456330135
266	0.013278509408073432	0.02071856284598159	0.01919290403006876	0.005519627591467392	0.00010745856161055323
267	0.010878502041930147	0.028956378750411866	0.0270090215323381	2.3024895859233377e-11	0.011570310141794033
268	0.008067872262834138	0.0145460565967992	0.015298326946956575	0.0064804266364119276	0.0010432668249899721
269	0.00846755388603425	0.020953103701005265	0.02199432714508527	0.005751422906101949	0.011639475637363941
270	0.005071995193783581	0.014059229299477309	0.014689549641912865	1.2454434166196456e-36	0.011549127339840709
271	0.005741923158067575	0.025777416435505383	0.031093778970564687	0.019414565519471415	0.014001745544438908
272	0.00515291269557765	0.01875001587415495	0.024740028854134774	0.030182728056859957	3.692413572849964e-51
273	0.006594350684540534	0.02936906468686775	0.0379689909727998	0.01740123352729225	1.0571420101399985e-13
274	0.011952273463621786	0.01422331000346161	0.016449573699882532	0.0136502232633884	0.018733942671846412
275	0.02267349191584487	0.033034133860277266	0.02112803244861698	0.011999115534064044	0.003936144192840316
276	0.013806872860989139	0.013314589215673878	0.013679433608941392	2.2511286555004875e-05	8.393806891034398e-08
277	0.013640593263520143	0.027474389584743585	0.019475559782744404	0.010840764722030731	0.006899083368207995
278	0.012163815059171246	0.017387779677847603	0.015486908211472389	0.008334497088299725	6.589778307379198e-09
279	0.009000572472515195	0.02767817275549908	0.030188290775494307	0.01801856029821494	0.008322646656130273
280	0.009914165765075592	0.04065773337056705	0.018920301281337946	8.174040755158771e-10	0.00730849344992127
281	0.014003088070867503	0.1315979034083898	0.08192433744350384	0.025236876492359558	0.04129076009892486
282	0.01113415907647417	0.029823594456942496	0.020946143447064917	0.019231133205924688	0.006277877553993408
283	0.024777679369754203	0.04806353575918805	0.030740557802811853	0.0099626015548311	0.012251453076628763
284	0.010633064841066176	0.01914750223518578	0.01543021095534372	9.531165500300948e-27	0.015487202131818218
285	0.014431091885695193	0.025388389941161948	0.02385435604615447	1.786833862111711e-05	3.5146216608707154e-13
