Mass (u)	Comp_1	Comp_2	Comp_3	Comp_4
359	0.03196739606069042	0.035804335768065146	0.02493294331393771	0.014955312713777072
360	0.021348126770637483	0.01732647072153781	0.01446248229310589	1.995267453045006e-12
361	0.016753079603833737	0.0253398853184062	0.01772228338899388	0.015345554415913093
362	0.010176523586576593	0.014828567732387032	0.018318169575590196	0.0024014501421472266
363	0.006954276907547758	0.01962090041742843	0.023676508128836555	0.003882633125872371
364	0.005193806185803874	0.07759339498795052	0.05694641045877463	0.0034051677339444184
365	0.008939923711685987	0.11957446027622608	0.06414971516062141	8.374378559178894e-12
366	0.004082597748271192	0.029726484964653858	0.02802839445838616	0.010258950287348585
367	0.00702424989797854	0.03378132780156721	0.02912980045358486	0.0034849555092579857
368	0.004667068543111773	0.0191477790210994	0.020483161360320783	0.005926841810726754
369	0.005660432116910835	0.021958706748111095	0.021386514787264155	1.8971417490493117e-13
370	0.003784073246661382	0.014429963874537826	0.017853773061188783	0.01560807277515288
371	0.004626936260468948	0.017264618698841893	0.020208613497883304	0.004806166316070532
372	0.004012277509381143	0.02778522455237655	0.036351721014049126	0.004735092912318436
373	0.00427299189306048	0.04031523911019214	0.048583035171452085	0.010690413925146424
374	0.005712855136270253	0.01837905142384584	0.023022376134904782	0.00045496792911486276
375	0.007117432981727966	0.020427834649046232	0.024813655102619857	1.2275202335958318e-21
376	0.019537047032718583	0.017568202457953326	0.01899724599728316	0.009605777129345823
377	0.0352062108634944	0.024772535885220253	0.01981390413066495	0.00029415928647336884
378	0.022069460609140147	0.014700964050574746	0.015890403037896267	0.005068394849203174
379	0.019133444288779503	0.020468115093411367	0.01958854501452535	0.02478045297527721
380	0.011979044427645136	0.01857098491924719	0.022369920632141084	0.010463026853504932
381	0.011440144790380642	0.025738156832340185	0.027449001574832498	1.098083387362273e-10
382	0.006923866711753188	0.03574721606528574	0.03114702861436632	0.0037439438268089854
383	0.007942348962380033	0.04866424160342094	0.037339083747782435	0.0021918501807061644
384	0.005541727526720967	0.026728963085168114	0.02196226413903739	0.01998407843141597
385	0.007978162527343602	0.033292942575577	0.02529618316130454	0.0035966462283440162
386	0.0069682557264708015	0.01903437407204766	0.020802543301046986	0.004432348658987899
387	0.007204571692500167	0.020950190256472597	0.022153144923631452	0.010878512223593569
388	0.004700734492603277	0.020566961001417618	0.0266020693390335	0.008414873568425522
389	0.00573717197543019	0.026270953808705973	0.029356674982794165	6.195320575483711e-56
390	0.003073373487447456	0.016698341423992458	0.022447987593696636	0.018335634037022697
391	0.0025542792330985344	0.021455639546143948	0.027232422233223814	0.02993687657382185
392	0.004224745355605705	0.018470400702574247	0.021357648861426347	6.066927106911083e-38
393	0.005813597128052404	0.02069586574986383	0.023586104522639158	0.013991995190944857
394	0.005647624802116763	0.014716059287238807	0.018391252537962196	0.010190688797782727
395	0.00796976502425991	0.018340901676401088	0.0187186929683731	0.00014567226404199333
396	0.0054617698086949105	0.016868667443497732	0.027180028471747306	0.015683331126567352
397	0.004430520817570244	0.021528054038571366	0.027798236260708067	0.015506302445104904
398	0.0035405121947250737	0.015587311798522763	0.02086304088979405	0.01143722300960156
399	0.0065051171411989	0.019741977687153668	0.0208661888762819	1.0919027754317313e-14
400	0.009449183899007394	0.03298329372843381	0.02465278226653991	3.822254729966293e-12
401	0.013295909125566647	0.04573956262741579	0.02857008282443425	0.00778687642166871
402	0.007751134665397335	0.02235590660546149	0.01792987243591694	0.01661008722044179
403	0.007669683757730129	0.030452683373892397	0.01909153569605154	0.003470981370564273
404	0.006780086610143306	0.01665547977642834	0.0199824082910046	1.4747438179610176e-17
405	0.004493778932412256	0.01679983831023134	0.023176964157012446	0.029172077368182295
406	0.0042007521188895105	0.01437415316085353	0.019897670263827483	0.016749635664495215
407	0.004255255798659133	0.021347001846679804	0.02380275687671273	4.2509664387582933e-07
408	0.0024786570449119158	0.03181375014827276	0.03350109225852026	8.386749940380731e-07
409	0.0023441424777912627	0.03533607322019424	0.037583998843893664	0.009376762587771486
410	0.0035753371311140598	0.017333268386611984	0.02045137405631222	0.00757164584380124
411	0.0046617950301204355	0.019308971547869848	0.02000679337655542	0.005965870516313639
412	0.0014619634855672513	0.013506695146717271	0.017983705964128367	0.013296841502368345
413	0.00386569366487735	0.013567972227438024	0.018695548352450915	0.021211000342787674
414	0.00396922040583312	0.013980772488910727	0.018368682650515035	0.0010867076852294087
415	0.005495642648240937	0.017060329115688607	0.021728730315916267	2.892516290468776e-31
416	0.0015681897590988654	0.019051219965617462	0.028892425985611328	0.02895558669239505
417	0.006691192736587416	0.019796786775334876	0.026724995479344732	0.01072189329463201
418	0.016403409860925408	0.02130396866401784	0.019166948618574712	0.017622880062226863
419	0.024650049922063023	0.027473456341158168	0.016960050225840257	2.387973125400632e-06
420	0.017269915525504508	0.018032886486479424	0.016785911306888005	3.5437745459251845e-12
421	0.012964975606238759	0.02205603714390035	0.01708075373131451	0.023163258187599133
422	0.008845462882528925	0.017385183775527134	0.01976619380945666	2.591702958331986e-18
423	0.007922736653164713	0.0191871729703204	0.021016981153804876	3.427865454229863e-22
424	0.005699552590505503	0.06569676536079085	0.04391238369106137	0.00981531859071228
425	0.006155144794551685	0.11159250707058026	0.06955354855714646	0.0001275489343322276
426	0.005518053158167574	0.02877497520825721	0.022858588384807914	0.0038925714735033486
427	0.006997594250083777	0.03807622237163982	0.024591673149528395	0.005549326979206445
428	0.005524504259526682	0.01692210210542785	0.018782702913582756	1.2899866588631383e-31
429	0.004380014484609761	0.018178291270975533	0.018935114088992483	0.003231162081427202
430	0.0046729220715682	0.014070926854131294	0.017937693510290426	9.042116709764535e-15
431	0.002610846775094858	0.013899174737678396	0.019550506883217317	0.006901272277633604
432	0.005591297598771125	0.02337082142059918	0.0341813379071434	4.7221305085040523e-32
433	0.004481059043353654	0.038329251601590564	0.049885213210896534	1.92559923953826e-37
434	0.004669730517640937	0.018612792728913606	0.02176916420240661	5.2663013294489474e-42
435	0.0036040256066756557	0.01928154355045784	0.02191368905462117	0.015606509678313335
436	0.016974527188209552	0.014477179278077484	0.019031915705668985	0.002846968473030933
437	0.028274621327900835	0.0130745369933293	0.016435429389159397	0.011994611623647079
438	0.017636844171850276	0.01105010046902814	0.016228560981875927	0.0178647532549331
439	0.01765836398798603	0.013795468239205714	0.016332779037177732	0.00519064339733801
440	0.010820946063571136	0.01840996254800098	0.02556441567209291	0.00023343276797060936
441	0.008795982853786846	0.02148562679532145	0.027435383896267686	0.005847693178774296
442	0.0068309987468929126	0.04607367726409801	0.031453769453397784	7.1127496449726635e-28
443	0.006759273123602226	0.052730458743005824	0.03074553682931351	1.7551253972856475e-27
444	0.005746237805445159	0.02937247972151275	0.021175679422500707	0.0069263455247393696
445	0.006548751880820863	0.03186628252846708	0.021431699561999386	0.02030200190431943
446	0.0051540847615498455	0.018507524878188224	0.0208122530604522	0.012016254744661165
447	0.005241650109774237	0.01684356800274157	0.018390834615006107	0.006412361315138304
448	0.006051275018687888	0.016622802067680128	0.023127818113791065	1.9521588823224452e-22
449	0.008064288896339158	0.021354273211289004	0.028164001281737256	1.714932512351885e-33
450	0.00540411850215298	0.024873118508397487	0.026061613178171798	0.0027068420446532382
451	0.003519569091531258	0.030949248962921425	0.03020821119490773	2.848419784001468e-18
452	0.0007997396281883063	0.018159461521175053	0.02241653833264959	0.0100904094884325
453	0.0042398168491785265	0.020313961592018863	0.021122172078828393	2.3224651683830758e-36
454	0.004429678317523011	0.015834082512753686	0.0200914369825959	0.002961039415357095
455	0.004692223880264396	0.01372620021160009	0.016280974650690876	0.007693310282278644
456	0.0038958314967570237	0.015076787177359975	0.023782517266596866	0.0013977844650439933
457	0.0046148838557815665	0.018143474303749987	0.02627440181192504	0.006295008437338348
458	0.0005414002264213142	0.01655576530657449	0.023003229098164192	0.03078461891161355
459	0.0009217337943510039	0.018746384204984843	0.025013587535865817	0.017411375942361872
460	0.006464069257483954	0.02313866564469074	0.01942781335857114	1.4686648108652396e-13
461	0.00587164179876067	0.02239582432733974	0.018140792879858432	0.01129616559104867
462	0.006049032963152673	0.018666203931995716	0.015292669542103045	4.4141370024565506e-70
463	0.006359822983025623	0.017305149097175187	0.01566691184709328	0.004592721672362275
464	0.004323751487325965	0.01581259015349078	0.021406445784595125	0.004013591016430266
465	2.065104567641577e-36	0.0161346443164115	0.02315663438262486	0.025610959028354367
466	0.0022790276767796643	0.08083728501628959	0.06312901058677076	0.018372910129918905
467	0.004274072453336189	0.1212223359073413	0.06744990772919716	0.01022962744742904
468	0.0022706892479329526	0.025152086123086885	0.025606616844206634	0.015688506715737675
469	0.0029057747293585513	0.026663940692504495	0.022652643386399825	0.013157230710641761
470	0.0036084360363913834	0.017286428903721847	0.020151007456671467	0.0071800804602871315
471	0.0037070052211079776	0.016539581632703703	0.016347414740703815	0.002605070575639603
472	0.0031136657920685833	0.014214547229684927	0.01920750180369868	0.012971326129114504
473	0.004383282245616803	0.01437558712504433	0.018377422169926178	9.05441542533957e-09
474	0.0008615890588485476	0.031722252013855055	0.04666964286538915	0.019281730052403245
475	0.0002037485822626458	0.041898037553572846	0.051988734455242186	0.011426944846588712
476	0.004848750298988702	0.01767628819706003	0.021630902326197108	3.244166958942379e-48
477	0.006734059674805784	0.016477432783144532	0.02013004870902942	4.111791101243663e-32
478	0.013956924453974425	0.018348017077496948	0.01916323537845283	3.3680768767954773e-07
479	0.016911280828090472	0.01659603033322148	0.01613681081469097	0.0034446701534491826
480	0.012221224259355299	0.014564284386762757	0.01709163504051901	0.012669415784592575
481	0.010418338759168382	0.015568250941318671	0.016869592526592404	0.01645454209387707
482	0.00573595124024292	0.019968029494508065	0.02669826814035891	1.2662031209409931e-15
483	0.003253378345655404	0.022287139808861677	0.02755882843561799	0.016229052753583592
484	0.006269631078961661	0.03141310311541244	0.02708579914727699	4.63497903140774e-26
485	0.00534446651733237	0.027894025302617777	0.022823803309293973	3.077375073391431e-10
486	0.004510902602651266	0.02408826020177008	0.02112852369129815	5.918503275305824e-12
487	0.005847598095574625	0.02435347900820504	0.022806576944990907	0.000274029784881503
488	0.004573858917727966	0.01914574931338047	0.023705795106993645	0.00487797349427965
489	0.004308152109393467	0.017420049419530494	0.019196101955899793	0.008247168761592129
490	0.0008307357887944376	0.023852804316279855	0.03087692748436447	0.013472788606117956
491	0.002875577039442877	0.023084289881847325	0.027791749813144143	6.082247250082624e-95
492	0.0032942412767502463	0.015016302192377462	0.019308307078550798	0.003853736774769018
493	0.0011709072795066551	0.015128285585144426	0.01712625370754836	1.3202868443973499e-64
494	0.0006098227529062822	0.016054543594245328	0.01945883783896851	0.030270070234095964
495	0.006311662722193563	0.014599102846778768	0.019520079258675667	0.009889866023503337
496	0.01553709964740863	0.012432375648802873	0.018617523266555643	0.011035005007434815
497	0.018906110395675222	0.013647998441960482	0.014755368748707068	8.03153957566216e-08
498	0.017351214410185063	0.017875857953580848	0.030931828139221674	0.004072443472525126
499	0.013687105562518873	0.017286798334188284	0.025955165759001156	4.0220671347147013e-25
500	0.008374140154000337	0.014433959437405951	0.01975974658621633	0.011459394655932612
501	0.00675628606906695	0.013794303344133443	0.01726076710008773	0.02115593275919078
502	0.007082801846789364	0.029825923319534493	0.023130168515493217	0.00327334471543082
503	0.005960580719865566	0.02860950103445549	0.019944342403020135	0.0020260954061009553
504	0.004585425401876412	0.021136805255663648	0.01673917470371205	0.004897285531131356
505	0.004279946462630394	0.02065930595044345	0.01582512266455376	0.0072870716539840215
506	0.0012327256599540457	0.014188848621692406	0.022172529660336726	0.02547175927662204
507	0.004680548503521289	0.014774531758679295	0.020269449964811025	0.0014076137551706507
508	0.003660995571706727	0.014358761995717416	0.01816232846371401	1.6778409951205495e-25
509	0.00430874040467112	0.020321937617063007	0.02243028612758644	0.006700594107642461
510	2.0893196222993785e-44	0.030774111084710672	0.03342325372224431	0.01146738229033695
511	0.003764933114337928	0.02444219055824647	0.02962307572684118	8.289122580503901e-110
512	0.0008497682706258421	0.016294073103666856	0.020100236581195446	0.009971941921905876
513	0.0025292183275224347	0.013889795940481564	0.01611780970429866	0.015135120912912286
514	0.0069718465986690825	0.01266542780370386	0.017245892695857166	0.002658817244001144
515	0.006223603139861104	0.011503804485840204	0.015346192471241556	0.008640222234052754
516	0.007239814742626064	0.012127038742283144	0.018168080066576876	0.0004663658077820903
517	0.006591229203762711	0.012886785601096212	0.018044849408297283	1.8832675221197621e-32
518	0.003942703037187618	0.016645686776671834	0.02383643576706496	3.202136676603482e-32
519	0.00406437458985776	0.013604816552652152	0.019483624279694602	0.005702041996822925
520	0.006917855300379075	0.02110124075022129	0.01807509369520264	0.004841631558996586
521	0.006193690252449076	0.022550329669145924	0.014750807314196592	0.010244684374099387
522	0.004954190544762361	0.01815009101452904	0.018461453371603403	7.004090210140107e-17
523	0.0034357462607578237	0.01907431665465321	0.016056966253717053	0.015209666536773879
524	0.002554425165038359	0.016832722418589702	0.02014196773944179	8.570588614431601e-105
525	0.0026025695240224785	0.017319783950364362	0.01595300524131212	8.781206534522034e-115
526	0.0017992791199039646	0.054914557649986304	0.040852795240988386	0.008379453527634882
527	0.0011860370045713902	0.08899894165979712	0.06236738625987084	0.018762249792206195
528	0.00312784462300421	0.024529875665778512	0.02168842244784351	0.00782685820084411
529	0.002325946991172073	0.03292396330803035	0.021260669513656943	2.4615756681952347e-72
530	0.0025673185374592987	0.014592753325055505	0.021661298603644047	0.007151982942662632
531	0.003548567514271917	0.013822647357173373	0.01817510107211807	1.0825459576722235e-19
532	0.0012045938320851375	0.01183171660582133	0.01720908648453953	0.0069894012684651305
533	0.0036093919149155283	0.011066421708504177	0.014917879549397502	4.194924099977603e-22
534	0.0029742065070307703	0.020556961049235344	0.03085741580537693	0.009571100503360873
535	0.001474530964530859	0.029968140163850035	0.04157671890940438	3.367011214486182e-58
536	0.002253670114149135	0.01598689863522227	0.019449215563663323	7.715967418071853e-105
537	0.004899722812619485	0.01415642761195596	0.017573289236743003	3.795318273720476e-54
538	0.009574162531305996	0.013516469623168399	0.017256466539252224	0.00034549710203011765
539	0.011193345705381233	0.010139877479518796	0.014305996004190783	0.007449286262950161
540	0.010731569328302779	0.011010077483533063	0.01493044704045225	1.0140627435364614e-07
541	0.007373251177276853	0.010743822274163881	0.013023231429814177	2.8908098076002866e-47
542	0.006752752054112358	0.01591645671430931	0.021727945092152288	1.909060198609455e-17
543	0.004690201077588069	0.016059331815764022	0.02157003135190069	0.0029628009263145344
544	0.005616552633798761	0.042101625341076365	0.029624891759218612	0.00028811407133422294
545	0.00243496125123965	0.04452605080877573	0.02623591487487356	0.012319357155206304
546	0.0005957169469190871	0.02637612246854058	0.02037897038065263	0.01622336666103568
547	0.004958441582729828	0.02872361578865818	0.018500169614096885	2.376954932992881e-44
548	0.0008872275573372685	0.015695198096126576	0.01705036392219271	0.00984506503806799
549	0.003109325510169522	0.01294809838343037	0.014392313350580254	1.9290040959299434e-142
550	0.0011788846926437395	0.013433334222122477	0.020958085862375807	0.006759287249955977
551	0.0017793503012192042	0.01638320474428395	0.022308245361679	4.316266520885928e-87
552	0.0024588041733997847	0.02242578769752396	0.023047285373489306	2.7754623445223684e-86
553	4.408288298215716e-44	0.0256761967635902	0.026985442992230473	0.011815831479963871
554	0.002204803625621698	0.017166226532410143	0.02188015483984729	4.395382788045316e-93
555	0.006068882317615304	0.016117443296093045	0.018767148048181047	6.064652801669734e-23
556	0.008830789457746633	0.012443202638123032	0.015753076496529732	0.0020399759096946255
557	0.010854218274153199	0.010124458186493025	0.012883796907259661	0.003773031598516773
558	0.008959711168157773	0.01328148065423089	0.020563654937285524	8.170061611655881e-11
559	0.006580885883006451	0.012876968319403614	0.019811331829735653	2.1110486175628227e-31
560	0.003095544251525141	0.01507095926033048	0.020976846760583336	0.018440424642514032
561	0.005161686900510581	0.01441204077621	0.02055579920534193	0.012540522772421122
562	0.004324591571989516	0.018872333225293723	0.017449232563156853	3.576028354210746e-08
563	0.002578265661434692	0.014290551541906728	0.014560051175704487	0.011372541625783692
564	0.0035503649439523124	0.015346666494701178	0.014246473254910321	4.023865059545769e-19
565	0.0025028698856023254	0.011796552182120924	0.013808911537147337	0.005849922692953671
566	0.0007887458474104708	0.014332589750731347	0.021751203637430862	0.015843617762644646
567	0.0038652380424557564	0.015466206767399031	0.01950447062677958	0.0009274177321607226
568	0.004428939086251819	0.07443618771835032	0.05932087165184209	8.869512206111958e-17
569	0.0018868365801527893	0.12010918921045514	0.06945472585922181	2.5927578669919394e-08
570	0.0035783953326749395	0.02222725135873441	0.021686392251170014	0.01542099929333137
571	0.001056013995341839	0.026406136934928066	0.019816466699248053	7.84508196780382e-59
572	0.0007444990359761781	0.014925351244334898	0.01607426178527819	5.087289972360574e-50
573	0.0007474182664936872	0.01235330316104168	0.013777902109677225	0.027081680089794526
574	0.0044176672601340975	0.011859683245151662	0.018403408502803236	4.868113767522025e-10
575	0.0049503153667847	0.01069584410548	0.015334991837251306	0.007827669647774087
576	0.0034262410628452247	0.02906562787562494	0.04124038178791696	0.010433694378704185
577	0.003281076842622982	0.03550409968791317	0.04771643586687078	0.00639701969073067
578	0.0022381341216906117	0.015287192189085958	0.020798342040455498	3.8981514463770165e-97
579	0.0033076792707757573	0.012838760760107771	0.01809612133941104	0.007888495161070534
580	0.0044500500481082705	0.016014337686085733	0.01716073267632093	0.0028655783009082342
581	0.004971697885321319	0.012798533974877022	0.012190607115390557	5.030009454225994e-19
582	0.004407213789449152	0.013737516875272748	0.015435289445166785	3.461628850381064e-08
583	0.0037160021015698384	0.012383913003796675	0.013165506032680555	2.776754027682748e-23
584	0.0006845500220650218	0.017958610083879733	0.025754794954251665	2.322095850266839e-48
585	0.0008151353244139986	0.018938856172347748	0.02339944180077637	0.018924895147827688
586	0.0017231156698915822	0.021820374233905065	0.0190414762153658	1.619573090171641e-76
587	0.0025790017839030883	0.01753447267815151	0.014386491372596366	3.7817404740453835e-108
588	0.0031486885034452887	0.019594148773172577	0.01831531357594125	5.468194558797367e-13
589	0.001029544174402046	0.016022463977431574	0.018136630176984973	0.017039202376967672
590	0.0011449147631986778	0.015882222919208717	0.021463368707914408	0.006696329594972391
591	0.0015956793361605213	0.01367275398942588	0.016861744983048467	1.054131678685638e-102
592	4.4864455087264596e-82	0.022089256954307506	0.029527286906997345	8.33216053149054e-23
593	0.0014163933000972812	0.01831192898827592	0.023937141646978705	0.007715044831128645
594	0.0018690102309733112	0.01270365458851432	0.015724681998960766	8.214228998193661e-103
595	0.001910411600865679	0.010367392106831156	0.014367319372039916	1.8373692956813408e-116
596	0.0011557106540292825	0.012614940822949804	0.016966072132961557	0.012400571401816012
597	0.004460026271722084	0.011661678655074932	0.014285142866339612	3.640952263757477e-12
598	0.009091978017568215	0.01198804895224136	0.01720692937203872	0.008918162651417821
599	0.009467326536210628	0.011854170090174403	0.01351031157920654	0.005340408977377198
600	0.006029991316684643	0.016557178727980435	0.028529594606865143	0.019913671291836767
601	0.0047266544614092305	0.014783044373512898	0.020957418201388748	0.013817157505593492
602	0.003212527859095962	0.012972538329034188	0.016700202819543944	0.008933884656577046
603	0.000987517662213642	0.011493628408820105	0.014025306769938725	0.009531789174743194
604	0.000718199996814252	0.022667831901285785	0.020541220156860426	0.015327841068763583
605	0.003952647458853971	0.014803424443147525	0.013688069294365092	0.008391309636420095
606	0.0026897280800178384	0.01797656211141728	0.014557610007793481	2.270677523147442e-109
607	5.732974585873297e-82	0.014849580661432323	0.011483742989403618	3.277827900667662e-17
608	0.0025728235898741965	0.014449857258161823	0.02266863874135353	2.755584343782984e-106
609	0.0026919388589849067	0.012826882177757988	0.0184176693668265	0.0012576011082513457
610	0.003237575662424149	0.012572839112570653	0.017536390214697006	5.248854738110669e-12
611	0.0018326313461062686	0.013690109525423214	0.018134509067450455	0.009322411940638233
612	0.0010458182397047333	0.021125656946356857	0.02403229670385068	1.503359198932563e-51
613	0.00349292766441849	0.016761181027089206	0.021118353513648748	2.5422800599474154e-20
614	0.0010779056262270141	0.012577846130268472	0.018246359275947057	0.017030798402021444
615	0.005239130043512664	0.009933907553781974	0.01346120650404454	0.00399585627610387
616	0.009782650482904956	0.01049424874862095	0.017582843553828102	4.263046459180056e-12
617	0.010188708371670074	0.008376256589332502	0.014304838612254627	6.414065490369717e-06
618	0.009782423643497379	0.00931213410359928	0.01616724938210645	0.001686122243612082
619	0.005659107005766436	0.010402209012583066	0.013928628592675435	0.011751131503958945
620	0.006102283899778623	0.013374210109459802	0.019579737772213272	7.440436438649342e-25
621	0.0018885230314408402	0.009986498186541362	0.016391603801839176	0.013118539439731375
622	0.0029937921310964626	0.019972251991254866	0.016040818055495114	2.001859100139769e-108
623	0.0017855670827962048	0.01923655127753441	0.01313507699881402	6.324752350540723e-81
624	0.004862038076618373	0.016606137500237317	0.017414692131670396	0.001723384568579537
625	0.0008546846513977582	0.01697009052712355	0.013764466652957455	0.010198035119208347
626	6.809734233349152e-41	0.01368125160195582	0.0176563322601158	0.012488890948757787
627	0.001848831872355442	0.014675149359193299	0.014696994688278462	8.793260711852345e-100
628	0.0001955161097451259	0.04408454395397283	0.03547242910656036	0.021107583615532888
629	0.002078985246331472	0.0721395311410088	0.051500628692823104	0.006538711172287753
630	0.002481325992733153	0.02244415982273679	0.01935845390968679	2.0538098756554915e-91
631	0.0009391291029232007	0.026802694266185915	0.019535917428301373	0.012442621237877705
632	1.0657708814508162e-40	0.013441391885018137	0.019882176844571192	0.012404009691937773
633	0.0012286167795902104	0.012023159656560096	0.014743342656871371	6.15976836172164e-72
634	8.082499081357084e-37	0.010156620712785678	0.015710134014750382	0.012368861856372104
635	0.000861409525031408	0.006961439693543886	0.015089346312649585	0.026453514396638515
636	0.0007413948719534476	0.01715057371875391	0.02748225657478372	0.015539127921623054
637	0.002069886080804273	0.023238881734370633	0.033314917190803005	3.109750030368852e-81
638	0.003232169575118537	0.012661876743291304	0.018038061249432597	5.292068646278852e-13
639	0.0009957260225147882	0.010403783374202969	0.014748648662413167	0.009588588948824767
640	0.00406600416531335	0.011355004708187039	0.016004962620855896	0.00948088447475401
641	0.0033180827032062796	0.009409254628144466	0.011619864104009418	1.1144010698002007e-12
642	0.0040785011435830595	0.010752289575549155	0.012445682603094145	1.3502901838032037e-34
643	0.002829793016681124	0.008871146313678892	0.012002303706740094	0.0007256331615278438
644	0.0026248215933427554	0.014367065307392552	0.019265948957644566	3.995977132736344e-119
645	0.0019812522918965115	0.013824823753384568	0.01760749154979819	0.006071817434438747
646	0.0018931424986692509	0.03764749047875532	0.02724542392377082	8.055813465375146e-60
647	0.0007651109599680498	0.03535527730733872	0.022874419181511056	0.012735437949724582
648	0.002258023875953369	0.02349655934443289	0.018010530334983618	0.006530183425267345
649	0.0017291306154266716	0.022028519095057514	0.016556361995242096	0.019630788804290793
650	0.002741614400190626	0.01331735358965258	0.015356808604074585	0.0008008464084879118
651	0.0008459543204977139	0.009456879488000435	0.012966624375274188	0.023602832437675626
652	0.0007666294634270809	0.012466310030877727	0.018121612658628473	3.6219415465166174e-53
653	0.0017801104177686982	0.012918658125156208	0.018446746952733115	0.013847766786740686
654	0.0010306417937204768	0.020059238909321493	0.02290617001114803	0.007280330609409846
655	0.001395602820926759	0.021359157556936143	0.023469463709693595	0.007441950263873635
656	0.0033065631581619946	0.015545641414107867	0.02128449504063631	0.0034114223933147435
657	0.0027642940634589877	0.01215941551400276	0.015734602692925467	3.307518034080409e-133
658	0.006171825627615697	0.011100691753873093	0.013967884554357386	0.0028622544896196767
659	0.004981288605918732	0.006914051950222192	0.012117687906794515	0.013190989096531233
660	0.0035984196014244197	0.012282996379462372	0.018560058133276915	5.415779811352691e-26
661	0.0027791100129827464	0.010256737527460051	0.01689024468434705	0.008282639942013137
662	0.0032920703023251933	0.013958382972007553	0.020933021183807052	0.007663518221745037
663	0.004305709555984908	0.012523887807561696	0.017768061888779062	5.6567844472621244e-40
664	0.003265286519124001	0.014869136911193452	0.01665218086987797	0.004188767040444705
665	0.002357807886874052	0.010518574378441498	0.01208871408532119	7.330894638513076e-128
666	1.7255544572880532e-35	0.012002052850805607	0.014188792160740966	0.01775092885479345
667	0.0010138557095679792	0.009823250825837562	0.011797616410128331	0.009653120199734981
668	0.001829727185381405	0.01397869497131607	0.01927296623105419	5.969064812913248e-95
669	5.31152374093274e-82	0.015375349651303527	0.018441677947809484	3.3139329689101055e-21
670	0.0027251086038985036	0.06783305574109752	0.053281174317440734	1.0186656791071834e-53
671	0.0016170058127312505	0.10142283163472035	0.05975296679061497	0.0068502646336634256
672	0.0035588442330134326	0.021259297306475865	0.019086586589645623	1.975353367808511e-23
673	4.494914103372926e-80	0.023496277935579745	0.016868290493221444	8.848414085162527e-23
674	0.0018720910367500904	0.012713414113567741	0.015239749220543518	9.035185135995332e-106
675	0.003152616151563976	0.010118483240166606	0.01168778598978134	2.2253819188793056e-156
676	0.007221952807943236	0.009174425223559365	0.016747451738771253	0.008925472305595173
677	0.0072926170676045066	0.009278987026673912	0.013440679794521486	0.0006692861245627099
678	0.006467014639769984	0.026519880585715125	0.04040926080581775	0.005442244616570886
679	0.005507896633578407	0.030063485179323533	0.04101629398530657	1.7263691734121037e-15
680	0.0037156715069662925	0.012021514852237333	0.019863267353700528	0.02323659696909312
681	5.854521039125811e-34	0.010263626261514653	0.016435293707305842	0.022279382332582965
682	0.004762193978220426	0.013536692785693864	0.014884669348819657	7.642520044704468e-16
683	0.002832517751831247	0.009261966355624724	0.01088176236203004	0.0006819347278566243
684	0.003280953135053885	0.012154578350579634	0.013597598922087796	1.0354300168496895e-14
685	0.0033178192017877623	0.009549491035087824	0.012068965962297224	0.004821848128766105
686	0.000740788302499192	0.01644820415501796	0.025977109597655736	0.010901973373112269
687	0.0007294295656220259	0.016678311103698648	0.021896464840538903	2.9893416343958633e-52
688	0.0011565732078714743	0.017260759679282523	0.01660244606752561	0.006698734169359047
689	0.0038637258809201933	0.014091307009910476	0.012382405103591308	1.6212609034267078e-28
690	4.9902535129047365e-37	0.0160504822462367	0.01701873936075921	0.017614597489531324
691	0.0012009860327863203	0.013808776858941432	0.014965541073642301	1.163403762738202e-69
692	0.0007360033563509073	0.014064211873565552	0.01920702364491457	5.2710607436117774e-51
693	0.0018922065215341908	0.011540483849613809	0.014742942771129636	1.0935524815381568e-109
694	0.004200490070225435	0.018999817209742743	0.02660723664101377	0.007802654334724664
695	0.00258802100583811	0.013930218888494906	0.0203952001834719	0.013563636574984491
696	0.002647736502050408	0.009751512116586205	0.015098428958913317	0.011281803888095
697	0.0013260194373578647	0.008961605790052297	0.011303288756665659	0.0064402275299589515
698	0.003991850334314833	0.010543747807950376	0.015221344166129384	0.0005245223834763547
699	0.002378256437872988	0.009331272785770596	0.011547263759408772	1.2384943648718968e-136
700	0.003716668480056374	0.011642978109364047	0.015122362424120368	2.225283788123555e-24
701	8.848609741689802e-83	0.011492611608282102	0.012497738049701642	2.0662675803509224e-15
702	0.0026718461237757738	0.016533417849398595	0.026048751404059774	0.002889333248298554
703	0.0011093123837883731	0.01152915404627065	0.019230329376474013	0.012983935113269096
704	0.000913073631538789	0.01082582333154965	0.016757637423462698	0.015265189396151563
705	0.0008296104579741251	0.010508450628853678	0.012084231122401723	6.349649527248484e-61
706	0.0017673828173822301	0.01955901079057308	0.016055386220636483	2.2530565159773266e-83
707	0.0027641050608322748	0.011234527729035982	0.010756777984260687	0.006104685109702928
708	0.001845947134113509	0.015887116981928448	0.012105659541107741	4.717506027224978e-95
709	0.0010314500896847884	0.011762701890527293	0.010832392985704655	0.009171740161433132
710	0.002287018065702833	0.012936141936922683	0.020841353358170812	7.778142094658477e-111
711	0.0018923840399349971	0.01131966060562067	0.015168748990907746	7.42044695632283e-108
712	0.0008362876538959909	0.01148792953091573	0.015227876791009442	1.10991086627842e-73
