Mass (u)	Comp_1	Comp_2
695	0.010600658564865835	0.005795016379915794
696	0.011840953955696502	0.00432179871554121
697	0.0361937306285231	1.8131435239664135e-10
698	0.026570424933846072	0.0032768981702896082
699	0.01555374772227203	0.003959807876014263
700	0.014188382937369416	0.004741118649585616
701	0.010464440856710524	0.0059358429026528095
702	0.011317719784286676	0.005422334030199154
703	0.00940633849620113	0.007786787371013983
704	0.01062153276082106	0.005434702488735213
705	0.011819871596669536	0.005532127289262602
706	0.011887351678297327	0.004991537706925363
707	0.009032654781788153	0.004813966008030107
708	0.013414953012110918	0.004388502071724844
709	0.009811755487713595	0.004262398592860958
710	0.01296336435608876	0.004098644441677414
711	0.010638682756968698	0.004088276137400187
712	0.012729947106136674	0.004583457765922488
713	0.013236332561981003	0.004989429117758057
714	0.0489843515510185	7.942902760836093e-27
715	0.04158939876381558	4.073053299729595e-21
716	0.020256205883964706	0.0029300154508484803
717	0.01531837498889705	0.0032629206610954864
718	0.011958736283085246	0.005125246514820942
719	0.00897167864166855	0.0061265267103479725
720	0.008993974519954775	0.005861288409958075
721	0.0077572924439244465	0.006407892294647345
722	0.014365512686654718	0.0037877764885192768
723	0.01322736383906725	0.00476213247081328
724	0.009847163386990576	0.005245192673819975
725	0.008640738262384842	0.006098638324587456
726	0.0141853673178442	0.0033509877865525173
727	0.010060668556461191	0.005506226390536126
728	0.010527515618718113	0.004912514556572403
729	0.008608486326550348	0.005536731899569491
730	0.011506737721110697	0.004429167477977652
731	0.009523340931067131	0.00565165186518344
732	0.028781808320661312	5.821523438707301e-18
733	0.016761079947096958	0.0021495985837707943
734	0.01860888728246057	0.0027907338767938572
735	0.012158505835360808	0.0029505216363325845
736	0.010254188865913123	0.004755033729206196
737	0.007991998769623473	0.003780358268879304
738	0.009733136918000035	0.005462155525701663
739	0.009018944967065314	0.004756388622611756
740	0.013324145851445892	0.003396113491545945
741	0.009740798964366084	0.0040616345219954796
742	0.013140966260345114	0.004878646482224921
743	0.008504955253147045	0.005033667487838088
744	0.01059417686034997	0.004891868211939512
745	0.008168929431023925	0.005529378813890541
746	0.010075571201693934	0.004667053506522906
747	0.007909390760264402	0.004635945252549723
748	0.009674480841170232	0.004395997865343556
749	0.007723125550864804	0.0039100805653105595
750	0.011377848075940057	0.0031167261603764363
751	0.007593932800898696	0.0058661478587115675
752	0.009892950685979352	0.004249446572605731
753	0.007297000392077557	0.006121824748420139
754	0.011609087039351587	0.003911895266927137
755	0.012032921528753607	0.003930397913413692
756	0.0815770499767608	3.568209819878582e-44
757	0.039940247442908854	1.6698705897427995e-45
758	0.02093762078197467	0.0012188414058278286
759	0.01256275724013921	0.0017149598072059022
760	0.01077649670687525	0.004228508543264136
761	0.00821073173782162	0.0030318396619650584
762	0.009449140772665154	0.005813319268498199
763	0.007668405550752633	0.003071389276804063
764	0.01879708527304962	0.003208824438133822
765	0.011019923792558013	0.00392662631597899
766	0.009649128539805953	0.004265645245261793
767	0.007976255921873272	0.004602695608217045
768	0.014355655089082257	0.0019426575568342918
769	0.008397026204766548	0.0029172946307831106
770	0.00942893651278974	0.004991294827207812
771	0.007380772860882701	0.0035233706564966674
772	0.011764683130288691	0.0035100319762019962
773	0.008542642500201631	0.0044852685113890645
774	0.017625013372283883	0.0022105758032107434
775	0.01199468605734634	0.0020050754703661235
776	0.013565484841585273	0.003635787657903676
777	0.009514100499207723	0.0028896453690034603
778	0.010199162477019677	0.004020825704185593
779	0.007699392083941021	0.004468300599455927
780	0.010713537360988554	0.0021864324725973166
781	0.0076906426627701965	0.0035923180403263167
782	0.008673126373789941	0.004486809381632264
783	0.0069115279130449086	0.003490468552247805
784	0.008575007962630726	0.0036037492437339612
785	0.006616918181822049	0.003936147994286454
786	0.00999363836640004	0.00307432314040948
787	0.007109540460635253	0.0023297028499644095
788	0.010971953731943674	0.0022330558223599187
789	0.007461786778578897	0.002945526040247862
790	0.008757696768351676	0.0036310329326290853
791	0.006913916711572565	0.00252003301967152
792	0.013726111431355362	0.002637826892443448
793	0.007095376376051993	0.004479736057040448
794	0.010906502324102877	0.002399124977818028
795	0.006636428661941771	0.003399010679214812
796	0.010003068208249742	0.0028118918085328986
797	0.008160810240495397	0.0036750199335774413
798	0.009542192442826971	0.0019499030908827744
799	0.03049575239487294	2.867763307713425e-28
800	0.01761116023593078	0.001526266830403487
801	0.010201170262510623	0.00235302579408792
802	0.009917468288576814	0.0031216281690152293
803	0.0063386306873828005	0.004324815600371881
804	0.008273643587360744	0.002367057001498345
805	0.0062602376196666315	0.004258297195731231
806	0.006938504119682912	0.003779098024453827
807	0.00890233658703226	0.003317554985124888
808	0.0076985473197447255	0.0032093337189600456
809	0.0060442411061297	0.003414478775351113
810	0.010074676491665572	0.001584983404004167
811	0.006161752375569603	0.002814339929051969
812	0.009519577260878955	0.0033970195251328502
813	0.006017947381939979	0.002229041180346234
814	0.008318373405596304	0.0032082138728925674
815	0.008862369799598762	0.002754734217718345
816	0.04283266810489408	4.36783014619796e-35
817	0.023919372471108976	2.6322496015117138e-22
818	0.016092722952587776	0.0015161292276778164
819	0.009412387295333082	0.0017045259799427397
820	0.0068288258438240525	0.001893382157296908
821	0.004968292870079977	0.004125665964769115
822	0.0042489803171257235	0.002901682946441253
823	0.0040728541070597386	0.0035341433313755993
824	0.010370205846785968	0.0018704699381926924
825	0.007857509803342535	0.0017380565514667167
826	0.004398976312167472	0.001975222983606364
827	0.003977467968112737	0.004072215731768947
828	0.004965367544840282	0.003558598056996364
829	0.005339934262681236	0.003125069869842608
830	0.0031804956410730273	0.0033339448688149537
831	0.003657450153963609	0.0018661316787746396
832	0.0038253991410598267	0.003045579598025699
833	0.00453356614278344	0.002576061828995292
834	0.01496198857579438	3.694985709504677e-06
835	0.01563062115614328	6.49139572259906e-36
836	0.008113330141214058	0.001990443768567781
837	0.009988650626524417	0.0018954278731694839
838	0.0032727408676939073	0.0030307422768811906
839	0.0034789426852699277	0.002144130293109035
840	0.0017071430427533355	0.004088505674315901
841	0.0031098889831567477	0.0028953271124096307
842	0.002842836174819174	0.0025085187928432233
843	0.006399583152654425	0.0017847248951694378
844	0.0021621333735009807	0.0016780481293943849
845	0.0024959783258725813	0.0027117792527972346
846	0.00067392888956233	0.0014052631829340244
847	0.001544040413406266	0.0014894369754266071
848	0.00017225082871222394	0.0018806753031211623
849	0.0012716441763579694	0.0016208244201667908
850	0.00027820713518629444	0.002939665936439914
851	0.0005782300749942395	0.000627645457389143
852	0.00038636306683124694	7.94646719004876e-101
853	3.497362595982134e-05	0.0011082298362452908
854	3.8405591579519626e-05	0.000836877149636066
855	1.6019022507148114e-38	0.0007381864584572092
856	0.0	0.0
857	0.0	0.0
858	0.0	0.0
859	0.0	0.0
860	0.0	0.0
861	0.0	0.0
862	0.0	0.0
863	0.0	0.0
864	0.0	0.0
865	0.0	0.0
866	0.0	0.0
867	0.0	0.0
868	0.0	0.0
869	0.0	0.0
870	0.0	0.0
871	0.0	0.0
872	0.0	0.0
873	0.0	0.0
874	0.0	0.0
875	0.0	0.0
876	0.0	0.0
877	0.0	0.0
878	0.0	0.0
879	0.0	0.0
880	0.0	0.0
881	0.0	0.0
882	0.0	0.0
883	0.0	0.0
884	0.0	0.0
885	0.0	0.0
886	0.0	0.0
887	0.0	0.0
888	0.0	0.0
889	0.0	0.0
890	0.0	0.0
891	0.0	0.0
892	0.0	0.0
893	0.0	0.0
894	0.0	0.0
895	0.0	0.0
896	0.0	0.0
897	0.0	0.0
898	0.0	0.0
899	0.0	0.0
900	0.0	0.0
901	0.0	0.0
902	0.0	0.0
903	9.390110069141405e-05	1.94877515880168e-136
904	0.0	0.0
905	0.0	0.0
906	0.0	0.0
907	0.0	0.0
908	0.0	0.0
909	0.0	0.0
910	0.0	0.0
911	0.0	0.0
912	0.0	0.0
913	0.0	0.0
914	0.0	0.0
915	1.1579121756033086e-44	0.0007677169270724893
916	0.0	0.0
917	0.0	0.0
918	0.0	0.0
919	0.0	0.0
920	0.0	0.0
921	0.0	0.0
922	0.0	0.0
923	0.0	0.0
924	0.0	0.0
925	0.0	0.0
926	0.0	0.0
927	0.0	0.0
928	0.0	0.0
929	0.0	0.0
