Mass (u)	Comp_1	Comp_2	Comp_3
480	0.013130662183988877	0.015880749103611667	0.006991204400742254
481	0.016945126750938667	0.020929742751215653	0.002291175951574456
482	0.012276212635909646	0.017435311641726174	0.00587821280104226
483	0.014699973451423723	0.023878962193221366	0.006945260400751175
484	0.011212374428065226	0.017774184454805015	0.005064819088405578
485	0.013249926484022564	0.019298289354065783	0.0040639615981864444
486	0.019577342777739322	0.015466686220740563	0.006309295656970457
487	0.020914911250431562	0.013848810337750834	0.0038334062406421
488	0.01371191040885232	0.015224559598533378	0.005023243196745429
489	0.01505660665680786	0.013310331900897839	0.0018715220302133902
490	0.010782794922115233	0.017138639444024842	0.005161499208408342
491	0.012740675259094511	0.013548682066903522	0.0067733267651297465
492	0.01176175317859414	0.018993479793385292	0.005701830033636098
493	0.040179448367851575	0.011248225684055738	0.00012369721996589652
494	0.04442760357871603	0.015979489618322056	0.0065550973857549984
495	0.024710614715273038	0.01461196070381842	0.00910467044324085
496	0.0154468107558772	0.019283959280464485	0.006222338548752307
497	0.014658000177379837	0.015782234883690134	0.006209426008036765
498	0.012201597915541875	0.01704545374988616	0.00410608367432843
499	0.013196759922748188	0.015493962434099657	0.0033376747311407427
500	0.011313813079722944	0.013487796587110582	0.0051805066381259215
501	0.013181935031351583	0.014925768491348369	0.004562842025867005
502	0.014311508120304363	0.012331489197947996	0.007041327573957744
503	0.012154190038678719	0.016946637890030935	0.005308838988585589
504	0.013545955058825766	0.01378420432226045	0.00539138654823396
505	0.01617508939963934	0.01723926525066353	0.0029428105953382033
506	0.011330306956152952	0.014803979129723194	0.008032883652983753
507	0.013549754458909855	0.018764231725329303	0.009579573389235615
508	0.0127419557676493	0.01594216960089695	0.00566523619479601
509	0.016403502168482107	0.017700173539789282	0.006364953010230535
510	0.03689073584263517	0.010588078212433091	0.01251612984781016
511	0.08191928365236661	3.418924715377463e-05	0.014452071796492348
512	0.019834304059095843	0.013277843179754617	0.004640699046062796
513	0.025791268931540445	0.009420394875945362	0.003669803012715681
514	0.012202749553195563	0.013827795374908778	0.007256400512716942
515	0.013030176867915683	0.01052079165303858	0.00582079397378371
516	0.009685476013333494	0.015952443313657607	0.0054939365137400735
517	0.010872234717068502	0.013707504620445411	0.0046998987652735425
518	0.010676494836209681	0.019218193922837662	0.007480420178475532
519	0.020357076883992516	0.011718972093080494	0.015527977026442947
520	0.010712482921173185	0.019539250961956838	0.0057111811176012535
521	0.012405563335301495	0.015632566360172864	0.005117477680062625
522	0.014539639086039577	0.01581308699718361	0.005211076784079461
523	0.015358478873112025	0.013025172643949822	0.004814011028998092
524	0.011153903666274589	0.012982845955557439	0.004635135239843789
525	0.01159021401549786	0.013121310876454058	0.004684268495717573
526	0.011915407330494288	0.011897957961184908	0.00518486403591377
527	0.013430639423425013	0.013734416565057642	0.005178503566952175
528	0.02662197487087564	0.009275728469161894	0.007176077401182402
529	0.03764292119005793	0.01240451785757191	0.0011318875021116158
530	0.01687007307210369	0.0116257195596148	0.004619209981899245
531	0.02293002457462574	0.015664800169273182	0.00013219726060195578
532	0.011155102176632053	0.013386601404259402	0.004644540253023145
533	0.01129602947729878	0.0162954625433248	0.003577442755527538
534	0.00981723413761304	0.014017898315791932	0.005739865400858574
535	0.010915538183467001	0.015081663684215648	0.00639247563572668
536	0.013485117019008511	0.011466630537999784	0.008935849725423054
537	0.017907186965143988	0.00929542234839625	0.007391860678286875
538	0.011994274953743228	0.012209746676509073	0.008491677399754805
539	0.012443676484746955	0.010018368710429645	0.0076084622621470895
540	0.011898501757890817	0.014819384370159122	0.004685613609541348
541	0.012869928180085517	0.012142102810628854	0.0029258387519673825
542	0.010212856396434185	0.015925348612893294	0.005781500496330168
543	0.011735442562645769	0.012837415203303296	0.004540984675539507
544	0.010581276865833536	0.01691815740350186	0.004430194111431637
545	0.011188479310491597	0.012578838941145648	0.005120020234320842
546	0.015562859117582603	0.014095387126990514	0.004617832006178257
547	0.014119424644346646	0.01213836718068448	0.003301547667768283
548	0.011390788985504434	0.011867701130983864	0.005108353168073047
549	0.011434669099471795	0.012656549867047832	0.0029302471900689775
550	0.010721950801013118	0.010309738362509962	0.007675382012633693
551	0.01335007442805628	0.011952675641158863	0.007024560822885441
552	0.05747713854978464	3.5070920812075573e-10	0.015628418715218903
553	0.11015696655894787	2.993779346098269e-41	0.002356046167610475
554	0.020068190305935013	0.009596088173629105	0.004630416221524467
555	0.023715593273531017	0.012594759788384223	0.0022105878944313115
556	0.014423130694015537	0.012716486887190032	0.005256351031468707
557	0.013226782875855513	0.013831455012783126	0.003999291983927959
558	0.010814452937749904	0.013508176219622407	0.004649774125833009
559	0.010937264346491284	0.01426857790719894	0.00534901619495419
560	0.014939378758481489	0.010355586044305679	0.01108835959989207
561	0.021779034361776837	0.008780503321253665	0.014061588803140885
562	0.010971893532518685	0.010638338403904752	0.00542726641770866
563	0.011653235256100772	0.008768930285742407	0.004996884189257836
564	0.014035940123500984	0.01088193782411522	0.006648825379853995
565	0.012821601986563525	0.00978628417188797	0.0033020571032633637
566	0.011134585718417894	0.013020523820267188	0.005159703487322446
567	0.011177728543759757	0.009892111387701944	0.006520626613273589
568	0.012536349912005461	0.013768446288042574	0.004435119651421706
569	0.014719771223185896	0.010916036627741347	0.004179963127616319
570	0.02453722877887966	0.011639213863354836	0.007337121749944489
571	0.02158452617421615	0.009335199635857832	0.002180077082261
572	0.018558468403841004	0.010151930713360508	0.0026121799042676023
573	0.015627754767141375	0.010632408649249567	0.0029745267886855864
574	0.013560379433739469	0.009103928373284198	0.004644018125885736
575	0.011888413639560644	0.010690725906468461	0.00417923682834728
576	0.011791972307804693	0.008679141258723332	0.008008454610732055
577	0.012166257783252782	0.012585770311231712	0.005332403481307479
578	0.009770808874612716	0.009545099143089469	0.005240678629714778
579	0.011173019872947177	0.01117643869626843	0.003745644583297426
580	0.00997642942640956	0.009807168857251532	0.00624725485072359
581	0.010686757442071666	0.013472058284469363	0.004363036005681413
582	0.013456402418188101	0.011427414265127321	0.005108368518283013
583	0.013666441645014024	0.011177982844954396	0.0034203756640927103
584	0.012475577504987451	0.010118911307151115	0.00717557154812573
585	0.012310468048589047	0.009615034937976078	0.005550834839834377
586	0.01102663319705674	0.010546742810582765	0.004443785329541179
587	0.01104229860112026	0.008512768990459964	0.003545591355612059
588	0.01908144866923754	0.008731616774384911	0.004740624587522918
589	0.015508118702189327	0.008035367727702789	0.0015158159757117737
590	0.01375567130351856	0.011760027637454196	0.0025245725117842644
591	0.012869361639531144	0.00995089611335697	0.0006539168623814624
592	0.01084956705249848	0.011793258995786789	0.007757966631209561
593	0.010807445529191903	0.009618002281286635	0.00717757963307353
594	0.012488908290165378	0.01219328421904578	0.004194619398680149
595	0.0379117857275602	0.005165338251816554	0.0008752956010863122
596	0.03615649675733263	0.0062178095831546066	0.006691368318954009
597	0.019958970927426677	0.0075811138843979225	0.007152450371964326
598	0.014869085656717653	0.009032338872356806	0.0066474319888746025
599	0.012470603040722174	0.00896874976904144	0.005291866913590814
600	0.011982394689218927	0.00828586972939843	0.004904636719434625
601	0.010943342291718474	0.010340233085588369	0.003539105696668857
602	0.010859082637830754	0.008189419752938722	0.005065018279452695
603	0.011155485573473761	0.010999095688857728	0.005598077146882959
604	0.012961463819320661	0.009111787613149767	0.005775840165122018
605	0.01016824921720544	0.01087857238961792	0.0041603261144972
606	0.01271321570381155	0.00930496586166784	0.00516416073540227
607	0.013237821424255556	0.01114370429641299	0.0013466001949669496
608	0.010596504381101934	0.008841559964302937	0.010780531865294284
609	0.011696132393810064	0.008716731157832239	0.008109180203218833
610	0.01185339476727167	0.008143563986476443	0.006615418845139709
611	0.014440821768437135	0.007515858024349347	0.005699411799236529
612	0.03632287934037719	0.0038821960709485705	0.015331127245609477
613	0.06787136729009834	5.503424779612058e-44	0.005204754890210146
614	0.018368366965692228	0.007633200197586407	0.0053619280449612216
615	0.022369227320046897	0.007107915232065625	0.00010092466914506882
616	0.012024062336575856	0.009991124747213819	0.007126959676769419
617	0.010951369083776705	0.009730189457969834	0.0037752450133350843
618	0.009235816377265808	0.011410421248141477	0.00541738555792117
619	0.009362344729806208	0.008699631176748756	0.0036485222596877
620	0.011030387028788178	0.009069053583692777	0.008188897716571103
621	0.01651121952960883	0.008073727008517424	0.011883872922975028
622	0.009472526703664724	0.0075630102315184765	0.00739805319110883
623	0.010219625925889143	0.008056415525987399	0.0042095588288990635
624	0.014694882401777513	0.006836726625939009	0.004764330660938412
625	0.012569921454786328	0.008205990816222525	0.003488643600830257
626	0.01149523583157758	0.007788239291530179	0.003582841522429423
627	0.01026328372923403	0.010126356052123859	0.0021760194146552996
628	0.011640981144488072	0.007955875145034326	0.005211310542192602
629	0.011538037536613891	0.009473868629857404	0.00347254086310973
630	0.025459010828219976	0.005504489320700712	0.009363548045133603
631	0.028430518282380725	0.006791133899657832	2.2217085581839574e-08
632	0.016614070503282726	0.007159762974687723	0.007045636387565041
633	0.018317793380037518	0.0072921927812485505	6.27095366250524e-07
634	0.009996138131506429	0.007988150297358276	0.005120027285378669
635	0.009988787247135405	0.007284577870865103	0.001958085153202153
636	0.010094566337893648	0.009492984228241004	0.003939126438456946
637	0.009767491057482149	0.007587517195207574	0.004359573329180867
638	0.012259025195205187	0.007942084450702524	0.008874827281223803
639	0.01329426862988217	0.006256561214707729	0.004139447093011462
640	0.012059601971253074	0.008806757008504532	0.0076180028507182975
641	0.010581465161916543	0.007348523345780515	0.004278641856076758
642	0.01189568840029657	0.008442446481683376	0.0035751134292810933
643	0.010270905728368957	0.008638154121447576	0.0006341512785188364
644	0.010567879878216073	0.009172539334951137	0.004290357428879056
645	0.010034697447085551	0.008256030539624442	0.002395417960362249
646	0.009322933144733472	0.008005329183560344	0.005382372776454403
647	0.009805190434717644	0.008227022062091348	0.0011673566951617054
648	0.012605975740184168	0.005875770780468687	0.005476849802531046
649	0.010561601075007492	0.007499921676730871	0.0023594706764735723
650	0.011056255032855443	0.006391514038939791	0.0034121272364917724
651	0.009605045876671306	0.007595968681626224	0.0022197057595870974
652	0.011327383375486588	0.005471889187272987	0.0066821123751039145
653	0.011816938673064114	0.00801189698121216	0.004600857584063851
654	0.06628362084870719	2.3444850109552347e-52	0.031428249376159165
655	0.08099615368150566	5.855463634782565e-56	6.741759794416934e-15
656	0.02029763125356456	0.006078180280422447	0.00586533967732893
657	0.020217659286036724	0.006078360087218742	1.5771015478949957e-06
658	0.012844572640747665	0.006611856431003985	0.003948175458622451
659	0.01139232939331936	0.007486394436913185	0.002325391547515442
660	0.010269249676020761	0.007629743089458272	0.00466558117574679
661	0.009634224424467973	0.00592922318589601	0.0032642642030029883
662	0.015150909692809654	0.006373466978921198	0.013782083770773343
663	0.01655003126004111	0.004947423032067524	0.005710309241048097
664	0.009532832851470453	0.007636303471794925	0.007557087124526996
665	0.009597845245982438	0.00662590259349276	0.004088834823852581
666	0.013925247632155793	0.00730386333993992	0.005199262587798514
667	0.010358880076102346	0.006927798317684699	0.0033434560454147382
668	0.010033536944337552	0.0077836883155728365	0.006638880331931438
669	0.00929252089910863	0.00722033880447116	0.004513805087702215
670	0.01225521320496934	0.006907842976768569	0.0058502301908574346
671	0.011923975027944579	0.007562451011287934	0.0018965573151484378
672	0.020716999264426654	0.003853393179236145	0.005995214820832358
673	0.01598276164409935	0.005144722069194286	0.0017810302764695034
674	0.01624706187818682	0.00529386922976394	0.002370675401503673
675	0.012643619002490981	0.0062915934598144424	0.0023278698667535285
676	0.01187735084071552	0.005985867601900741	0.004186876631472806
677	0.010142230155360924	0.00784603561222102	0.0017206603842455771
678	0.01110119323627084	0.006554837664120603	0.00684017449848048
679	0.00998658864288878	0.007594110903671189	0.00300074683872959
680	0.009455356265767116	0.007745886875346611	0.0043042495376368
681	0.009098399209499071	0.008045878608950903	0.0032228443725866255
682	0.010179196007824996	0.006035961263187238	0.0037186359959526807
683	0.009379982248438277	0.006168232337278764	0.0023700765888332778
684	0.01203415595637424	0.004950253300355883	0.0049733947423946144
685	0.01121891576421777	0.0065424047048636665	0.0007280393389236504
686	0.011373514027465613	0.005015821710448219	0.0074829784129606175
687	0.010332870042476908	0.0053687773848482565	0.0024664863187386175
688	0.010317313607629176	0.00523369029013252	0.00532647848004262
689	0.010023097923396996	0.005672402802299046	0.0013383583299453217
690	0.01599467656315293	0.004885324685457364	0.0034566038887021027
691	0.010856543374509345	0.0044407374913094716	0.0015932027965651903
692	0.012622379368388165	0.006268862773858533	0.003131396168559714
693	0.010195575731184977	0.005359838448893278	0.0002015287611435847
694	0.010618272421885414	0.005902688539636265	0.007959599736498827
695	0.009686143259042304	0.005628210337079316	0.00520329493311168
696	0.011114978518312505	0.004370864459539966	0.004366552751458302
697	0.035733938023011065	0.0007627314627735618	0.004979204996594716
698	0.0265476815947036	0.004316442693809772	0.0025352974169652372
699	0.014931819254423134	0.004252112947521592	0.0041825767192887435
700	0.013526159103168272	0.004894379532960184	0.004337475107475618
701	0.010059204179346836	0.005858708713971674	0.003189304080027514
702	0.01090554602884843	0.005435130405950325	0.003209021829909941
703	0.009507279358573978	0.007629936441802709	0.0013194009021622994
704	0.010112992790883625	0.005386040508402361	0.0035455553922447477
705	0.010905590263455457	0.00543866084724621	0.005270019270649396
706	0.011320268386463104	0.005028896974995601	0.0038181174715330966
707	0.008706631833762607	0.004777837826206707	0.0026188560022631226
708	0.012602379169847043	0.004487609156546532	0.004842850559260331
709	0.009941868138061095	0.004419775108869498	0.0007831274303810199
710	0.010601555032355181	0.003829122206590403	0.010961261212059818
711	0.009967197058591375	0.004112824029111454	0.004024382424006342
712	0.011771218838455853	0.004587832913668606	0.005409288486540298
713	0.01344082269553334	0.005283381559157192	0.0008266120653007078
714	0.044470102334482405	9.000547647609051e-51	0.022515252670363944
715	0.04275360106740802	3.778012422540074e-24	2.192779891320904e-14
716	0.019501895164822966	0.0035054843619350936	0.004941454321332896
717	0.015734661011466613	0.00396518863056515	1.5436280066538106e-11
718	0.011139692134377951	0.005092341224596312	0.004850100913532841
719	0.00888787238928561	0.0060386698310872485	0.0018135141143895347
720	0.008198479968136184	0.005624370630865679	0.0046270857103493475
721	0.007481176867418349	0.0061979872355094725	0.0025188251117120595
722	0.011732134405540124	0.0035518428725435933	0.012110337972266851
723	0.012730286203696319	0.004911915331853199	0.0036005928013971697
724	0.008786514259968198	0.005038181903827506	0.005672061544481484
725	0.008479855493680952	0.005983688778798013	0.002087432606801753
726	0.013527262193008153	0.003624427004369536	0.004137385385153488
727	0.010154613146135383	0.005572223400548429	0.001098766675415977
728	0.010229907411490546	0.004949052346079246	0.0026318686748215267
729	0.008217333005124791	0.005409749740605128	0.0029346588397401543
730	0.010822270013394468	0.004454225215167416	0.004197345280354657
731	0.009423195752643086	0.005634206613426797	0.0018518294514268945
732	0.02742881111257627	7.306442182227835e-25	0.008095303843261426
733	0.01717707877693704	0.0030602398331160303	7.71105831457645e-14
734	0.017571334820759597	0.003234846925028144	0.005923602528701118
735	0.01250451124982358	0.0034860458772489975	2.3730688691052123e-12
736	0.009544479758813177	0.0046949887562511795	0.004235186102157583
737	0.007779837700712727	0.0038100657282744465	0.0019465736691340546
738	0.009297788190968973	0.005386535481025976	0.003187237440120476
739	0.00893618525681007	0.0047956466155765634	0.0016248425724000378
740	0.01208821127180552	0.003473949779135541	0.006397473228145257
741	0.009634168268255252	0.004181153120192716	0.0016926333623300072
742	0.011744078372097486	0.004788553772635253	0.007215533427466051
743	0.008285226992798938	0.004989194626049057	0.0021717692505967764
744	0.010454274945080886	0.004984431312670782	0.001990455037205485
745	0.008449875209533268	0.005535958130844982	0.00021450387579024586
746	0.009570696403977124	0.004656324017661742	0.0033897668571460835
747	0.007761084743881087	0.00460449158098404	0.0017969905701732548
748	0.009117937521815195	0.004367105248239804	0.0035389277501267804
749	0.0072663161605626405	0.003856664304011467	0.002921168354588121
750	0.010798400605073245	0.003282571506728224	0.0035855018628203304
751	0.007321064319483258	0.005691861041116986	0.0024253175223825827
752	0.009443438152621707	0.0042785832203253125	0.003099645681414988
753	0.0072090400878042195	0.005956012080543186	0.0016965601638341068
754	0.010482049886669289	0.003891147402595889	0.005895071747375116
755	0.011884419435047058	0.004167465744790341	0.002014496940180217
756	0.08053464975870117	2.8207277854723826e-91	0.012541989750456277
757	0.041231736253177026	1.2845004333138589e-80	1.1376301690036669e-24
758	0.020443131521981163	0.002070236175693305	0.0037069457837290627
759	0.012873401076917384	0.0023496370975580713	1.5866740606148653e-10
760	0.010575620027216522	0.004361762694590585	0.0021712414547608453
761	0.00805109081170255	0.0031434819711599533	0.0016599638447348459
762	0.009196052099015462	0.00573447615708256	0.002486083070015777
763	0.007411457919948874	0.003134278623848851	0.002008272317792969
764	0.015592394618692029	0.00309745164071878	0.014662963941427217
765	0.010714787554062757	0.004083730806736809	0.0025559231022056986
766	0.00821006729795989	0.0040398931350744075	0.007042299416239088
767	0.007408710323170888	0.004473941954959714	0.003476372627249306
768	0.013736702370045121	0.0023363197825666893	0.00382714640409671
769	0.008646012271271786	0.003154750644884745	2.406964550454023e-05
770	0.00820464605931929	0.00474767166711116	0.00625903514327124
771	0.007195646641622813	0.0035468357095391344	0.0017624594307755754
772	0.010949331166914893	0.003601046109678565	0.004613221607286575
773	0.00884804576882626	0.004619715551591504	1.2620959950033417e-05
774	0.017038664167392886	0.002761422725507594	0.003971390385032355
775	0.012013518284631514	0.0024333282127071624	0.0010992272975190107
776	0.01350010728601315	0.003987459408460079	0.0017659457539821216
777	0.009545139437489135	0.0031301392950888927	0.000970910740827107
778	0.009662839961277822	0.004067716655306483	0.0034360848260049535
779	0.0077640549748033754	0.004493696596090773	0.0009051756833847989
780	0.00955062408885771	0.0022599484442123743	0.005743755013984483
781	0.007509108274247462	0.0036308926634796316	0.0017759978531967523
782	0.008305939293349664	0.004463737742349438	0.0027003617972621114
783	0.00677052001822493	0.0035043959772402987	0.001545801467937822
784	0.007942930275947465	0.0035795271739767296	0.0036435039063320114
785	0.006438622630340625	0.0038934837961964943	0.0017262245838532404
786	0.009265998925020842	0.0031473869929071036	0.00405924013611089
787	0.007037516338155298	0.00247162652528401	0.0011298703087985083
788	0.009619735014087293	0.0022614588862007656	0.006534178858781586
789	0.007419709541328794	0.0030553310652558265	0.001121950355320167
790	0.008569647277085231	0.0037150618919955403	0.0018909687860594777
791	0.006774575190867551	0.0026255088174056344	0.0014034233191901147
792	0.013248312097562807	0.002986770173174542	0.0032938915221005205
793	0.0070052565755325666	0.004433969966930519	0.001483231577848576
794	0.010918433570607624	0.0027369828592834246	0.0010976848475109074
795	0.006881908697589461	0.0035474686677981534	2.377778217122577e-11
796	0.009016555420852118	0.0028358880462869447	0.005069681899281472
797	0.00767653965856665	0.0036649694867887926	0.0030253505890544025
798	0.008978325390240072	0.0021231596839411558	0.0032349156950418636
799	0.03045602727501631	1.2792508607853138e-47	0.003214972081901407
800	0.017311756389808572	0.0022063714118667364	0.002732737702175317
801	0.010450315901917705	0.0027248657402423326	8.089457200528991e-05
802	0.009448350161686313	0.0032313711936347886	0.003043483729256507
803	0.006155182968703486	0.004240573465403008	0.0017702194231985113
804	0.008133976132840576	0.0025420744919337776	0.0014988847560233145
805	0.006156793880643122	0.004184565564047503	0.0014459967121156245
806	0.006616250492515669	0.0037406010995460594	0.0022962785754698824
807	0.008561901246363267	0.0034014850335235334	0.0024674387727796833
808	0.007365479001518454	0.003241569704715744	0.002335088664832414
809	0.005782814616055851	0.0033659874679311287	0.001948233454906412
810	0.009615841941474641	0.0018482286904214355	0.002800997924717919
811	0.006372699926293087	0.0029598282566434425	4.953844890390782e-08
812	0.007935728112202438	0.0032039020925600753	0.007497004534724389
813	0.005879721406439784	0.002305815687055114	0.0013019164744118399
814	0.007856509173900026	0.0032309565152283857	0.0029061942447918166
815	0.009127792054439948	0.003063013351738211	1.469554972466321e-08
816	0.040646480223673266	1.6014259842574357e-69	0.012897017807762135
817	0.02462150099328177	2.4393908831685385e-25	2.0686966066689154e-19
818	0.015881064897109845	0.00213973294746336	0.0022668971836185725
819	0.009667051503274482	0.002205994886122236	7.058234444336906e-17
820	0.006048874619507871	0.001890874912014142	0.0038788321835874634
821	0.004824533088521409	0.003999570014971908	0.0014815871171705492
822	0.004041053519274093	0.0028279119449609773	0.0015233746730278597
823	0.003974883160752634	0.0034207474450189805	0.0011568667104807015
824	0.008424595552869516	0.0017734752070106075	0.008797398373791789
825	0.007708126517859434	0.0019506502077409366	0.001416746897576885
826	0.0040773056601105424	0.001947063172628244	0.0018808172619795911
827	0.0038606694966570126	0.003913758512451049	0.001285796126231199
828	0.004824043650215983	0.0034849027955903083	0.0013934471159026797
829	0.005534582333137566	0.0031752758575581777	3.1361539922263806e-05
830	0.003023488294229884	0.003174427472055036	0.0013033918146438683
831	0.003463383305267306	0.0018467957111871994	0.0012944915769324537
832	0.003270936623217282	0.0028512510557392283	0.0028992538571068803
833	0.004380280002338926	0.0025577506170053155	0.0012832277143828244
834	0.013689799377088974	0.0008635053887522228	0.006032981516707905
835	0.01609491827539347	1.4945929579147187e-59	8.824626935178218e-17
836	0.007504294564098317	0.0020783299423268848	0.003312240143101456
837	0.010249405811600124	0.0023574491911376987	2.2396419521654711e-10
838	0.003285122312856536	0.0029469958094613864	0.0005885293137007062
839	0.0035103998148794356	0.0021443292293737808	0.0004173307413716359
840	0.0012292443420238305	0.0037218032850663595	0.0025661990185413025
841	0.0031435372575220845	0.002815474789749312	0.000478127655656839
842	0.002547206700823841	0.0023684237225302563	0.001724087305287037
843	0.00651083003965471	0.0019786362466128267	0.0002674230743736833
844	0.002253860435741349	0.0016761757893594376	2.9894874392374748e-06
845	0.0024345014784896445	0.00259234672247992	0.0007895356995215635
846	0.00045564663089895096	0.0012715600808083404	0.0011038947548662873
847	0.0016293185336481943	0.001504947807674178	1.3802989667886636e-29
848	9.12187499688835e-23	0.0016376813887690374	0.0012672731501421062
849	0.0011194603939259093	0.0015115506149619045	0.0009157485315321451
850	0.0003054569484564653	0.002706894910350335	0.0003004497521364359
851	0.00044192054755311006	0.000566931441786115	0.0006743860169384175
852	0.0004030543439870094	4.952201359703542e-184	1.402252437314591e-71
853	7.49238537968064e-05	0.0010613202921804358	9.394813533921225e-293
854	3.5326377767116922e-62	0.0007214143669304642	0.0004944996719640914
855	2.017264626567822e-59	0.000684369160603705	2.7281942236282336e-05
856	0.0	0.0	0.0
857	0.0	0.0	0.0
858	0.0	0.0	0.0
859	0.0	0.0	0.0
860	0.0	0.0	0.0
861	0.0	0.0	0.0
862	0.0	0.0	0.0
863	0.0	0.0	0.0
864	0.0	0.0	0.0
865	0.0	0.0	0.0
866	0.0	0.0	0.0
867	0.0	0.0	0.0
868	0.0	0.0	0.0
869	0.0	0.0	0.0
870	0.0	0.0	0.0
871	0.0	0.0	0.0
872	0.0	0.0	0.0
873	0.0	0.0	0.0
874	0.0	0.0	0.0
875	0.0	0.0	0.0
876	0.0	0.0	0.0
877	0.0	0.0	0.0
878	0.0	0.0	0.0
879	0.0	0.0	0.0
880	0.0	0.0	0.0
881	0.0	0.0	0.0
882	0.0	0.0	0.0
883	0.0	0.0	0.0
884	0.0	0.0	0.0
885	0.0	0.0	0.0
886	0.0	0.0	0.0
887	0.0	0.0	0.0
888	0.0	0.0	0.0
889	0.0	0.0	0.0
890	0.0	0.0	0.0
891	0.0	0.0	0.0
892	0.0	0.0	0.0
893	0.0	0.0	0.0
894	0.0	0.0	0.0
895	0.0	0.0	0.0
896	0.0	0.0	0.0
897	0.0	0.0	0.0
898	0.0	0.0	0.0
899	0.0	0.0	0.0
900	0.0	0.0	0.0
901	0.0	0.0	0.0
902	0.0	0.0	0.0
903	9.809131790807132e-05	6.595623079792615e-184	7.629142791285702e-140
904	0.0	0.0	0.0
905	0.0	0.0	0.0
906	0.0	0.0	0.0
907	0.0	0.0	0.0
908	0.0	0.0	0.0
909	0.0	0.0	0.0
910	0.0	0.0	0.0
911	0.0	0.0	0.0
912	0.0	0.0	0.0
913	0.0	0.0	0.0
914	0.0	0.0	0.0
915	2.784587614935508e-71	0.00071948142877118	1.9403556362215577e-68
916	0.0	0.0	0.0
917	0.0	0.0	0.0
918	0.0	0.0	0.0
919	0.0	0.0	0.0
920	0.0	0.0	0.0
921	0.0	0.0	0.0
922	0.0	0.0	0.0
923	0.0	0.0	0.0
924	0.0	0.0	0.0
925	0.0	0.0	0.0
926	0.0	0.0	0.0
927	0.0	0.0	0.0
928	0.0	0.0	0.0
929	0.0	0.0	0.0
