Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
445	3.198717231281399	0.005356312025024913	0.0024702228892328664	0.022680153603295634	0.0006215618592708384	0.0029517057959063606	3	3	-11.604618209846862	0.006955211136972649	True
446	3.2224920354247093	0.00019622158984661104	0.0018306622157479335	0.017087361307794067	0.00038310839628980463	0.0008753472191326941	3	3	-27.655701454807865	0.0005301639228774894	True
447	3.1336871932995947	0.0003343027614772305	0.0017123986166903667	0.015029299291290368	0.00018065411617633492	0.0006386408830508547	3	3	-34.75295791576763	0.0007818371034548133	True
448	3.252219959842504	2.8139723436542107e-07	0.0017860798667690334	0.017018318887990103	0.0002783682874470408	0.000268645644036475	3	3	-68.19811869877462	1.8717575208111848e-05	True
449	3.165634329186228	0.0001330054125379521	0.0023647585140661666	0.021219624894438533	0.0009267022830829078	0.00040122513059016694	3	3	-32.33965414660529	0.0004103358471915544	True
450	3.6719176426974176	0.0017202682842987896	0.0017130789821680002	0.021834073209773968	0.0001910331021989825	0.0015478884480296551	3	3	-22.345387899925033	0.002711292404601353	True
451	4.47469163896428	3.953100332446325e-05	0.0011475669731551	0.025514935900880765	0.0004883677729125662	0.0009593945901743524	3	3	-39.20474116539128	0.00018490308006603777	True
452	4.925456019862119	0.0007256344064408907	0.0005674754126731	0.017244758932441935	0.0004914670773999103	0.0013387364636181084	3	3	-20.255203013889457	0.001354725179406813	True
453	3.7700953301270257	0.0010253137702536039	0.0012870451215825666	0.017559234748701368	0.0003820182056652069	0.0012967578651226531	3	3	-20.848542005625596	0.001780759112105978	True
454	3.453993965095197	0.0010768465078469403	0.0014030625946773667	0.015375627999452699	0.00017046309917408988	0.0009294966457440742	3	3	-25.609775813805214	0.0018333785945730686	True
455	3.040223042214481	0.0003599145961195746	0.0015758648850204334	0.012963352533772532	0.0006252622418993317	0.001071389863075042	3	3	-15.899861807086534	0.0008197007817382983	True
456	3.778972539145752	0.001499265659848552	0.0012196028175664668	0.01674181501988217	2.804851034114194e-05	0.00104571052723452	3	3	-25.700797193803957	0.0024244630558889224	True
457	3.6278593982688436	2.9386786096673764e-05	0.0015520222179971333	0.019186354245527334	0.00026065039501811096	0.000556742135389008	3	3	-49.6856465747825	0.00015218157085777485	True
458	4.154021935572536	3.8113331218969114e-05	0.0009766657244749332	0.0173872618219795	0.0010425256147429676	0.0009413717461401361	3	3	-20.235642239656386	0.00018219009978298422	True
459	4.5713758694018	5.861169607842002e-05	0.0007838701344082332	0.0186365461577423	0.0007386183457055338	0.00035287999851572123	3	3	-37.77462699290224	0.0002360748869825251	True
460	3.240469027909384	0.005664976424273021	0.0019246617754695335	0.018190005012520067	0.00023689936525120927	0.0022119501027598504	3	3	-12.664030647686976	0.007290724096327705	True
461	3.082874465709168	0.005799693419513817	0.002025972106359467	0.017166081402351267	0.0003278807887635255	0.0021592260128758304	3	3	-12.007186249519181	0.007442084476367287	True
462	3.0446725460174155	0.005810257958223017	0.0017611066373774333	0.0145319347403611	0.0008011647898050795	0.0023011478002503815	3	3	-9.078013290777466	0.007444660417752613	True
463	2.835141786490452	0.007587682334691048	0.0019798558694283336	0.014128508393947968	0.00018249377288406834	0.001896336779055981	3	3	-11.045146753520118	0.009310696235798607	True
464	3.5407644862771983	0.003427988434074556	0.0013999676394468334	0.0162927481111041	0.00012904101967893411	0.0015546731468685203	3	3	-16.535085587957244	0.0047867733917176265	True
465	4.921117630156641	0.00011824925937423105	0.0005645979001184334	0.01710579849682173	0.0009779122488518248	0.0013330182205760854	3	3	-17.32957779131113	0.0003810253913169667	True
466	5.317541798193753	1.5109735526355812e-07	0.0014874721934107667	0.05931826894651521	0.0006107098030291256	0.0007986532091594372	3	3	-99.62866369948787	1.7892500596342913e-05	True
467	5.255329911366298	0.0002429017866563105	0.002008896043169933	0.07673074675500084	0.0004473122663388065	0.00246288123330314	3	3	-51.703206748620545	0.0006161065725684844	True
468	4.2189082006068555	4.439482152477851e-06	0.0011446894496233	0.02131599615689873	0.0004757652932481221	0.0006549965711410654	3	3	-43.15691050044616	5.921277014838731e-05	True
469	4.025476314422786	7.109004346662305e-07	0.0012628123311989334	0.020564964484609097	0.00040711280645259226	0.00044735883813018463	3	3	-55.27165979340117	2.367203486822146e-05	True
470	3.6324162381638425	5.233560066992595e-06	0.0012778102567783	0.01584647411254943	0.00034048915362771626	0.0004811572796611742	3	3	-42.80920842311793	6.323885080949385e-05	True
471	3.558862960146104	0.00013990432174477968	0.0011880851361698334	0.014001420456777066	0.00029865509978564843	0.0006668795482761328	3	3	-30.3727015497703	0.00041971296523433905	True
472	3.525262512979841	0.00010222131132594748	0.0012628123311989334	0.0145394709634469	0.00040711280645259226	0.0007623112387434875	3	3	-26.609090505173903	0.0003487550621708797	True
473	3.432325416951994	0.000660570258019798	0.0013102425188383667	0.0141444030792505	0.00015098128138641038	0.0007141390324865512	3	3	-30.454403797548412	0.0012520612733708588	True
474	5.223296537269318	0.00010550750574162416	0.0008922565455240667	0.03333179667304293	0.0007833258141898459	0.0001680558590472478	3	3	-70.13280598549599	0.00035716548636269654	True
