Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
421	0.013178025623373094	0.005081425254959822	0.016782386848577687	0.01623175006528667	0.015877980402633336	0.01601607547770461	0.003856522780154056	0.017482747637382376	0.01572872741459196	0.023072863502036554	0.014493428795772161	0.0039205509692454435	0.01507343652564712	0.014428268214450908	0.014868163146815019
422	0.010134216747496058	0.0022406833360919037	0.012640746508068106	0.014379912520796819	0.015567082283347694	0.01276301218035978	0.0031899977319616007	0.01256179195587287	0.014988545720561495	0.017797628470310908	0.01206213642534247	0.0022635179995366557	0.012237545136909929	0.0149724395526502	0.015156604387236032
423	0.011292213222248621	0.0018937189269277108	0.014038509618503075	0.01616581425511366	0.01742049841939893	0.01340449758627146	0.0023408099370210386	0.014957634330799097	0.01597036228611282	0.01850276031091789	0.012335010767435123	0.002705425599026458	0.012843592455281976	0.015268467798617819	0.01626043141957332
424	0.03926112570373706	0.002395390591841087	0.040447224128907514	0.04318602109386394	0.044054418108346094	0.041048800244223416	0.002340807385686453	0.03978753381499094	0.0450934974812786	0.044799997397370964	0.04177647822705362	0.0017110587756835446	0.04410809081784545	0.045583625446260496	0.04700330963999923
425	0.06446914520090381	0.0020744651477055693	0.06822872451278857	0.07199618889660982	0.07473738577617474	0.06907160260968878	0.0017694840598941742	0.07163685050020334	0.07428627654322419	0.07097426976254985	0.06862670318175235	0.002963657692763437	0.07098421417085612	0.07484723181524545	0.07540847833481931
426	0.01632092023923711	0.0018937218165774095	0.018427624252359633	0.020414079922379806	0.021039060528385632	0.01934783865563311	0.0019783433215128416	0.018559802944292648	0.021325567951549922	0.022140632603730812	0.01886795452298483	0.0014818203671102491	0.020131239043665816	0.020728931637537334	0.021625415873310207
427	0.02149507185787195	0.0023953883073739397	0.024088427055154574	0.025405928393551467	0.026459120371801113	0.024577722018379062	0.002167169283120621	0.025852623362858058	0.025783073464715332	0.026741308596375288	0.02448185939067115	0.0022635278679716416	0.024316895509696665	0.024984768135490536	0.025167554031325676
428	0.010155615675535303	0.0011976930114523073	0.0120731027005262	0.013927657385876037	0.014508042541992755	0.011615861267504855	0.0019783433215128416	0.012097517267443049	0.013853438826377821	0.01743493552651539	0.010975336930147428	0.0017110587756835446	0.012103623952434445	0.013838968977295363	0.01475665530525408
429	0.010657638918319277	0.001466868373277761	0.013057526203287647	0.014058932764361515	0.015695931166870458	0.012734010271119783	0.00153241814745998	0.013672813939453991	0.015077272817347106	0.017948969969067127	0.011291765659631182	0.0012099012632945862	0.012486480985721778	0.013739072427742997	0.014878210364184238
430	0.00818625679181093	0.0011976930114523073	0.010272908083915474	0.01264382681102191	0.013963942033915289	0.009957043502820341	0.0012512141779526737	0.009906592869969635	0.012733173397387845	0.014465530163601744	0.00978855030164188	0.0017110587756835446	0.010364598371787557	0.01195240564373485	0.013263828878361708
431	0.008079317256998888	0.0011976930114523073	0.011085254928340421	0.013209740767036605	0.01422904000485814	0.009594974216249722	0.0008847420299470872	0.010874759213210594	0.013132630390364058	0.015373025321880642	0.009927559681344459	0.0008555293878417724	0.009955354257308391	0.012592604501763499	0.013564963091865162
432	0.01386965498627433	0.0011976930114523073	0.018165641097127247	0.022120572960111114	0.02429608112621355	0.016451681484153366	0.0019783433215128416	0.01626838483028855	0.022557377374890636	0.024560982683643838	0.016201170904688485	0.001913021867962985	0.017873943050233144	0.022104413766265107	0.025103002460749438
433	0.022601843213849403	0.0008468968501776638	0.02866220275546389	0.034674469353500485	0.03723547815152755	0.025074394256092633	0.002340807385686453	0.02895552958640624	0.03449775956341204	0.035389636755040074	0.02526997154875982	0.0012099012632945862	0.02732901831275415	0.03388774723244058	0.03803184664963555
434	0.011175803958421715	0.0008468968501776638	0.013664856459525124	0.01576400409345585	0.01690933749956812	0.012951298934619614	0.0012512141779526737	0.012969318394603191	0.016079873980882405	0.018046426459836746	0.011683092325019111	0.002095613124933787	0.013052794202851721	0.01584169463678847	0.01674828399513721
435	0.011965939961099507	0.0020744651477055693	0.013839831286922032	0.01649239298463203	0.01742894858203682	0.013528938578373353	0.00153241814745998	0.014317474266744245	0.01687755205712129	0.017991221111469034	0.013193078613534954	0.0008555293878417724	0.013475918094762564	0.01577444888124952	0.01754294860426572
436	0.009259010244722862	0.0049382513623123505	0.011364528479037564	0.013301243436371428	0.014056124283169628	0.011356319778336545	0.005158946100821245	0.01174849372422422	0.013927616385954347	0.017258464046840956	0.010501888748017881	0.0046072019019189545	0.011785606878667402	0.013247809961288097	0.014542464692515312
437	0.008899605447616529	0.00859535909742955	0.011637553081367737	0.01303585393435319	0.013902831146881326	0.01182302340328674	0.007863971071257903	0.01211246888412425	0.012756846627272835	0.015298564365804387	0.010276223470094601	0.008338889340241016	0.01104097951070316	0.0119140517431937	0.01317400293452958
438	0.007607662913827347	0.006048113863305005	0.0099629328304681	0.011200494786919694	0.012128363149800073	0.009278915333391556	0.005158924103589911	0.009141887161254034	0.011720390255048042	0.014341574241724329	0.009484184459123624	0.005061413214942577	0.01006367592802727	0.011111384137061734	0.011848100014779749
439	0.008875018524321831	0.005151517042738899	0.01096800584558429	0.012510789332825779	0.013105987978736034	0.010766603170638515	0.0043343702580147985	0.011689402986785986	0.012663716231125046	0.014986053934275214	0.009668075427918513	0.005927377569720382	0.010364730724296353	0.0125065873661423	0.012758781442529723
440	0.011596272563560123	0.0030535336025144756	0.01436295987659717	0.017373407703504692	0.018713928940151194	0.012792052130596962	0.0030648440893702037	0.013128916545180863	0.01771238978449061	0.01970436663454823	0.012998600081198049	0.003313456127339172	0.014547303527803089	0.01710424432122057	0.019154745585772258
441	0.014913921194152377	0.0028088468810334496	0.015970289067123496	0.01980978259700834	0.021265985619210705	0.014384142594522859	0.0026542305899711154	0.016204944571125424	0.019664414148216215	0.02144584389421036	0.013688255658825149	0.002705425599026458	0.015025394891994304	0.01875631074465519	0.02127291486719774
442	0.02404008050812466	0.001466868373277761	0.030904043818716993	0.030751258540270127	0.030541335278018666	0.03034772639370626	0.0023408099370210386	0.02998879248907784	0.03236608839182447	0.03778701243052804	0.02945956816717015	0.002566588163525317	0.03063810603810328	0.029730234564220616	0.028826873549677414
443	0.02715232631833877	0.001466868373277761	0.03483416340819323	0.03438181585132669	0.03306792956723898	0.034268641161998584	0.0025024307424604845	0.03739620976876552	0.03454062706574154	0.03925167565842173	0.03181558887499177	0.002419807142097451	0.03308435181520696	0.032005880123251125	0.030144790100635286
444	0.01658600856446439	0.0020744677855831103	0.0189521419796517	0.020415093352886965	0.020296851808889828	0.02004039069754957	0.001769487434991207	0.019686445479683297	0.021229743955775506	0.025767106962867936	0.01868109287415086	0.001913021867962985	0.01916503262649713	0.01938518841993489	0.018785040830993027
445	0.017581273301674825	0.003168801309095583	0.022632611178128696	0.021579378885776553	0.02180628812285379	0.021808129046518465	0.0019783493590665034	0.023432802087628858	0.022349949459877217	0.025970126204289026	0.019632666138976795	0.0022635179995366557	0.020779930826374558	0.01985028789327272	0.020264046482744266
446	0.011483128042369463	0.002240678451694026	0.013488140804802035	0.015598884884922504	0.01678164837904066	0.013023032358195526	0.0017694840598941742	0.013672462179669886	0.015960137028172575	0.018074566295234237	0.012445083586435077	0.00148182413565578	0.013066631387537019	0.014992639707849687	0.016405869249107415
447	0.009829186794395171	0.0018937189269277108	0.012375383945409733	0.014348558282218704	0.015128639801450199	0.01122443809170399	0.00153241814745998	0.012821930062870569	0.014437840074561201	0.015612448737851416	0.011565594021495488	0.0017110587756835446	0.011953555006151384	0.01319007542980195	0.014346809334569645
448	0.009829028001883839	0.001466868373277761	0.012345304371253323	0.015822384777250103	0.016713731517055123	0.011711919232980253	0.0019783493590665034	0.01224019059691384	0.015821617772468304	0.017221508370533125	0.011582398282800672	0.001913021867962985	0.012801147867162231	0.015156570367656021	0.017119716776382195
449	0.013227430085058198	0.0016937937003553274	0.016302203726218666	0.019468377549045148	0.021533939348396283	0.01448744117009699	0.0019783463402919758	0.016354082707639446	0.019687089725990776	0.02076770263655875	0.013759640676101074	0.0034221355015513428	0.015441232294253012	0.019033567476830562	0.0213572326983607
450	0.014692851834500174	0.0016937969310812898	0.01798219582783194	0.020347717971626537	0.021047131608904993	0.01639525825636582	0.00153241814745998	0.017019395098369316	0.020320333055096184	0.023617328466575712	0.0162978531127785	0.001913021867962985	0.017557869142804397	0.01930573058373889	0.02083775955384131
451	0.017692253963037703	0.0008468968501776638	0.022011486260495518	0.024748563384491034	0.025859544180661744	0.020218079579783645	0.0008847420299470872	0.022324764866398002	0.02481894071328911	0.026254427697472653	0.01867230569816845	0.0017110620393407472	0.021049027410937296	0.02263856738898167	0.02443083582450803
452	0.010575493327925487	0.0008468968501776638	0.01330924935147585	0.016174324793063407	0.01696884483552463	0.01264546503436521	0.0	0.012780805024493478	0.0159879738654693	0.018699955092589312	0.011947924984982572	0.0008555293878417724	0.013489046396977141	0.015537580436405839	0.016065476869211948
453	0.011292218811932857	0.0008468968501776638	0.014831275578880187	0.016957235462301105	0.017682148709326894	0.013652693228151809	0.00153241814745998	0.014676605451323377	0.016172478936777306	0.018790159321750505	0.013237600231757076	0.0014818203671102491	0.013938135303332495	0.015528533850964287	0.016205396215026875
454	0.009559579942645106	0.001466868373277761	0.011841621993288177	0.014506079353568053	0.01479181887370309	0.01037865367784697	0.00153241814745998	0.0117484150849163	0.014168940369382639	0.016447493582486955	0.01075933975401159	0.0012099012632945862	0.012043584245967501	0.0136371442938293	0.014887571542168276
455	0.007998117872065974	0.0018937189269277108	0.010626340468838211	0.012165509814931735	0.01271758454402705	0.009672329506841727	0.0019783463402919758	0.01103320376222737	0.012128895937785208	0.014136272151904085	0.009380624980993948	0.0008555293878417724	0.009973510784821515	0.011014161955180997	0.012036200905386684
456	0.009211925290028379	0.0011976930114523073	0.01233051822132308	0.014694578283738496	0.01617328217702355	0.01032478254766587	0.0012512141779526737	0.011111414382095511	0.015605926797082987	0.017948625918132274	0.010483345557838388	0.0012099012632945862	0.011537681322626829	0.014941902269071286	0.016103536964490826
457	0.010759321481163151	0.0016937937003553274	0.014012291175043604	0.017011378765597322	0.01872374836615451	0.01261629506433859	0.0012512141779526737	0.015233523160589915	0.017513172207787246	0.019804256015520827	0.011948361920907742	0.0017110587756835446	0.0139509744675912	0.016406897725682226	0.019031058354906767
458	0.01083981801492352	0.0020744677855831103	0.013281519038050991	0.015628862946204688	0.016867695450286706	0.011775554293101557	0.0	0.012325000922647059	0.01586818859580472	0.018473917944549265	0.011997106857104999	0.0008555293878417724	0.012572984301572731	0.014597577826877517	0.01682017207110262
459	0.01129243645839352	0.001466868373277761	0.014694085821964482	0.017435922968555475	0.018476561645714765	0.013208337211678552	0.0008847420299470872	0.01434203833261835	0.01698263659765515	0.019041081184875686	0.012893264735565079	0.0	0.013569704539853027	0.016778234590740317	0.018391995642636643
460	0.012621076552566156	0.0016937969310812898	0.01622243655263094	0.01665756907059425	0.017510477846672135	0.015313543426112065	0.0021671665273645573	0.016000308473036236	0.017887341832022542	0.020661998737866658	0.015523214073241521	0.001913021867962985	0.015476173943534378	0.01598773144086909	0.016397538453021596
461	0.01241265746580828	0.0023953928763060547	0.015808142397290996	0.01642827494818044	0.016646248077851433	0.015338378979991284	0.0017694840598941742	0.017162882484796273	0.01674687846247472	0.019537771480650997	0.014331051535038778	0.0019130393828783064	0.014758397304929761	0.01577491331666387	0.01531422464855153
462	0.010219782788338981	0.0008468968501776638	0.012464375951839453	0.01347191187598618	0.013631470467007793	0.013080265472450734	0.0023408099370210386	0.013129101876606151	0.013917209805399053	0.017147150541620006	0.01211072730748109	0.002095613124933787	0.012296411941126987	0.013294284168953636	0.012817183212455669
463	0.009627804164023611	0.0020744704234572967	0.012405231713765816	0.013494788611073857	0.013419754051976037	0.0123475774361099	0.0017694840598941742	0.013352127023545053	0.01372555047741232	0.016277138513002477	0.011011253354087145	0.002095613124933787	0.011332055417514397	0.012482074814766151	0.012688632616865526
464	0.009258986209712099	0.001466868373277761	0.01230041312795838	0.014411641587898467	0.015949543602208648	0.011056989148182782	0.0012512141779526737	0.011880676916836218	0.014660472617199572	0.017990347283110896	0.01125688959401006	0.0014818203671102491	0.011106103666899464	0.01397216187866953	0.014938353447992958
465	0.00989538024182387	0.0016937937003553274	0.012285597452369613	0.01598575895906514	0.016654154012546003	0.012164890596706493	0.0	0.013416798905008017	0.015737958770883544	0.018605963911443164	0.011274390082532006	0.0	0.012013853902017257	0.014027555246958135	0.01605727756647614
466	0.04606468750419315	0.0020744651477055693	0.05210678206263141	0.05638033044869104	0.058399014591237385	0.052452751953909894	0.0015324220446851023	0.05159003062254371	0.05865588635676503	0.05984173593326754	0.05176888591820047	0.0008555293878417724	0.054974133014637126	0.058529536075279116	0.05971405631504088
467	0.07127087988195928	0.0020744651477055693	0.07382583838065686	0.07608984086987643	0.07747848935702499	0.07409168775420599	0.00153241814745998	0.07796071971022053	0.07735138085511012	0.0739806505656006	0.07287655020994366	0.002419804834344412	0.07495765008965083	0.0774485379581099	0.078733100342377
468	0.01482535144915899	0.0016937969310812898	0.01743919543302552	0.02010539733639754	0.020722740404150654	0.017204906485248667	0.0008847420299470872	0.017610045682180386	0.0207218412084366	0.022018895146053447	0.01645245281265462	0.0008555293878417724	0.018125121254653046	0.019948201955288614	0.021206352920492264
469	0.015570984943983684	0.0016937937003553274	0.018125785421289904	0.01984793755468027	0.02099354004645818	0.017453923405297563	0.0008847420299470872	0.01895913680028716	0.01976940315963374	0.020600420914613657	0.016991733667802086	0.0012099012632945862	0.0180866880404675	0.019670173975522266	0.020100932492755654
470	0.010026243928728678	0.001466868373277761	0.012669770384522949	0.01460029369335806	0.015722574570239244	0.011791113456318418	0.0008847420299470872	0.012834950533984672	0.015027539843759185	0.016377464399366527	0.01161595046127377	0.0014818203671102491	0.012572712437419241	0.014827437723822945	0.015439383368042672
471	0.009536929360529052	0.0011976930114523073	0.011461640980487242	0.013059010081712865	0.013984988737598507	0.010521542379982037	0.0008847420299470872	0.012381236098309288	0.013188556642044545	0.01467636402005251	0.010975437255463	0.0014818203671102491	0.011506139806217357	0.012469614549587343	0.013342908612680206
472	0.00877636040976813	0.0016937937003553274	0.011018333350701764	0.013058714516987804	0.014015378664209687	0.010288498500231264	0.0008847420299470872	0.010954059100013892	0.012996794440894969	0.015413982517088354	0.009768621643034185	0.0012099012632945862	0.010503365018018636	0.013036916748664043	0.0141890517090428
473	0.008396300167865635	0.0011976930114523073	0.010764257041288392	0.01292991582452043	0.014239111941049652	0.009994609741873231	0.0012512141779526737	0.011555220901223497	0.01286030265955492	0.014806461949144964	0.009380647574597084	0.0014818203671102491	0.009973507186722085	0.012169781033480952	0.01338763534755705
474	0.01904334225248251	0.001466868373277761	0.024678411126807315	0.030755942043345842	0.03346566137232439	0.021712702324171863	0.0	0.02290115140892236	0.030663822893053923	0.033386531712109584	0.021670393933531148	0.0012099012632945862	0.024997766538651826	0.029457575412581954	0.03314319693469503
475	0.024923911642853087	0.0008468968501776638	0.031211197405673602	0.03735482512478614	0.04007649107260254	0.026713590742187744	0.0	0.030587141951334187	0.03677749432033921	0.03691409573243368	0.027513936191469357	0.0008555293878417724	0.029649542617170132	0.036278560531377436	0.039931339618799196
476	0.010304530386320109	0.0008468968501776638	0.013637901874572094	0.015412290568273323	0.01644501634223943	0.011791120701808985	0.0017694840598941742	0.012753653203853748	0.01547244419370326	0.018376277494141734	0.01181632197920178	0.0017110620393407472	0.01280085191176081	0.014649788880489125	0.016018937479554747
477	0.0098069316992972	0.001466868373277761	0.012434747126210361	0.014652612097370803	0.015713945304932978	0.011340040588290655	0.0021671747947063337	0.012889128378776303	0.014386287935737901	0.016930576124646	0.01061305387392324	0.0022635179995366557	0.011923037782447783	0.013783491516658392	0.014837671117851869
478	0.01047215154239664	0.003787456636722588	0.014156072479747511	0.014900011456808498	0.016618705768608084	0.013459719862393589	0.003856519683060338	0.01359645404148118	0.014988436430838952	0.019112509895835943	0.01249230498018294	0.004362385365329811	0.013741613320312929	0.0140380500001942	0.014947901169673893
479	0.009895369840491823	0.004938273525968117	0.013086058810374368	0.013796488107997017	0.014087672934647332	0.012423084890760022	0.004926084852592249	0.013774463021225198	0.013585412497424806	0.017451669359920482	0.011152536700386993	0.004839638515987364	0.011862503483617927	0.012320825544622287	0.012956667920116578
480	0.00937580008110388	0.004234506220025449	0.01088358359401554	0.013093698154319008	0.013504662563836322	0.011073871950457427	0.0038565150371315427	0.011600105391836035	0.012721849901151074	0.017530501822372712	0.010704801206396091	0.0033134628687612184	0.011251784179817566	0.011978213285307357	0.012758772913308054
481	0.009605160622439945	0.003880983021833751	0.011996725308759832	0.012740159219871408	0.013621200444429892	0.011438314103039676	0.0026542373402202563	0.01245122385080751	0.013188567046936066	0.0186406581359158	0.011204778417319969	0.0036297145594443203	0.011411432094365974	0.012144330737571419	0.012723754641530964
482	0.012894090885579175	0.001466868373277761	0.014668534099292741	0.01848744514632281	0.020255033275672876	0.012865024947129995	0.0019783433215128416	0.01451014761685055	0.01850349494245687	0.020999059481478694	0.01347200452642103	0.0017110620393407472	0.014720847062838958	0.01727563788652721	0.01960360656179864
483	0.01562710788193155	0.0018937218165774095	0.015854447362486753	0.019994078585931736	0.0220752056391689	0.01424102410287355	0.0008847420299470872	0.01638619489417204	0.01961249265096891	0.021684113363341764	0.01462804540512856	0.0014818203671102491	0.015323711172427926	0.01931518555128015	0.021203024258211554
484	0.017911930262307592	0.001466868373277761	0.020069384248851126	0.02287429191545577	0.023988581589641077	0.02111119572201826	0.0023408099370210386	0.020525083025203946	0.02390681091504644	0.024217189764659187	0.02077545782377489	0.0019130247870672858	0.02170041353125499	0.023889723742569365	0.02494929933567773
485	0.015599147184259055	0.001466868373277761	0.01757811602854945	0.020691403600535594	0.021219201568720727	0.018702925214899645	0.00153241814745998	0.01964394517997695	0.02019864945318491	0.021987511908557775	0.017977316494795646	0.0019130247870672858	0.018444032558334867	0.019842570639912297	0.02070320758599907
486	0.013061500907860141	0.0011976930114523073	0.0165817552847352	0.0176774178489026	0.018232288192154	0.016291895486656112	0.0012512141779526737	0.016710048456931838	0.018724403537259984	0.020948068083552228	0.015598050465451022	0.0017110587756835446	0.016060548409102135	0.01720299935954156	0.01810352095489632
487	0.013536394138676439	0.0016937937003553274	0.01672681265459921	0.01887077823166371	0.019414848586700957	0.016097013313734036	0.0015324220446851023	0.01782643799404976	0.019300145336205242	0.021444563476266745	0.016080448713472004	0.002095613124933787	0.01621840674715856	0.01827230541086974	0.018737239056626064
488	0.011156327479036263	0.0016937937003553274	0.014528999072623722	0.01744321229473002	0.01808216139879428	0.0134871391090891	0.0019783433215128416	0.01415864739772577	0.01719689905077465	0.01933758301064189	0.012877671387440294	0.0008555293878417724	0.013767775158074976	0.016044786255893447	0.01731878088376738
489	0.009961117173951643	0.0016937937003553274	0.013043482048069831	0.014622132354079198	0.015391838487219332	0.01242297056753196	0.0008847420299470872	0.012983358466625286	0.01431503322382102	0.017230380451335625	0.011204965680448542	0.001913021867962985	0.012428528673772303	0.013983733074270508	0.01476788009470276
490	0.014469047271811931	0.0011976930114523073	0.017961573796975907	0.021844184820375704	0.023146710269095757	0.01609694116238259	0.0008847420299470872	0.0169583568576462	0.021643061140760752	0.02333424225962386	0.01606819373459062	0.0	0.017711746763806484	0.021011059119742215	0.022706986763059777
491	0.01388619563891784	0.0	0.01672789874055691	0.020252722928313194	0.021814471802091836	0.015435368693764273	0.0012512141779526737	0.01738362909447802	0.020250856503019936	0.020837145176419256	0.014358271263459567	0.0014818203671102491	0.015523784011963226	0.01925217895651178	0.021344616534425837
492	0.009605097013497313	0.0011976930114523073	0.011085142143826521	0.013685187342053182	0.014965610844177324	0.009614348621192401	0.0012512141779526737	0.010746342371266697	0.0132996776908229	0.015636230996142836	0.01046457697636806	0.0008555293878417724	0.01080903620179111	0.013236314165214206	0.013998403550034828
493	0.008318201229297795	0.0	0.010608830198452837	0.012376286436951026	0.013483616730391956	0.010050278847746758	0.0	0.010842811805481602	0.012951508801366387	0.0141536291629009	0.009947199922889005	0.0012099012632945862	0.010674213525329952	0.011939753350183322	0.013320250989131715
494	0.010134187904037063	0.0020744677855831103	0.011950237244680521	0.014014848174137175	0.015146475043119795	0.011759472038748555	0.0	0.011585023694930531	0.014649988136410275	0.016038965202129454	0.011274219593143309	0.0008555293878417724	0.012543935805012896	0.013569301290896965	0.014907737265623344
495	0.008651621215202488	0.0023953883073739397	0.01195050354716835	0.013685590182165709	0.014458993122734298	0.010921461727626385	0.001769487434991207	0.011836924585256264	0.013333233458624413	0.015587674795234175	0.010161285667189967	0.0020956104601679926	0.010294784291507226	0.013131508321036175	0.01459425632998388
496	0.00867661768504678	0.005010360667941029	0.010591329549201436	0.013105168348900024	0.013493984128859023	0.00995713262532157	0.004511345999899819	0.010468383405834754	0.012951326437334064	0.01599920238696936	0.009148343780477748	0.004527074240244184	0.010399536812698802	0.012156860956408444	0.013048124819740159
497	0.008875124786060383	0.005081450025315827	0.011184770108729378	0.011874115784777326	0.012784946623143072	0.010468339745118708	0.005381730046469988	0.011464999640237073	0.011581559803446821	0.015340796543527173	0.00908416073367072	0.005610141092039807	0.010171105059625107	0.011208133170335538	0.011464040563596371
498	0.011464368084450052	0.005081418793290859	0.015333169753605541	0.01977871669630137	0.02047399191774428	0.013208222219980217	0.004845958786933453	0.015221989576575794	0.019626225473480526	0.023042677648761965	0.013659348931732495	0.005273875457912911	0.015085259120380213	0.018722368550836956	0.02152364335681845
499	0.01034697398594525	0.0032800240700520374	0.014529918470297686	0.017154488339251678	0.018678705803772913	0.012792512692825253	0.0048459600194139816	0.01501573738791957	0.016887236212577452	0.020688756535069092	0.012429901814613955	0.003629723790571407	0.013163836111757728	0.01582401124549466	0.018522756878150044
500	0.008899487913500604	0.003053537186680234	0.011364672199111442	0.013347217517519872	0.014946508006674757	0.010766624317904698	0.0023408124883528432	0.011111321940861231	0.01348695852399473	0.016671777180783595	0.010686539721531907	0.0027054276631425416	0.011458864543005456	0.012918376497755553	0.014553029586795762
501	0.008575786965951251	0.0031688047629372627	0.010798503667554986	0.012847286486227918	0.013258464526386925	0.009938481155026324	0.00153241814745998	0.01147998884036702	0.012814348418007061	0.015546735400862828	0.010370812867297264	0.0027054276631425416	0.010329848503764663	0.011744768865433911	0.012462823993168066
502	0.015444659261617727	0.002240680893894296	0.02027126005633701	0.021321810037425153	0.021446545750324095	0.020198724451322727	0.0019783493590665034	0.02081068888906164	0.022355238171651554	0.025778545209559387	0.019909043642452794	0.0024198094499187153	0.019961497906221218	0.020188213071697308	0.019580511231857223
503	0.014559975400029694	0.0018937218165774095	0.01972836675311806	0.01945454550231173	0.01978463142419317	0.019380263717761935	0.0019783433215128416	0.02129055586570138	0.019493696653031026	0.023313429797059006	0.01785844022553583	0.0017110587756835446	0.018513676291168724	0.018249547879133386	0.018279069007372497
504	0.01202047012280311	0.0016937937003553274	0.014363280929065886	0.015452350124857227	0.015175305094931136	0.0143060459484663	0.0019783433215128416	0.014462189230746025	0.015849631166931662	0.01862599653095519	0.013413576415743714	0.0008555293878417724	0.0143220854576647	0.01463973759551129	0.014189217228885333
505	0.011156817768071795	0.0016937969310812898	0.014078558384441041	0.014808914644659464	0.014744397445357202	0.013896791744295237	0.0012512141779526737	0.014969940351116921	0.014950290625946251	0.017604927128205165	0.013238005090567242	0.0014818203671102491	0.013990481018540129	0.014353651888635856	0.013565236776544002
506	0.009398992664736571	0.0018937218165774095	0.011461728958276926	0.014091105268071351	0.015465559343905264	0.010679775135023568	0.0	0.010969949400196499	0.014488456439983966	0.01766846689591236	0.010083866279811804	0.0012099012632945862	0.010875754672044862	0.013950210133918879	0.014988159959780601
507	0.009329259372170755	0.001466868373277761	0.011732197814257043	0.013584809840083971	0.014783025325768537	0.010234166963307487	0.0019783463402919758	0.011910022628031095	0.014180228079238976	0.01633215426734349	0.009105580003621442	0.0008555293878417724	0.010725011914811058	0.012774860374941745	0.01451205357930661
508	0.008186292079132372	0.0008468968501776638	0.011018310601404728	0.012547140930280337	0.013578744181784728	0.00976810659005772	0.0012512141779526737	0.010284517846526788	0.012663591704528639	0.014719134700062192	0.00980857569480439	0.0012099012632945862	0.010657224942627054	0.01224517242868308	0.013739686215389357
509	0.012074487451156435	0.0016937969310812898	0.014905419772210615	0.016766585609765454	0.017866827224332818	0.013815155177998797	0.00153241814745998	0.01414640391405166	0.017570409594617233	0.018089066115243052	0.01394262788181818	0.0012099012632945862	0.014028190554459656	0.016749546073091183	0.018317115302288814
510	0.018295515359346322	0.0008468968501776638	0.021677742500367362	0.024654895263117847	0.02712056916890355	0.02019644145528648	0.0	0.02176970002798171	0.02541116913699435	0.026215039182651393	0.02032557781294525	0.0	0.02098483728642762	0.025125227351567022	0.027760615884115124
511	0.013854728103558193	0.0	0.017693288068896282	0.021179565287138585	0.02287465000363375	0.016498358254037112	0.0017694840598941742	0.018373502175920233	0.021398200548005255	0.022782457463297715	0.016262672801723176	0.0017110587756835446	0.016961090372376086	0.02059795919625685	0.022517984526854416
512	0.009650256927069157	0.0008468968501776638	0.01202724070809292	0.014134000084637726	0.015722671611150082	0.011743592592011244	0.0	0.011866075622089597	0.01383219982377416	0.016517452787719298	0.010501843829390572	0.0008555293878417724	0.011677670931351162	0.013523890720959348	0.015283869029836056
513	0.00860111308815682	0.0016937937003553274	0.01025515075863121	0.012026814536235686	0.012728804899221362	0.00959505336829449	0.0008847420299470872	0.0105510302792533	0.012165147285528751	0.013573984507171748	0.009484287661188154	0.0008555293878417724	0.010364874533973011	0.011439324062138576	0.012426852235388176
514	0.008132964426098318	0.0020744677855831103	0.009776014727912579	0.011588166863341076	0.01324744019161359	0.009258778234310283	0.0017694840598941742	0.009586423986634398	0.01177078155899223	0.014117369374903047	0.008482878689664476	0.002419804834344412	0.009394445678410123	0.0112354045636762	0.012863862047439906
515	0.007579014285492679	0.002240680893894296	0.00832888899974588	0.011214331215320332	0.011547234818598234	0.007818263000368045	0.00153241814745998	0.009495671466681921	0.011087183091751579	0.012557907926044894	0.008201559318475035	0.002263525400810462	0.008777335014198693	0.010201163845958565	0.011093118175043442
516	0.007463280133461452	0.0020744677855831103	0.009091414106089121	0.011562014447063023	0.013084174940669182	0.008847061516936953	0.0021671665273645573	0.00936683956615422	0.012309518058203472	0.013908018385478164	0.008777488586292804	0.0020956104601679926	0.009697574829781449	0.01170521838349859	0.012979462948814476
517	0.0075502244160832255	0.001466868373277761	0.009449680862864962	0.01254717461266477	0.013376664096013076	0.009477607518142998	0.002167169283120621	0.010385254391817643	0.012523157165015592	0.013393664771845278	0.009062421136349853	0.0020956104601679926	0.009490147514333995	0.0118489420940935	0.012967767828995518
518	0.009895204724607157	0.0008468968501776638	0.01352918108066719	0.01576411993162829	0.01722891870125515	0.011090604639346777	0.00153241814745998	0.011967927235889242	0.015969497823146453	0.017434791562679377	0.011291531198338263	0.0012099012632945862	0.012786791654864972	0.015135820676763737	0.017136480947118258
519	0.008344352172180021	0.001466868373277761	0.010237168721978855	0.013347573610353478	0.014209150950356563	0.009458027603121954	0.0008847420299470872	0.010583852716997867	0.012871981462965358	0.014501486989974673	0.009359800399178343	0.0017110587756835446	0.010399684383593288	0.012774807026209044	0.013945185417910736
520	0.011464350405127433	0.002240680893894296	0.015163490233119767	0.01536340973187708	0.015686566480963685	0.014793074791702488	0.0019783433215128416	0.015153630245007753	0.0158402383396725	0.02199763973269232	0.01391480770478553	0.002263522933721882	0.014208037160225614	0.014136502533095932	0.014573459508913518
