mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
511	0.0	13.258114861758573	18.234053952190376	21.727703687473216	21.87524885036013	1.9269249424636217	12.61658372608272	15.70213119057025	18.911072046318544	18.77850780986643	1.7699923681916265	15.687876511393428	18.974842771975673	21.92686816594377	24.307649978248932
512	0.7822480270142661	11.527719425906163	12.979757253833302	12.850414704773812	16.533942315163458	0.0	14.45494885046261	9.402491704534093	12.971255180503992	14.155172797452265	0.7297195947974433	10.30147929458555	11.091304784224421	12.274749088006104	13.543773159645951
513	1.5706260550997262	9.204662740709182	10.988072356621636	12.610918843840317	12.680450902437071	0.8454531290617234	9.810373133954812	11.983660771766445	11.807333898490999	14.468012005045594	0.876975698303137	10.205417820595025	8.566726852945056	10.29891567897948	11.82889155426065
514	1.9737491977739972	8.09370069455278	8.884789397362956	10.854420704138228	12.879645184010275	1.5686313407857577	9.05727284391123	9.258745975315204	11.169508454797835	10.971601610526578	2.1194741119730214	9.220396381425148	7.740397070053628	11.013025157845721	12.209811093563504
515	2.513530733393486	8.387423257254335	7.027472865848335	12.399009393983293	12.373177531886814	1.5461393449530012	7.942722972435253	11.468866964544288	10.131028153692172	11.407099116204511	1.8289003444895253	7.388110121911701	11.296877772698103	10.300998645140787	10.211769825902076
516	2.2193777959129166	7.567397293274494	9.938264250396623	12.312036690537312	16.32705923593911	2.295026889658388	8.067405848891992	9.35544833213242	12.331798559296258	14.575304435524608	1.806098388033043	8.70237063211829	10.615578189711048	12.581844688659569	10.082401629048055
517	1.4246804525319818	7.956626980682048	12.224901049106007	14.411004460498503	14.493025193784138	2.6491074974873072	10.10663459992371	8.451766273418981	11.119527009858839	11.509656760350426	1.7622610176440867	8.292236565979437	9.985047933695268	11.73364181604338	11.616834889712411
518	0.8916484458744499	11.332716685266135	12.806408436950154	17.0838690584148	17.388678082997142	1.6874677289915838	12.194257515920485	13.28333949425956	16.478800315201745	16.641265998374376	0.934163428033869	10.7005722948536	14.122343079047006	16.12446658470566	14.505196377034409
519	1.4087518708485964	9.15423195320717	9.281643931826736	13.41954268907168	13.713731029108754	0.8547485339289483	8.323947682056138	8.928299933521995	16.60952645053373	14.244813489183986	1.5109931581532512	8.758471938673798	11.001439076618299	12.678132246478677	12.262313118781726
520	2.021103891521976	9.378327512340803	12.18804328577253	16.793661570079237	16.53845048478787	2.050412359638048	16.229057593656396	16.153811853268202	15.147147874980595	21.48697547766858	2.037357584826054	13.520370319605192	16.972691877718248	14.034538167087568	13.890373720204627
