mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
758	1.3165709421087517	67.99113022650103	188.730804069573	303.92591809965506	351.0387229964911	0.0	178.98989275861808	227.52048830662164	452.85576487518784	599.5516092758992	0.0	135.77701537393006	215.6966276798638	362.0349621083783	551.6325821438091
759	2.98898512914268	41.325508863910414	107.83226728320614	182.18514291301963	294.0398268276585	1.290789926085298	116.43068583454715	215.33168699933697	188.30968221060186	367.3206438123611	0.0	105.8083845065783	147.49140031482878	177.83872941484609	209.11963757920955
760	2.0315244781223356	76.55064517588393	141.91937576412727	212.33102071891366	325.1085084566611	0.8208784299237231	70.68676398422153	116.97286664233086	227.06231051018412	384.1153354535958	0.0	149.08889325549202	83.42495745553637	250.65286688497469	243.86128955264718
761	0.0	25.721336011690042	40.625092811771495	143.0829721906871	131.38545763064369	0.0	62.90817699733135	81.68482079354972	213.64594924124677	177.39732317461252	0.6817602656069354	54.93832583387864	95.16298433640408	82.47368012068972	236.27723053418032
762	0.847714376765557	51.58327367896266	229.16832021002105	521.2155185663036	353.59317271628674	0.0	121.58678797301226	194.59123405323183	293.33800100423827	670.6055575722858	0.0	102.42733197770166	171.0600074036834	172.70976684838354	722.500055493424
763	1.2116283977907156	54.443144854003656	168.29551920377278	217.34069172148583	300.5081597779379	0.0	199.3494189968864	101.83940911215242	219.78594675981049	301.920074407129	0.0	134.2925980576434	76.21680519561816	180.71786320082947	240.65041983455117
764	0.9485566306382848	159.45246982096737	225.28591699027135	689.3220542562242	638.8346625183531	0.0	117.57932842299756	268.7935616398018	555.8190925037418	1218.2058390664097	0.0	161.48005046500302	182.01241302729468	448.5868893745056	404.4154685216182
765	0.8726789974396485	71.11587189701666	197.00546235036506	303.04787496893897	360.93151483752376	1.1990987578457424	132.43730860451734	131.80122943525754	317.94443152609364	506.0202844863359	0.0	97.96830780652262	224.53792925629773	262.28702371175393	272.98002791240503
766	0.0	74.67536583750993	226.38404891565256	272.4896237798926	341.59484972800243	0.8686870662846272	129.86462563040533	197.5366480519388	429.9277119241223	355.12863429723456	0.0	114.69019987536582	135.92191815624128	276.041851496624	278.24276773843076
767	0.0	28.223288727066212	81.29155033637907	210.89983572861357	251.32286160852948	0.8470237403709225	128.13447284263762	114.86500267018889	235.30501695233892	301.53537944259614	0.0	67.66241163490089	81.12713251931164	155.84889594084126	115.44162556365933
