Mass (u)	1-P	2-P	3-P	4-P	5-P	6-P	7-P	8-P	9-P	10-P	11-P	12-P	13-P	14-P	15-P
451	11219.110691740449	92.00540206459021	14175.297937303116	15550.782694234937	16065.162390933881	11321.192984670708	64.00283833764304	12957.439686720609	16843.103928926954	15332.481794556856	10682.964444102474	82.00459329070769	11670.046819960879	15309.276531927118	14963.435400035076
452	351.0578042262988	57.002098195955625	450.0939871071018	543.1309350685938	640.1871073558598	377.0704275061346	50.00146490164844	429.0825311752055	590.1567117465473	689.2026383245899	349.0568122442375	56.00187692015303	320.0494325878987	580.1428935369024	509.11396025170484
453	513.1897369791027	85.0065849955895	642.2921310815333	695.3427057414322	765.4377357508844	522.1890234628186	92.00683666506457	555.2203339072493	758.4306023136359	856.5019424525575	486.16848781854503	84.00483744592417	514.1863966037614	651.3290325614128	711.3634234694359
454	157.00972823017227	82.00415069408817	188.01388677231563	281.03080418101354	334.0435404619659	172.01196397642263	67.00302906715109	195.01589361328627	314.039434682173	364.0529114520153	157.01038447171757	72.00317404559343	162.01068202408067	234.0225703969588	276.0304759437751
455	166.01674105882714	150.0159326576842	228.03194226703351	330.061384929559	365.078367405256	199.02488340687918	133.0132694387633	210.0259594761323	323.06743821411135	435.1066679773404	217.02567675770115	140.01510861615594	227.0288664750243	271.04751855287884	283.0487239314929
456	109.00486020659065	100.0064551060912	153.0089193873708	177.01383340757576	192.0158707332452	107.00501280550222	72.00326559786211	132.0078283148009	142.00897288029063	266.0282170157614	105.0059437865963	86.0054936820589	116.00555454676481	135.0079122462899	171.01337564441215
457	139.00978937197473	180.0240678802826	172.01591673584568	196.01922830470377	246.03288832958788	153.01331474944672	147.0166575891793	157.01354371914564	249.03288061475007	362.07248193717487	126.00849989198622	191.0282732463978	150.01191834785826	201.020533437897	222.02374580574948
458	130.00776741735882	96.00566150575875	223.02517367757497	323.0534568479124	403.08994195510513	133.0074697338011	98.00668403433951	201.01977061871682	314.0529765313247	471.1104735402364	160.01262046954466	123.00907234181062	147.01168213271683	284.03917743203186	332.0604569029747
459	421.13353259015753	185.02241137501812	812.5184366099534	1180.1336359190893	1457.7827109816956	524.2045919727742	161.01847374247117	678.363443772378	1230.2504077794738	1416.638942346266	475.17899045122033	162.02005367843375	620.2906484154355	1132.0635268389726	1221.2786418033022
460	87.0033494795245	130.01051451958102	147.00971303858694	177.01384871018044	218.02156327884342	103.0045397454772	81.00457041316702	111.00539432070951	196.01672532448634	335.04411244948284	107.0053485440318	101.0072564040312	104.00476102360801	194.0155655241126	212.01886191058742
461	133.0094537158618	149.015222823003	185.01827459089813	216.02484492910344	292.04548020839053	132.00895767427764	78.00419650368056	154.01266622074044	210.0215634757884	436.11774663679665	111.00647786982526	132.01101821956718	138.01086534052047	202.02174656795626	200.02124298125128
462	156.01095705868042	97.00649325280078	252.03142396504836	278.0395745672127	349.0559592944978	138.00849990085084	72.0041050110245	220.0238075927523	279.0394446747844	442.08932045919096	168.01397884659653	84.00488328517828	182.01355120239003	264.03142319953866	267.03178205064694
463	186.02399103377329	58.00263996314046	323.07270566158684	352.09295559187944	354.0897962074125	250.0396192966749	58.001937960586915	256.04957268878945	395.1110079763673	482.1770812679199	211.0312632822148	80.00373864422797	256.0442752415401	299.0633175655349	332.0786968130016
464	80.00314347275557	83.00409729492273	112.00595135087426	185.01310081961216	213.01828960455424	119.00595894542151	73.00428053468342	100.00476105077222	174.0122385733051	387.0675750100705	92.00361652315677	72.00335716596365	121.00595891204848	120.00689749374293	131.00719501956198
465	131.00916372140463	77.00388364067597	172.01535208055475	225.0289583127661	187.02070141533224	150.01098731162318	59.002540756408564	131.00951479978045	241.03303314001968	802.4771523579071	117.00719509018877	65.00312065651889	116.00773685675338	184.01634390177855	189.01938901387257
466	121.00753099952446	115.0088281670077	156.01011737810322	204.0170764440168	238.02382240764948	117.00618789043335	99.00743948510782	145.0084769424263	200.01896921593203	307.03869477524205	111.00544012082608	98.00628721778953	116.00683657147054	164.01211674444275	195.01684004668854
467	272.0478778398898	80.00457801686196	271.035398608154	364.06894039922236	412.09880158592694	195.0225026992949	76.00340292494575	260.0359711165249	353.07206349219723	527.1648370308271	219.0257531505601	58.00235000749759	225.0267145622951	271.0437794194271	344.06689557088714
468	418.09504922665747	145.01526884082105	594.2214514930704	673.2631608772947	778.3669575101221	384.07404154807324	125.01070547533764	506.14257700250806	754.3177947303258	868.4279956547225	423.0961862093336	136.01414704667457	410.10022574725105	653.2551774277787	674.2651250876359
469	485.1884847164849	92.00509684502727	623.3317839747147	686.4044919923342	741.462509431032	532.2183221784167	83.00473827722881	547.2542898266651	811.5713651710084	909.6423115186532	485.19949324050026	89.00475348851263	506.20209683892506	693.4089178408601	646.3593281499377
470	230.0244632401722	181.02219781826471	413.08439563919296	447.08840847318925	454.0944616168677	283.0371688279903	129.01183472287983	326.0501960332511	490.1124287995244	624.1854940084023	255.02991949484255	151.01691716079105	312.04378533929514	376.0650313269542	374.0607722985108
471	197.0259673784935	103.00647798704182	323.0696064129397	385.1049169220732	420.114509759156	289.056662206627	102.00709605081951	314.06414865077767	411.12355853433206	593.2192403817689	241.04199388157	100.00711133318615	286.05599805350624	372.09577922867584	348.0787272016038
472	128.00727896595268	160.0177032621453	239.0263022379525	246.02777515691	286.0358488498631	159.01169703558676	123.011605859683	196.0176869458658	264.02865984378985	390.06480194020156	162.01309351122092	124.01086559469798	148.00955280928025	211.0195258890811	227.02439465319807
473	143.0105982068368	97.00643222185805	181.0217394997243	252.03722306801117	298.0501816905829	169.01796967479117	81.00409730314978	166.0159168126814	257.03732227566053	464.1355783184987	134.01133857415977	92.00563100136678	130.01040754315113	199.02412010317548	244.03685688341054
474	107.00484495509762	94.00662299283312	160.01104842396248	223.02167802488333	235.02604302641402	85.00344106656317	68.00341821850499	117.0058063680862	183.0147949973173	302.03894702013156	96.00413538190128	64.00279254264898	108.00555461413907	178.01394811179935	186.01472623609
475	169.017511776021	83.00521136534223	253.0373527384401	318.07540046525696	337.08021710404006	166.01669524008628	66.00323511846909	219.02868390568207	313.0633179191111	428.13054364171234	162.01550483255468	53.0020524178811	184.0198850182043	323.0670868459061	311.0604323301696
476	76.00285353915444	64.00262467128869	115.0062794318361	145.00891945101262	163.01172744216404	112.00529512515426	47.001426769344384	94.00436427755234	147.01097979145024	249.0253403145083	76.00254832937927	59.002311836387555	69.00261702691505	139.0082785157469	143.00850737600663
477	110.00598189670342	83.00472300493571	151.01062869291934	217.01929672171482	215.02263937400224	113.00566899536626	72.00363186607728	136.00805721836772	195.01784715604506	320.0524704910195	115.00563846257671	87.00548604015486	125.0072713470438	176.01434468871363	196.01721373658353
478	113.00556218104867	55.00200663375259	153.01027763520352	188.0148787463469	207.02054841854925	98.00520361417449	45.00170145253854	116.00695855187196	176.01425313784975	283.03323049056394	94.00483738430009	67.00293750882923	103.00528755466682	162.01197926425488	154.01190306656278
479	134.00959868051052	107.00737837139428	166.01414644108135	249.03481933528118	278.0390387158093	120.00868309523977	98.00679085983914	170.01440589342855	262.0360632266919	341.06206390976735	122.007614826066	105.0076225840424	141.01038458737497	215.02837853113982	218.0233644341012
480	138.0089577339203	95.0049518504417	176.0151538284349	251.02695850376594	282.0351621826691	116.00622607178784	56.0022584355154	133.00823284232314	242.02542456527058	362.05733936073517	150.0099038519608	67.00270860603756	127.00696615185133	239.02382984794352	208.01999173657896
481	220.03548405285406	131.01337648493293	234.04050603506363	265.0489688254557	317.0736829335639	198.0251809042366	117.00928605006993	248.0374826170164	313.0661714287511	393.1158488407513	217.02874458846813	110.00877485310833	221.0304234905368	271.05130436902436	313.0657750935589
482	108.00520356745203	82.0046848662671	181.0125514502948	172.01335299807766	234.02228054988703	118.0063328764892	80.00413545377006	144.0090491874301	198.01687812821098	354.05839403426813	105.00476866565351	84.00494432312877	122.00627178994615	160.0119793293065	214.02072418361513
483	154.014009200925	164.0170619884926	232.03085841533894	296.0576013206367	310.0678896572258	172.0188778072149	143.01355927869315	178.01887761019387	301.06005063127463	540.2195199560716	174.0173820445741	143.01432249441052	188.02118232161706	240.03748310886382	276.05195310741675
484	100.00457791503487	88.00558526288947	133.0081564528847	160.01199457552468	166.01104826933084	94.00369282284535	72.00340295024726	110.00550877086322	176.01345954252125	289.0346195005501	107.0047533795449	91.00571493208757	89.00386832181509	154.009995299254	166.01171979249142
485	118.0075232138374	103.00809573073376	190.0172748965555	217.02465401358975	225.027767840306	153.01206328189306	86.00538683746599	146.01217784942608	202.02075456043565	348.0700097142562	131.0109035451526	109.00893517185881	130.00824044538564	182.0177329288511	190.02069384485395
486	229.02811958858453	85.00501294909903	409.0963247568781	495.1480390062522	489.1278647906018	241.0305920396476	67.00270859160173	351.0750139839199	464.12315724765295	643.243090942419	275.0429864100082	75.00379207893893	310.0637713209753	410.10034758808433	366.07337061651435
487	253.05408458469935	78.00372340437576	414.16832610866754	462.2052880100711	428.16991107614183	343.10209447785144	63.00247969036275	414.1579241586324	482.21859434084325	630.3788521619775	285.07957793648956	51.00159461819719	295.08669506468175	429.1735241567933	428.1493712643584
488	140.0093239966881	80.00373865493802	192.0189997943683	216.02275409637562	241.02756939023067	151.00972828697599	56.00228896613279	170.0139481372514	254.0275766470253	356.05546241031567	122.00705013954017	64.00309776127223	138.00889661676942	213.02094562234132	204.01712209505433
489	144.01280356158094	51.00180827197839	220.03053824591248	250.04594001267952	223.04017834069558	193.02579923979437	62.0024567979105	187.02309789663522	245.03855889066438	349.07929946076297	144.01704658315512	45.001457286767284	155.0181224786591	192.02719614237643	188.0246926567101
490	92.00436430533722	77.00420414230294	110.00585977842667	170.0127117887472	182.0165731701503	97.00395986073468	84.00509692312666	106.00546300722448	165.01238368571347	266.0300184286278	76.00297561971185	71.00359371716429	95.00395987594653	138.0085761342504	149.0103998258299
491	102.0062413667442	68.0034487444652	181.0161685070211	205.0246390491941	239.02952250749564	143.0106287975558	47.001625147572334	154.0138260535134	207.02418104768395	432.10976205116526	120.0084388759233	48.001648026054454	126.00866778056908	180.01765657184274	204.0206172431821
492	98.0049136636541	104.00834763963672	155.0116970390075	208.01956423664058	224.02345590623463	109.00676791103395	87.00582176331656	140.00987334706622	195.01647354131586	290.035359631087	91.00376149554539	94.00598200397077	114.00689754217973	141.01094938102847	198.01874004833363
493	1118.7967888957414	66.0029298826162	1347.2479070344352	1396.2331926302022	1378.1548790160698	1043.714318467384	77.00376157408954	1222.9979723855263	1468.4027258784467	1487.2485309091119	1046.7512665914824	52.00204480796738	1161.8911298596822	1383.1982936677941	1328.098259775583
494	1245.2883956390824	104.008332340779	1688.3132174682153	2020.0157487958106	2176.5495759327764	1333.4891108414004	119.00949971475592	1562.0213228641617	2162.7367420770033	2015.0725388602314	1300.4601552335741	118.01056047018534	1389.649335710878	1935.9638783366154	1983.942396426607
495	358.0942843152669	74.00434914668317	547.232796902106	779.523398988323	853.5908976140543	448.1504827637296	82.00447116637731	526.2195061640692	802.5080581177774	907.6467936213907	414.1219630538473	71.00357845884149	450.16152612748664	714.4065815559566	729.4712424942919
496	160.01271190208945	108.00764543939664	251.02778270894007	321.04576159157875	370.06234560538894	155.01078128623516	83.00438723845815	214.01902991909003	328.04708150757057	377.06621502144344	174.01577943389253	120.00924789866717	197.01992297706897	279.0341468286636	307.044037664287
497	143.0120939011644	82.00474592239313	206.03172945478536	260.04308446569746	343.0780798041094	158.01526060680675	61.002342352723886	179.02389231046857	275.05951787080136	400.11376405287285	171.0177864357326	74.0033113599487	171.01989298245473	261.0488626085538	257.0486033020561
498	121.00646254009916	94.00621089511233	152.00932382110787	184.01449722460512	189.01755742771894	116.0057071444347	53.00197613604314	120.00645494275875	167.01209374189824	286.03755829956714	111.00580638065898	93.00507393410324	121.00679828607943	163.01070492072427	162.01141462014056
499	124.00836251149846	75.00373103400312	159.01435251193485	185.01984664256565	218.0260963734636	123.0091637673514	61.00302914026929	144.01248317320386	202.0257914378327	295.0522957784159	125.00817179721716	65.00267806455487	150.01197933970084	207.02346371505467	159.0171151660152
500	91.00382254653502	57.001792986646024	129.00751557786828	169.01299411584256	177.0137724292827	100.0043184886119	50.00146491096188	117.00585212768866	155.01043027215923	279.0336586718562	98.00448634770939	47.00148781148578	90.00416591018985	163.0120327292644	168.01133821673872
501	133.00829380388012	64.00267044812155	157.01271952237371	200.019151997107	262.03432222463806	135.00879740275755	66.00312830136495	138.01008702586148	197.02082337271705	342.0601634191794	136.00845401859715	59.00273914301883	131.00881269568072	185.01859526774138	185.01697736567226
502	151.01197179142406	55.00193033328788	211.02178497099135	279.03655873941375	306.04751030479	148.0103159578706	51.00167092238728	160.01349030571654	327.05160828897743	368.06707782057214	147.01188026260863	37.00104526950442	141.01017093171623	235.0284699252333	285.0395964211202
503	108.00636337698488	75.00385313737831	170.01411590520195	204.02315103406372	232.03334643829254	99.0061574343241	73.0032579601631	126.00866777920942	213.02763044408596	287.0454724252827	112.00703487344745	85.00478403046037	119.00818707043467	149.0137117259229	190.02212840474226
504	90.00355548970798	51.00200664880932	217.02560109741174	235.02985941515942	248.0332861942625	131.0088433930516	61.00272386808626	177.01644375656628	214.02258647785578	415.0832674025385	154.0120557662439	54.00192270800679	140.00943083755635	194.01700036916804	206.01889278317037
505	158.017855458501	87.0052418292131	290.06836392390875	248.05302356685894	287.0601438255831	220.03272069007946	78.00445593661492	237.04374957178896	326.07979706650343	505.2059841775986	179.0265476055463	88.00555474670776	195.03111130712816	212.0341560116044	190.02556347946657
506	116.00621077853904	75.00363947614636	141.00922470612147	168.01171978008944	186.01730571249314	116.00645497597645	53.00194560030384	123.00737824969028	183.01465755078823	548.165505547199	108.00497467257809	59.0022660595547	102.00462367712151	128.00737054663563	154.01086524817703
507	161.01761889438407	110.00869855265096	223.02946202587833	195.02311316267213	237.03280464043868	174.0210147495796	80.00476115540049	210.02678365940574	254.03641393309218	951.855277415958	163.01742037795026	106.0076760136596	126.01011764545751	211.02457804525216	168.01591681190465
508	100.00466946870051	93.00539443247115	168.01339862085143	205.01897662909545	234.0278213199618	129.0077139639973	63.00264757196814	155.011361252944	224.02370027097535	358.05883577974885	135.0087364602689	59.002220274339756	114.00608873089661	194.02060253475312	188.0177940800549
509	222.02147167710768	89.00562340759609	261.03419276104006	316.0544703852049	370.07613071025565	198.02214367124438	70.00320454858048	214.0270123509689	374.0758864161789	478.1433963123347	194.01878585979526	115.0095760391066	194.02055637910402	320.05953807771255	307.05809689668087
510	923.544622549257	60.00262467563496	1247.0488096342056	1575.6807109109893	1783.155170229748	877.4843596198208	59.00255600821255	1077.7497863338197	1671.9278033468784	1819.2260812410905	895.5545676355634	64.00253311715731	1017.6903339528197	1536.624539921117	1572.6728299234867
511	4183.243639024135	61.002632309763825	5791.202530150983	6636.778350803193	6996.9568387580775	4416.5083362202395	51.001503059874764	5117.590075787187	7266.331934274581	6891.97101818242	4240.775558268396	72.00349450670703	4763.113785191416	6651.950714142324	6508.179753789046
512	259.03153733716243	57.001930322267114	358.06069757413013	385.0714204269246	453.088285399328	272.0344294460049	51.00200665020633	326.0490202964375	446.0909045295297	536.1317232531272	276.0356505313703	68.00271621641708	303.04336550293584	408.079319779434	450.0963706655595
513	420.1512988805612	47.00135046887968	512.2274960997476	625.3416713573639	716.4138946573337	494.20236035456776	42.001678585077954	498.2101927142955	687.4019102093603	780.4924716277962	492.2050505018573	30.000732449815228	458.1854879153493	646.3695861666612	654.3786410091466
514	101.00452449910593	67.00272385784147	172.01359693555938	197.01896164544317	240.02576028410195	108.00538670970882	47.00167092161116	147.00965204721902	219.0236316437361	361.05781985587583	104.00560038040975	53.00205243976758	123.00751558716796	200.01829746492456	200.01774804144003
515	121.00855332297263	39.00106052798303	187.01876297248913	231.0349418318624	220.0344460615568	131.01117826389978	30.000701928977403	155.01587887075584	225.03364442628902	345.08577443189637	108.00694333949465	37.00107579127361	124.0121170487232	174.02252566682236	203.02521923240457
516	74.00254833714044	66.00338772499393	108.00596662611744	132.00828619489104	164.0134444937879	71.00225076537467	62.00286884342423	102.00503572962037	130.00750788566305	229.02379912967606	63.002128710274036	73.00391416958605	72.00259411800918	118.00677539719707	134.00886609888101
517	88.00482214367238	53.002159252687996	126.00828619349339	169.0146728634454	189.02233464392154	105.0064321335064	54.002014273314295	94.00552411642238	159.0154056151859	239.03227034215607	78.00378442975288	49.00191510430183	84.00352497585524	122.00871359527737	140.00998017023926
518	96.00442532916212	109.0081719249742	123.00701192930568	220.02269297445054	215.02126596989834	83.00338002706111	80.00505112501354	118.00654653072868	172.01373442398665	295.0422214953175	84.00337239401837	102.00853082555614	92.00404382466559	155.0118191498185	180.01710739573954
519	276.05787880314057	57.00189980794857	416.1478039623741	703.4129294024402	821.5604403477619	286.0598013248474	49.00164039347781	393.1249104039426	702.4055176934245	875.6278685905744	267.0615039897994	51.00168617698529	328.09064141294033	595.2873368151196	703.4249433364434
520	86.00320449766703	96.00610407770586	133.00699660004514	169.01297884354693	194.01593183237395	79.00301379206358	95.00629490424265	98.00441006028356	183.01474910724653	285.03503197581574	110.00581401509807	104.00782864470969	80.00318925936766	145.009407819343	147.00977405418573
521	106.00563086787436	74.00352502863139	150.01307827804453	194.02008329338565	220.03259922319842	123.00809545793147	68.00347926157765	136.01072806667875	200.02331891950814	324.0691105887017	108.00604293310184	61.00232709998856	126.00982767300722	183.0191906235521	178.01819088414425
522	154.01316998806524	66.0027162171932	220.027257538137	300.046473259447	278.04313089070524	153.0119719332251	73.00315113932623	191.0206714874379	268.03865898007234	364.06962990230335	128.0082252311451	75.00406677812137	163.01642861357575	228.0258219183435	241.03147729997767
523	188.0301419043887	76.00474594474778	219.03672830658263	269.05771721179394	289.0611965044221	179.02196851416429	36.00106816180144	207.03483559801634	287.0663417057609	377.10669017148126	140.0154593004426	50.00183115356496	187.02653214148984	254.04919118210358	239.04945884892643
524	81.00333423237704	57.002159245547695	144.0096749277127	157.01165120038218	161.01252117570033	90.00363177853097	43.00145730197924	94.00419641829967	173.01296355058702	290.037283407343	105.00536383293453	44.001205500371654	104.00494414956631	131.00885849020878	128.00807253660895
525	84.0050510726961	54.00186165841474	142.01234577217141	163.0150545660586	179.01992317223952	115.00852288038222	40.00126654033984	132.0106517701115	137.01300968228537	311.0596841077499	107.00618790642133	54.00195323256999	91.00515023860383	158.01452816216516	153.01297899413603
526	87.0039446435458	40.00138862741673	135.00873639738862	167.01247530106096	214.02301368479883	111.00597423804962	44.001388613291134	125.00737822608168	184.01553525776905	306.04085422962044	113.00650839314699	41.001258904503516	109.00489074186437	169.01262787603198	167.0134214931011
527	131.01192634564657	63.00286121550501	178.0196258363418	202.0229829943367	250.03797131079224	145.01191071154298	44.001922761248615	143.01461232467776	241.03349134766617	343.0741096128898	130.00985810940287	60.00285362778779	140.011857427436	200.0255627449879	204.02768439706696
528	386.0971119972591	43.00133520884896	750.3926659120646	802.4615131307421	813.4314149697997	512.1779922381722	38.000930824473095	615.2617456843592	854.4983434451757	1115.8482491821362	495.1651260403616	40.00112920099383	483.17038337535575	679.3146678285003	632.2664093293889
529	716.5023586714372	63.00255600246974	1356.9116215698948	1280.744057405893	1278.7844233585843	1068.14550706941	74.00395232082683	1295.7028356631215	1382.0518712794328	1816.4516962452576	916.8377032778056	75.00426519034271	971.9010132741796	1113.3076656838573	915.9383986567443
530	145.01126985827221	63.002815454038554	303.05022075687594	288.0410233276416	339.0594550506549	198.02055658630502	42.00138862058666	282.04598571721345	317.05292173761814	566.1654711451258	218.0229676245615	32.000625629133616	236.02760774973603	265.03498691348574	235.0307292745782
531	294.07709886990375	86.00532579905678	487.2190776693766	489.19816923952993	473.21918588718137	432.15228857103716	65.00309012310754	496.2263845095833	507.22349063074256	689.4515358552926	332.09879237902675	86.00479164316877	373.12733560423106	388.12676075404784	328.09097504097923
532	75.00272382586533	53.00160987667581	132.00834725986428	159.0123684609106	187.01484063238854	97.00466185350943	44.00170909163457	118.00643969126486	139.00933154449024	266.0326434829509	98.00439479963235	54.0018311506157	95.00423455137943	150.01014794877608	142.00949183327904
533	76.0027924909594	76.00419654077832	131.01046108411123	161.0148409945674	170.01742783787697	112.00798103711516	69.00328848953825	109.00849239491286	157.01438310576367	230.03291933559325	92.00556991032984	67.00302911046629	98.0078438513216	137.01165135016677	158.01770292977588
534	68.00274673632356	62.00306726170022	122.00741634255274	139.00891949711473	153.01139187705544	76.00318929025717	42.001251275652265	92.00379965423784	141.00928579672126	235.0245928242608	64.00192268969036	58.00251787373543	78.00300614862118	130.00784364421642	128.0074468647878
535	97.00608115745365	70.00302141843115	136.01071279116908	187.02204488286378	217.0292638736592	82.00453220619006	54.002227917316404	107.00879766696993	185.02012150947425	241.0360711725542	95.00559284393827	64.00318935406143	72.00335715478766	169.01934330534436	164.0191070411025
536	118.00792007788546	47.00160988133252	200.02388408497308	269.03942902831216	312.04850287664283	120.00755376046463	36.00082400301527	169.0141846940185	285.0439321379243	395.08609279137113	122.0080879453795	43.001319941211996	165.0143373645248	245.03523198942756	292.048534435408
537	210.03556112408918	35.00093844990934	299.0842358021592	382.11978401721103	440.17286038772085	211.03633138115245	30.000656147953503	306.0760893597367	419.1517663479155	517.2283632107076	218.04090354965783	34.00094608155462	230.04507021673743	402.12576747319986	385.1356897429333
538	86.00366232793016	52.00209058433423	148.00990379076612	230.02615788443097	287.03768820805743	107.00502809735394	40.001480185273266	140.00921710321333	192.01970212261662	343.0571182050508	112.00640923563533	43.001472550989185	119.00708826298772	210.02234198984735	243.03042374959188
539	109.00765302791123	43.00103000419595	164.01835893278215	197.0341649103979	265.05391563927503	121.01091894756127	27.000877430430723	135.01343709314662	233.03898702193587	353.0987671341144	107.00962191127815	29.000618005094285	127.0101863422256	179.02326585312207	228.0375902092335
540	84.00393702649126	58.002990969772675	148.01107908780486	197.0172979153038	194.0184350250793	96.00521896362163	60.002594160850876	118.00752326974124	187.01738962101913	278.0390545583974	119.00757672821582	64.00302144637146	116.00692812466308	167.01449002290747	166.01350555658635
541	102.00691286337694	40.00123601763933	149.01452065223654	185.0244259463816	206.02817275669142	134.01162848130616	37.00083163109039	152.01654275728407	201.02898941543177	259.0492597702339	116.01141506742054	54.002151608469575	120.01066729722739	152.01777915147736	157.01638247798383
542	70.00270094474443	77.00432624802825	104.00579878378366	129.00852278273146	174.01486377061912	89.00392937466687	57.00276966928927	88.00373862529017	172.01260490799442	275.0362536103422	85.00331896691343	70.00386079898182	94.0046237160826	135.00852274407356	134.00923248681016
543	86.0054020580621	59.00193032568191	133.01137671216267	169.0189924654305	192.02484536046103	112.00747744026464	43.001030002799	125.01001847070374	169.01873300783524	287.06443322026126	97.0062031937715	41.00130469856625	119.01163650879371	148.0146961766808	149.01648965694264
544	84.00383019680663	89.00524183029948	117.0062336253555	154.01065160276337	159.01241439615546	88.00383019246038	67.0035174289707	84.003235020678	151.0113002202858	218.024402460762	88.00390648361163	71.00359370365979	87.00365468138335	147.01052194025735	144.01023958673537
545	95.00556226766426	50.00152595217179	130.009644450485	142.01271206087682	169.0194810486314	92.00524942220729	45.001258912730705	111.0063710340869	167.01810738436427	264.0425960921111	98.00556988844329	41.00142677679546	88.00471531678119	142.0116589939688	186.01993072205616
546	152.0125290214653	68.00268568812851	262.0405362920947	267.0424368181187	262.04018502547143	186.0185116580041	53.00191508086301	215.0301041915005	298.0569923776957	465.12258088266447	187.01938912551546	59.00254074290408	164.01596287865056	236.03267576258986	251.0363620372721
547	131.01481090884738	44.001281789194564	203.03807233932807	209.04167492057914	211.04002640271236	168.02915060802374	44.00135809385032	190.0342638827474	228.04746838402772	368.1265208923583	124.01520025433801	46.00140386571601	136.01910750336398	193.03506532015757	174.02730363596604
548	89.00415827838975	45.00148779968868	140.00962915801924	169.01383363523547	180.01611521859093	109.00579118226639	46.00166330657491	110.00659237214164	173.01465770748942	309.04602192004586	102.00511203846703	33.000785856741125	82.00381494810719	144.01080441393904	143.00998786090545
549	95.00690527160874	54.00189218670329	140.01320051294772	144.01614626624726	135.01421552986972	109.0087517859524	39.001289433102535	115.00870604313627	150.01527617385602	253.0457340462347	90.00642453833822	44.0018006532167	93.00547073898909	113.00985075115723	134.01387205749182
550	81.00350211398225	35.0008163740088	104.00553936853717	175.01430666231013	214.0221740959986	95.00502817047229	34.00073244593463	96.00558521648499	190.0207092876544	331.05162287666957	97.00510443243468	29.000648519412703	92.00404381861169	134.0100872170241	174.01626785904048
551	115.0090875268253	51.00208295812202	220.03104235257354	229.03434707074737	265.0414740941426	125.00989631325903	38.00122076242042	176.01965650892993	241.04280339359835	404.11553649197623	121.00904172483243	44.00120549152388	140.0124068225247	211.03251533537784	221.03536959054048
552	1994.0199679875107	27.00051118503354	3012.7058757690506	3621.242003576779	3875.770132989559	1997.1077173972785	32.00074770549981	2631.143702520777	3804.655296563423	3966.071445907582	2286.860454077857	26.000579857423126	2373.2097788280207	3334.3034184296685	3511.8996419171513
553	7778.8729230532335	35.00089267214515	9791.381705267066	10594.462991653527	11046.878974692243	7859.654309514535	52.00207531250636	9236.302647384198	11479.0205850933	10213.239398666414	7535.479322822654	56.002426300821945	8473.709074573442	10675.864715948712	10250.6182298601
554	245.02892734720064	40.00103763661735	355.05940665977727	438.08868956013754	476.11049011714147	273.03632945823534	36.00086978217648	348.05613265822046	456.0955741427068	539.1273159710591	295.04512104651707	31.000709557518206	281.0390919461015	410.07983696174307	405.0763945931668
555	357.11177794678343	51.002098215048306	475.1916507282958	550.2402624170691	591.2737642120721	413.137121165345	54.00224317703685	473.19388085849675	568.2677862517304	648.3432541178762	359.1024940933651	66.00325035769994	403.12183678194754	522.2244112045889	469.17673043659534
556	151.0105829598607	56.00224318231447	193.01647357566122	260.032598094134	291.03907665930717	142.01014806693746	37.00103001304372	166.0130017445159	256.03128528084153	312.04509781634977	146.0105753463893	57.00240340619663	168.01295596551643	256.0301710306459	246.02914895985182
557	109.008935011601	59.002586526256344	182.02246446086014	207.02871460676553	240.0331477905051	133.01146830589883	53.0021134777179	148.01262045881072	248.04015422496133	258.0385510717727	111.00881287528972	53.00235763370998	132.0127885870041	204.03006543140285	179.02633446987792
558	68.00245678161201	62.00320459080174	121.00690515767435	154.0109567771326	170.01469590450543	77.00318163719092	45.00209822715564	127.00812597954624	180.0154741887577	230.02853870682202	92.0045474275713	46.00169381577087	91.00379203081904	135.00866007596855	132.00851510280413
559	95.00504336173111	66.00315880915683	127.0096368404235	165.01477979994618	173.0157870296676	87.00426509860539	47.00179302032963	111.00791244794071	143.01685617717678	255.03756644924678	82.00541735798575	57.00217449642033	94.00549357928608	169.0164738681414	153.01389474458287
560	127.0087518880229	37.00083162969337	233.03117183377293	420.0990768133002	413.0937394161998	146.01219324611154	33.00081637525059	213.02592145660788	345.06760702586337	494.1372419250389	161.01537541510584	42.00105289369894	199.02334199347104	288.04751114194164	395.0938939463382
561	240.05633668627445	41.001228389253754	501.2232831665113	730.5091263562103	842.706892946123	343.0943709267969	30.000839268323734	416.1525839403554	750.5244350802153	827.6860262074756	304.08027493710665	35.0011368495582	393.13839100531743	651.3798553775025	780.5678619853057
562	85.00341053408364	37.001060533881606	116.00729429831813	155.01178856096433	191.0157868466432	94.00390645986249	35.00092319251733	106.0051730511158	143.01001825878544	279.0383294678784	97.00453975525618	30.000701928977403	85.00376151370672	149.00901097844562	146.01023955986636
563	75.00331898662681	31.000694297797796	129.00811069669663	175.01543587415458	173.01888548751594	116.00776745353248	28.000457773295707	130.0091713810136	185.02183116458437	290.05682320924564	92.00491366644805	17.00032807320063	103.0054706443033	147.0114223270819	157.01401692470196
564	143.01056782481396	39.00127417151944	217.02657770037746	247.0335834837977	299.04870959803327	143.00998784272468	35.001014753168086	160.0146504245789	240.03194310535957	409.0864272477824	132.00988877247053	41.00130468506175	164.0124677221707	218.0270738868562	239.0317060064471
