	PC1	PC2	PC3
m416.000	0.02722385768257059	-0.025649401892914165	-0.007144413895175614
m417.000	0.02534815700168163	-0.023620437784968605	0.0002454577149169945
m418.000	0.020279963605132758	-0.011619127770693353	0.05708332281842978
m419.000	0.021267816501246508	-0.004164019739608466	0.07273689458715718
m420.000	0.01674739350306985	-0.012908543086137208	0.05996672533358844
m421.000	0.02087805970103131	-0.007185916099290384	0.07167042436904492
m422.000	0.019813435259470984	-0.016050145522737008	0.01704190592599441
m423.000	0.02192910867061621	-0.016241094723839816	0.016591477241906523
m424.000	0.06579890893004128	-0.005595705143865706	-0.04210388746831321
m425.000	0.1101497636171089	1.5425339017256314e-05	-0.0729614953841639
m426.000	0.02995880117589001	-0.00825067890347628	-0.0036488810040784104
m427.000	0.03686918921267715	-0.001833598234630119	0.0030315016764967057
m428.000	0.019995439874785612	-0.01495687952735503	0.018896157397891536
m429.000	0.021309780581427407	-0.013383744095449991	0.024041233985223093
m430.000	0.017672380679478066	-0.016076423691669485	0.0051578859773326385
m431.000	0.018967430370491156	-0.017602329767497534	0.010949361618784882
m432.000	0.03200016255009487	-0.03267807277099147	-0.010053346052686629
m433.000	0.05043982054679468	-0.04125621846091269	-0.027379233299661358
m434.000	0.022764015054805787	-0.017752700635162225	0.0054235911457522126
m435.000	0.02343418479028931	-0.015609822870504966	0.0009517332381070841
m436.000	0.015096831713984547	-0.019237039213320123	0.024834791015276907
m437.000	0.009316777631683166	-0.01722908593295403	0.025213156250794552
m438.000	0.010882357373747154	-0.01703310939865902	0.020161907873985863
m439.000	0.012899287011247245	-0.015549742243463643	0.01974093667266329
m440.000	0.02271716968074934	-0.02504972197222781	0.0001986310855261023
m441.000	0.026348363777092623	-0.02519915903718213	-0.0023335482472974216
m442.000	0.04670457921483655	-0.0052435141467849595	0.06041725269606164
m443.000	0.050895279200825025	0.004347777694004486	0.06724416056749191
m444.000	0.03007032022818044	-0.006313709406531328	0.04759334293654315
m445.000	0.03144360837858834	-0.001787704642068883	0.047917084317059856
m446.000	0.02203298355808837	-0.01553986427484427	0.010481445740321872
m447.000	0.01956774358262269	-0.012991817914436272	0.007249369539042858
m448.000	0.021583830889182212	-0.02150356578553713	-0.0022398748771629336
m449.000	0.026760454899829596	-0.025613877817368378	-0.007475788772983041
m450.000	0.029206425818979226	-0.01856418599355323	0.016166380591439877
m451.000	0.03595004307012795	-0.01792695098111892	0.009312192339686432
m452.000	0.02392598896838973	-0.01780511045210389	0.012590497238866499
m453.000	0.023814037859256544	-0.014151261110747815	0.015320931619685374
m454.000	0.020053590305892204	-0.017133893293458196	0.008528832853358613
m455.000	0.016597305766685857	-0.012310540564553015	0.016724049008912074
m456.000	0.021636651346721034	-0.02425202694828297	0.009142654476500403
m457.000	0.024727059866432886	-0.024440704621124857	0.008055734940908001
m458.000	0.023011269265033538	-0.01951914361921629	0.009610822760427533
m459.000	0.025410417195740293	-0.02006078010783365	0.001711564272051058
m460.000	0.02444866380136967	-0.009315412941647016	0.02977475891871474
m461.000	0.02331029818032898	-0.006524884777465005	0.03183313190619448
m462.000	0.019360102256203396	-0.00709835143589947	0.03083928808942649
m463.000	0.018435846799460177	-0.008642688384368793	0.0295264964916877
m464.000	0.020913859132107835	-0.01990375008590489	0.019753555609839293
m465.000	0.023326189368807558	-0.019675293666375476	0.01928999260846268
m466.000	0.08718097137856705	-0.018587070929222797	-0.02790900175857636
m467.000	0.1161979289841571	0.013434657571807571	-0.0710644512091359
m468.000	0.0297513797982925	-0.015066313406144	0.000494330767824874
m469.000	0.029022292231052977	-0.008818465571878988	-0.0037289783000942545
m470.000	0.02120084251276223	-0.015058027299199079	0.0025715574577053167
m471.000	0.018803491138562545	-0.01032572086778868	0.007144622080262623
m472.000	0.018783790817335947	-0.016712924999260397	0.007846292735134567
m473.000	0.01822152545557786	-0.01612700212039451	0.010192104719587
m474.000	0.04540396607968689	-0.0423996838968743	-0.010116636324231994
m475.000	0.05502178520599832	-0.039986879678909557	-0.037602736712555845
m476.000	0.022105781448163823	-0.01823404130458575	0.01537826724474872
m477.000	0.01992197300081014	-0.017166270681857162	0.014616883638037368
m478.000	0.018831779891234628	-0.015365542051803039	0.03264173749617611
m479.000	0.015221367101661961	-0.012140432204585508	0.040786102781524516
m480.000	0.015657716003889054	-0.015239750602944371	0.03753112484994102
m481.000	0.016853147564874812	-0.013775464413518604	0.04782080583455482
m482.000	0.025960994039204554	-0.025161302319566113	0.003916619524578763
m483.000	0.028485775541360225	-0.023515938067386912	-0.006767900395145801
m484.000	0.033628778558397715	-0.012659535456775343	-0.015079129288601384
m485.000	0.029497905585469004	-0.009603595224146463	0.004554503852723198
m486.000	0.026431087688483058	-0.010660439403637518	0.020397994757816416
m487.000	0.027022903307743394	-0.013206901627929446	0.01691631300616476
m488.000	0.024178480879108417	-0.0191016168930366	0.01202861287399553
m489.000	0.020775587666349092	-0.013888187210128704	0.01779871499947773
m490.000	0.03195380415140831	-0.024777234594361573	-0.004857693304641541
m491.000	0.029279246696551534	-0.021942013637807404	-0.008033362408432325
m492.000	0.01940837534295335	-0.017148749380712286	0.004459498170418969
m493.000	0.018970856888804174	-0.012854247105381763	0.003892025949293911
m494.000	0.020732976683578277	-0.013696416761159506	0.003961493177141444
m495.000	0.018287004442663343	-0.017124929366216908	0.010133111862435066
m496.000	0.013792250145560736	-0.020020667462832334	0.023664059128736044
m497.000	0.01184784976244144	-0.01390921545270299	0.03362239558968299
m498.000	0.023287186892726942	-0.03482678247998014	0.01429170417253194
m499.000	0.02152826113184863	-0.026555009740340196	0.022774933242641678
m500.000	0.01780229087343903	-0.018695449179243085	0.015621734789642761
m501.000	0.01650789878842143	-0.01421338132632814	0.02278869958405481
m502.000	0.030878314580807965	-0.007886845651482371	0.04261554018061923
m503.000	0.028681451494223787	-0.0032105234842198928	0.04175786910449917
m504.000	0.02218605855635595	-0.006184875115964241	0.029563983647430556
m505.000	0.02138321678646842	-0.004572411255212743	0.027556824287353388
m506.000	0.020874266956357156	-0.021271793396601124	0.015964588563412194
m507.000	0.01944607003307498	-0.018767524717643053	0.015343790337153057
m508.000	0.018268299020287322	-0.015537251730528313	0.006013207991026286
m509.000	0.024193058092816654	-0.015865651827160727	-0.005713118737504106
m510.000	0.038410638001504106	-0.022052261835981832	-0.019390920070596722
m511.000	0.03095731929553581	-0.023203631906892896	-0.00245900839727936
m512.000	0.021392346841043124	-0.01626629838095044	0.0076053223251019725
m513.000	0.017088538627182463	-0.01149309916089804	0.0061599906706164475
m514.000	0.01570755793393642	-0.01713598901977338	0.009183674873298783
m515.000	0.01404938405471364	-0.014228740790111988	0.008562388345128078
m516.000	0.015684230928486677	-0.018650293841656715	0.0046553763422297004
m517.000	0.016252684973941736	-0.01694061825298293	0.0014550173145061527
m518.000	0.02257646483020524	-0.022171782710708163	-0.0016987039127032792
m519.000	0.01818229595043634	-0.018300224961054868	0.00025168540560447744
m520.000	0.0225671540599178	-0.010036775015547153	0.05945845010396342
m521.000	0.02202406311191209	-0.0016344283538025667	0.06736346015675414
m522.000	0.021334636327924483	-0.014148324510023076	0.056265005799946984
m523.000	0.02115960106649222	-0.007739094508377299	0.0690627697842792
m524.000	0.02131115943063257	-0.016002742318634296	0.006214379393000506
m525.000	0.01954596437964519	-0.008842435719719561	0.009713410090457307
m526.000	0.05792539873628665	-0.009704416836372682	-0.03678974071502789
m527.000	0.09222130683368292	-0.007750666186736726	-0.06595402320384257
m528.000	0.02716763848746639	-0.010082671443502824	0.0020233004683991923
m529.000	0.032979959124828116	-0.0018096426732786622	-0.0028957263647256953
m530.000	0.020650785636469278	-0.020520819308408968	0.01821658994691394
m531.000	0.018048350798457503	-0.016160866920383737	0.016485843368903134
m532.000	0.01682433905266739	-0.01598542797684046	0.014244999782534485
m533.000	0.014333171359506576	-0.013928294437931442	0.005657784771151446
m534.000	0.02902217197975353	-0.02895888662206268	-0.009827382280106276
m535.000	0.04115870369514081	-0.035553998422018104	-0.036148595566671486
m536.000	0.020424286156643632	-0.015612938874267703	0.002227716108383218
m537.000	0.01745143226976045	-0.015013367208016371	0.0057610391231562395
m538.000	0.015689705195307345	-0.016714395108988825	0.021896433906713163
m539.000	0.011181448190001192	-0.014621277992391083	0.01415250733516959
m540.000	0.012373414256963602	-0.01454177586641966	0.022100461130877238
m541.000	0.01216607186233641	-0.011546463871446016	0.01653274883876364
m542.000	0.02027250387273824	-0.020789666639165733	0.0037923979384905486
m543.000	0.020814231077020854	-0.020544570623081546	-0.0021657557033542057
m544.000	0.04343076489207636	-0.005746254266860633	0.06730391832981703
m545.000	0.044091315694568575	0.004316805959603708	0.06901147882149668
m546.000	0.029001062947317583	-0.006163976621019406	0.04902787870475003
m547.000	0.02832179978218772	-0.0015935557011861241	0.03973054801809072
m548.000	0.019400247481712124	-0.012030966051302567	0.007267767484555883
m549.000	0.015480891880063862	-0.010386752987935345	0.005617944436514141
m550.000	0.019723568103702453	-0.020207104474215833	0.0014118876525736012
m551.000	0.022188983096970823	-0.019392448528552615	-0.003711411412241657
m552.000	0.026814880713457744	-0.01537640269459324	0.01635037725966625
m553.000	0.03172496807768015	-0.016073916091917443	0.0032837210131306627
m554.000	0.022611114304116893	-0.018564829475768575	0.011866578205600336
m555.000	0.019079369221847924	-0.01480045575997587	0.009181393618109204
m556.000	0.014376299055233323	-0.014334365318899093	0.022671020013037297
m557.000	0.01054457052545696	-0.01222750394424942	0.01179278084465657
m558.000	0.017247674173428255	-0.02143681156443406	0.010225231974769114
m559.000	0.01719708333236861	-0.020102892272510466	0.00433609557271595
m560.000	0.02026323708887677	-0.018491280596534522	0.007318217654772299
m561.000	0.018896838225939336	-0.018786190463571724	4.613152446110615e-05
m562.000	0.02098339818265781	-0.009980508798066536	0.018253444463452433
m563.000	0.016734970653127818	-0.00895331466269153	0.018911184380790227
m564.000	0.017219179866221134	-0.008588619435863778	0.026817281617602398
m565.000	0.014741824112873992	-0.009860445633140999	0.0235085622546702
m566.000	0.020932816695290502	-0.02021897994331565	0.01607186137796036
m567.000	0.01970030220363798	-0.016882102340440294	0.007888580594909858
m568.000	0.08041780270349762	-0.02046063134905934	-0.01965218551959992
m569.000	0.11714384946974513	0.010659287799230475	-0.07390202008500651
m570.000	0.02532541650406222	-0.01158413771568848	0.0018283232331347838
m571.000	0.02800525528824487	-0.004843335513947785	-0.007768034645736389
m572.000	0.018420655354467033	-0.011178250261295892	0.00454764352269026
m573.000	0.015246084624219365	-0.008522093925372846	0.006454393807663946
m574.000	0.016461002148932775	-0.01845147475508995	0.007915535033203438
m575.000	0.013928100473041565	-0.014492299919385969	0.013649904360473197
m576.000	0.04016103084369115	-0.03645493522733071	-0.0007790016406111074
m577.000	0.047609346038323105	-0.03976871895982239	-0.03076425356153458
m578.000	0.02081452311698385	-0.01952924994851187	0.01312937731735904
m579.000	0.01727707783004032	-0.016427158569364747	0.011276459377500707
m580.000	0.018856414550534054	-0.012439340872490667	0.023013289433210418
m581.000	0.01395067495085138	-0.008094027714560758	0.025521352763243795
m582.000	0.01656680244305426	-0.012834069955320116	0.030002151802210695
m583.000	0.014763155696035197	-0.010721103429169071	0.03943470377682767
m584.000	0.025569138554212976	-0.024481380326775177	0.0032514606193442433
m585.000	0.024703592715508524	-0.019313300022709194	-0.00876435471655743
m586.000	0.02443979299002707	-0.009824307864067197	-0.000936192973136894
m587.000	0.01891564900965177	-0.006221558986236871	0.011691188401441824
m588.000	0.02233181173691435	-0.01055988491960712	0.023070545530365548
m589.000	0.0200917974337724	-0.011898376600384062	0.011784083296689658
m590.000	0.021721938132967755	-0.01781026959319568	0.008713480651591029
m591.000	0.01775842194912021	-0.013278606864325101	0.009128517227841422
m592.000	0.03057819753072037	-0.025298901681391168	-0.00808547252002357
m593.000	0.02434579284716319	-0.020181278181005718	-0.011013426447199264
m594.000	0.016456652695216734	-0.013210856813591203	0.009600302196152155
m595.000	0.014041295916627925	-0.012960514870396504	0.004591569087225228
m596.000	0.017013933448696325	-0.013765416835216857	0.0005039519775520277
m597.000	0.014114066935466603	-0.011859758235889048	0.0030756648312518157
m598.000	0.014674101485969256	-0.017375984405448377	0.022642765047135024
m599.000	0.012661429329718156	-0.011915588478304547	0.02836108154321941
m600.000	0.02440542783758708	-0.02981683659948085	0.01708642941561851
m601.000	0.019681745266272515	-0.01924814992654852	0.014489031256215219
m602.000	0.016864434068594916	-0.014598067443532054	0.022974837303071195
m603.000	0.014950441394198485	-0.010940457881084371	0.013765556841315058
m604.000	0.02616541036968101	-0.008824824216599051	0.026713828359524287
m605.000	0.016179273798555317	-0.006397542607596436	0.01626444764425751
m606.000	0.019406746404804835	-0.006493607340229695	0.021500948454174707
m607.000	0.016562791832598105	-0.004118169762132927	0.020111034446304382
m608.000	0.021005626283381294	-0.02298904584438571	0.00832035792926676
m609.000	0.01774052159073716	-0.017751409854317144	0.014568703027665948
m610.000	0.016893552306395054	-0.016655703022899843	0.010238019863030816
m611.000	0.018168477159145928	-0.015438945888399346	-0.003422833828223559
m612.000	0.02659189189212105	-0.017760387677628286	-0.006022065546204254
m613.000	0.021303091379517653	-0.01721496159708646	-0.00495987765659171
m614.000	0.017757949737901457	-0.015663467976825923	0.011671828047808901
m615.000	0.012320030839806984	-0.012403873788162108	0.009676087885146243
m616.000	0.01357672622976225	-0.020430405838871932	0.01007010025560695
m617.000	0.010283400477890196	-0.016610260986729585	0.011474191336568077
m618.000	0.012017939250833274	-0.018332068494531152	0.014074313987518638
m619.000	0.012629221269933258	-0.012135716096289953	0.0030666355002951264
m620.000	0.017503433318131683	-0.01866979754821514	-0.0005628220534971868
m621.000	0.014729521478498125	-0.015192201010864515	0.006564267463117503
m622.000	0.02188160417749551	-0.0067004389764280395	0.05886806257912197
m623.000	0.020214038160115026	-0.0019179115531904197	0.061634270236212325
m624.000	0.019769054188816006	-0.013946572148379337	0.05750625840448221
m625.000	0.01917796439840863	-0.006150837959301534	0.054679118984116946
m626.000	0.01877977778476192	-0.014100329695535806	0.014260998113429294
m627.000	0.0171907484961288	-0.009250694756263505	0.0024647318990653998
m628.000	0.048149079367904496	-0.011567542287562486	-0.03042458600988501
m629.000	0.07493631686922037	-0.008521453720654668	-0.054963780512730764
m630.000	0.024852670915338618	-0.00948170607887435	0.0065737133519660875
m631.000	0.02810096790901279	-0.0028413704609516165	-0.005199505627678486
m632.000	0.019749466837508507	-0.0178343758693759	0.01339446924136274
m633.000	0.01567902921421732	-0.01252092755294025	0.01150970963577419
m634.000	0.015193070534209293	-0.013911445861592622	0.006528208260022102
m635.000	0.012169598077558205	-0.015347339455254766	0.009368790326053866
m636.000	0.02553781436134923	-0.025802039714822634	-0.0076516584437238315
m637.000	0.03226547984922004	-0.02972427156607795	-0.02532391623558376
m638.000	0.017217969846457157	-0.01711497942223203	0.009736106664604338
m639.000	0.01448852961037745	-0.013562263290358152	0.0056912660123375515
m640.000	0.01504461108085818	-0.015174668399091842	0.018602086253929385
m641.000	0.011724837384089887	-0.01095391325155759	0.014268753212667244
m642.000	0.012953487561944144	-0.010552422870778871	0.024396948580290102
m643.000	0.011602294486911004	-0.011403399560616204	0.008466070214234843
m644.000	0.019186231289434398	-0.017656625207303957	0.005960265568818895
m645.000	0.018104742343514276	-0.015721115879735282	0.007865591435458747
m646.000	0.04015327802177861	-0.005380652290971756	0.06121377328639613
m647.000	0.036413438730477636	0.0018040596426167471	0.06060602199549216
m648.000	0.02525751195248741	-0.004943644106340239	0.04033054579161297
m649.000	0.02343745153852802	-0.003122024642602618	0.038133292195428714
m650.000	0.016361059034415645	-0.011939062434738282	0.005137371720593057
m651.000	0.012847102254022226	-0.010310463323916353	0.008000027135483362
m652.000	0.017770542332998487	-0.017179531679902948	0.003959436481363014
m653.000	0.017757996421611598	-0.015925420136638186	-0.0003837182163031954
m654.000	0.025577100286500162	-0.01661741502048977	0.02274041445042499
m655.000	0.02632213767590054	-0.015578556246167517	0.002304663097033501
m656.000	0.020814695531925716	-0.018470506297865046	0.013493986790262156
m657.000	0.015723928985587384	-0.013021611458685961	0.007641111904485847
m658.000	0.013266227871595369	-0.013064636557249577	0.017866727875654388
m659.000	0.009557603429472447	-0.012138736632999943	0.013343685737426857
m660.000	0.017121369518273054	-0.018368964573268844	0.009517770823480303
m661.000	0.014873514742080271	-0.017313546612582158	-0.0007864052302085776
m662.000	0.019462224333474394	-0.01942685388452046	0.0069384752128196945
m663.000	0.016543572786130282	-0.016726957179002615	0.0030672193152768232
m664.000	0.018036902355567853	-0.012010619929223356	0.017350483424889717
m665.000	0.012940098949209222	-0.009624012537460898	0.012414200304377216
m666.000	0.015805315627553253	-0.00902543381991837	0.01935683521964132
m667.000	0.012793021697173938	-0.009865285745196092	0.022150164464225193
m668.000	0.019131604579789487	-0.01742726877920394	0.007928492783111248
m669.000	0.020276127627553025	-0.014470248281696556	0.0005118296618266148
m670.000	0.07321683109782483	-0.01722558774492222	-0.02217025330065254
m671.000	0.09935924558309547	0.008222853426793377	-0.06670056420571033
m672.000	0.02347461872143839	-0.009503427009232318	0.0021529647545891484
m673.000	0.024958019334860353	-0.0031357242109178608	-0.009434318123138639
m674.000	0.016131362771331245	-0.011958504735371316	0.005030087782374032
m675.000	0.012120760508551771	-0.009017637806706192	0.004900254458753941
m676.000	0.012847354486773209	-0.01837135939927216	0.009928570896850045
m677.000	0.011335397560453445	-0.014232494411531973	0.011562253682063863
m678.000	0.03706249494915689	-0.038096340321964094	-0.0032930721693359027
m679.000	0.03987743738081837	-0.03537493461434544	-0.024772145499333695
m680.000	0.017327213687956717	-0.018784205916010384	0.008700309814461614
m681.000	0.015586019206921594	-0.014132991057016372	0.008580019419126565
m682.000	0.01596825295625499	-0.012072242908994515	0.026524109328359906
m683.000	0.011428437347236222	-0.008976877550645959	0.021657140107181408
m684.000	0.014838075381819136	-0.01110116704652123	0.02943803141131098
m685.000	0.012210084845176515	-0.011655370880118419	0.028744108951502513
m686.000	0.02453064788653722	-0.026310351025918974	0.0033234494563154603
m687.000	0.02248614681019121	-0.019528646410886603	-0.011268359244579623
m688.000	0.02016869395303352	-0.00917686389014801	0.005795223816496607
m689.000	0.015051164731619302	-0.006514759225103197	0.007169564346012935
m690.000	0.02001466465794413	-0.009745206175428088	0.012488698928564206
m691.000	0.017039460301558187	-0.010633791023054118	0.013156699610375012
m692.000	0.019434525259984937	-0.01660496732141682	0.0061483870552173185
m693.000	0.015077948851206911	-0.012710539480520033	0.005510009919971044
m694.000	0.025491165529885288	-0.02369244132662329	0.0005542274409131314
m695.000	0.019155105976339147	-0.019430393989228027	-0.00795846358163455
m696.000	0.01370038052561018	-0.014399293718842871	0.005203659621891454
m697.000	0.011636795109985689	-0.009110499814393084	0.00495621641112314
m698.000	0.014039846510355026	-0.014612380425166684	0.008124924400790103
m699.000	0.011764026920024187	-0.009896465363068015	0.006830768840211225
m700.000	0.0150731578149884	-0.01453523379136997	0.023520642241169377
m701.000	0.014708787370736727	-0.009292694371427195	0.016652603066377062
m702.000	0.024229969095944392	-0.0261117078100009	0.01831568624103589
m703.000	0.017647969130770134	-0.0193117146976748	0.014812068794504467
m704.000	0.01594794460012684	-0.01582997832777025	0.01776887148452268
m705.000	0.013436692836192577	-0.00975355800882815	0.015535458675407352
m706.000	0.021566646678194003	-0.006204101804476729	0.026716113577014058
m707.000	0.012544937953895887	-0.0057049163192453645	0.010771936812013464
m708.000	0.016925870090262553	-0.0044015502419587505	0.019621824680796325
m709.000	0.013475395126644316	-0.005420270906177247	0.01324214318247161
m710.000	0.01916290479083631	-0.02151951615839414	0.012528595333118188
m711.000	0.015209947519362749	-0.013970411213575682	0.010169431489939748
m712.000	0.015678287664630326	-0.012945314484420236	0.012939704662357176
m713.000	0.01622440140722965	-0.013414879313184368	-0.002038144930928319
m714.000	0.023591176358014446	-0.017485481361105643	-0.005722421835199954
m715.000	0.01698672251786344	-0.013062022517599026	-0.006796765204266857
m716.000	0.01595062509274737	-0.011003117677449896	0.009590905196543476
m717.000	0.011384493075427524	-0.010352842977907785	0.006152315024541014
m718.000	0.013465023616490478	-0.019510300873194292	0.011367784660724195
m719.000	0.010087006583930804	-0.011748125504175448	0.005271316827279871
m720.000	0.012894924792795002	-0.013654635814292607	0.011458180881110813
m721.000	0.01165194871079892	-0.010658992371794058	0.0013269221561550367
m722.000	0.015612514183757193	-0.014551589317832164	0.0035704674421638844
m723.000	0.011808019768599489	-0.012395607859668796	0.002278328788478067
m724.000	0.02083685628053915	-0.006834316485344338	0.060262403023881916
m725.000	0.017198779593751712	-0.0015078943497362346	0.051000120776319775
m726.000	0.019039426293703008	-0.012093695492065227	0.06029498360692274
m727.000	0.016501235737833627	-0.004825758498211986	0.06322941025158736
m728.000	0.0159894056330904	-0.013538290802963907	0.006781086596593896
m729.000	0.01631767158336736	-0.009180263991331074	-0.0006262581085918819
m730.000	0.0403575032466873	-0.009647791692808362	-0.030824960708628456
m731.000	0.060814943567401594	-0.007840794537125804	-0.0505907403404548
m732.000	0.021728013166520826	-0.004953045411972212	0.0024702817353152214
m733.000	0.02477610027882232	-0.002527302261679376	-0.009053136305813338
m734.000	0.017795401558285087	-0.01775750958499499	0.017241946192722953
m735.000	0.012641573928149066	-0.011413098449636097	0.012850912456520857
m736.000	0.011502043183348236	-0.016993362835154062	0.015109784468740116
m737.000	0.009773490463576942	-0.012009523397296419	0.009589366977541333
m738.000	0.020664975795149188	-0.02385120177455149	-0.010878617542104844
m739.000	0.025320627314664796	-0.025054541685622773	-0.028605548621828247
m740.000	0.014814105769300957	-0.01296435711792565	0.00859478878474961
m741.000	0.011623152850573991	-0.011499769089744653	0.00027292522664682314
m742.000	0.01315386458048856	-0.013411216885575537	0.013375567444297297
m743.000	0.008898449722387965	-0.009713422984971054	0.010168574183701852
m744.000	0.011634774534774002	-0.0108456092942645	0.01593530535692002
m745.000	0.010626599084598403	-0.009981978346809816	0.00423735756477133
m746.000	0.017044425003753975	-0.01698209830418122	0.0028209065771497093
m747.000	0.015857984947919315	-0.01232662402763302	0.0007286651981901341
m748.000	0.03642161764919336	-0.003690795835065023	0.06070052030845042
m749.000	0.030678119761047347	0.003984950238758895	0.049254499390772366
m750.000	0.023208058713194833	-0.006299894572726245	0.04084667682109783
m751.000	0.02101830680431915	-6.485959958516793e-05	0.02710856152467829
m752.000	0.014035835422666254	-0.008461457209872486	0.00856363692429397
m753.000	0.011061661912504931	-0.00681178051945985	0.003049003070095759
m754.000	0.014664397512335064	-0.013920307459849525	-0.0031226638437426932
m755.000	0.015490444837705978	-0.01282239758012131	-0.00015290667175592374
m756.000	0.023703497752381567	-0.015889632822423894	0.015642569189134297
m757.000	0.020562495588804894	-0.012358810724907578	0.002990764562589139
m758.000	0.016420738180443557	-0.016321734281679087	0.016749815884337955
m759.000	0.011821581251247652	-0.010893404903940408	0.015897648389758507
m760.000	0.011750017395325177	-0.011735740902080384	0.012198765594563501
m761.000	0.009548560922912426	-0.010638175931983912	0.006754991199605685
m762.000	0.015231637531403002	-0.015907782368650668	0.004497750069094136
m763.000	0.012736854103618269	-0.01141924337778966	-0.004673593682834933
m764.000	0.018109211426735126	-0.015499746437819983	0.0020388518091634857
m765.000	0.013377483220160798	-0.012920374335646877	0.00017898700727900831
m766.000	0.013464680758062581	-0.00954833777872501	0.008818191328606471
m767.000	0.010041704546396519	-0.007067077668216205	0.010162116674626184
m768.000	0.012793114301010083	-0.008562406102938108	0.018768843217238585
m769.000	0.010486206313376779	-0.0071561536544662826	0.014474873448140402
m770.000	0.016505136138508226	-0.013916586930721692	0.00828918597885488
m771.000	0.022419933009533557	-0.011402253813702209	-0.005112850564992116
m772.000	0.06560432313012814	-0.013303933061888712	-0.029518580058496065
m773.000	0.08015278806677942	0.014910051684000943	-0.05939381729466078
m774.000	0.020737551995983844	-0.006984090100242843	-0.005382303455344944
m775.000	0.020128936008972656	-0.00043335938104282026	-0.007497481494401811
m776.000	0.011870979993433109	-0.009454188666348326	0.0035379720065842205
m777.000	0.010596274237734161	-0.00757995373303318	0.00011026058069255448
m778.000	0.012754609356848912	-0.014607575341231652	0.010630548010900536
m779.000	0.013819383913964752	-0.01382335513946166	0.0006618925528815586
m780.000	0.03382969604103244	-0.03002893580338087	-0.010026885089845903
m781.000	0.030560194182652028	-0.02415561403379278	-0.02469504312038284
m782.000	0.01545253082763058	-0.013274326970570075	0.015916528159976698
m783.000	0.01128528718091422	-0.009363368731841468	0.006492340958068522
m784.000	0.012811494390754023	-0.009423448083753169	0.015166541532995154
m785.000	0.008589531857500577	-0.008137696827014188	0.008295251838062522
m786.000	0.011921932850705046	-0.009345291890553975	0.020267249049712693
m787.000	0.012164129812794976	-0.011579160127955467	0.016465892442343054
m788.000	0.020920585972998142	-0.020750215308168375	-0.002716188050350706
m789.000	0.018291486126766027	-0.013913719742020991	-0.009344720489492735
m790.000	0.01519873623715038	-0.005171192851463053	0.008188620666397212
m791.000	0.013285837903439615	-0.007420191177064792	0.010761273720158905
m792.000	0.015153921291396701	-0.004098082972292142	0.0073206945533803814
m793.000	0.013126497566448604	-0.00606113733823659	0.00480428162378214
m794.000	0.014810805260264848	-0.01061160424395134	0.0007093966681109849
m795.000	0.013497142529581296	-0.010480562890088932	-0.00409396897968391
m796.000	0.017470519178382146	-0.019206402213120758	-0.004261252366552531
m797.000	0.013641342059090497	-0.013922831488776733	-0.0008103349151722983
m798.000	0.009032396659927213	-0.008671129689162276	0.0059471121545247385
m799.000	0.008458445950060199	-0.009287812136264586	0.0017460324300749928
m800.000	0.01022566956240734	-0.009255714961819306	0.004489419579961388
m801.000	0.009613187901743779	-0.008833742725840771	0.009033582764233607
m802.000	0.01170893422538771	-0.009373107366050893	0.027329886779746484
m803.000	0.012900185403590473	-0.009374899383666032	0.01730511214751123
m804.000	0.01635849442614591	-0.01693574618014209	0.01739455374434908
m805.000	0.012886242800162753	-0.009585787326314345	0.008909897242310538
m806.000	0.011128384920927343	-0.007181575503092845	0.017046818256466336
m807.000	0.009803543142168452	-0.0029896743816484983	0.012849112675359826
m808.000	0.0132928581872164	-0.0016488013127041736	0.01080075848439638
m809.000	0.008635637185442063	-0.0022651346034825745	0.010206205975754695
m810.000	0.011727749768589769	-0.0034033973711940133	0.011074061841578279
m811.000	0.0106353374778028	-0.003980729067103527	0.011341130124599516
m812.000	0.013027516996041075	-0.012738380564161286	0.009535612462617913
m813.000	0.011053764383764925	-0.009654332459331325	0.005727669426320985
m814.000	0.010403052842730237	-0.006358156498453258	0.003077639698760037
m815.000	0.012123487628802353	-0.010598982698723794	-0.008010413014114705
m816.000	0.01401750026308364	-0.008929292102066144	-0.006842495323967687
m817.000	0.010350180410263293	-0.007453844879611842	-0.002611659652769782
m818.000	0.008962256397506092	-0.007980252415910292	-0.00010968339102607483
m819.000	0.007125374356494394	-0.005582031462458477	0.0011380225148416385
m820.000	0.007548220034783496	-0.008824818839563719	0.004142412395899443
m821.000	0.006692063234660668	-0.0064042519631513405	0.0006311627288646949
m822.000	0.006305050298295042	-0.006683112739792733	0.008219921622417536
m823.000	0.008679377131125116	-0.005988174756511513	-0.006279331200283922
m824.000	0.008606010998907607	-0.0050954968318206745	0.0019594461587405824
m825.000	0.007855052867301223	-0.002635025237212649	0.01564813576750541
m826.000	0.014225601535146116	-0.0021383716538629144	0.05268157407861937
m827.000	0.009233023456365706	0.005154647197270746	0.02991610797090934
m828.000	0.01293621042984243	-0.0035641313403270867	0.06532284480062325
m829.000	0.007898792077227148	0.0009281630850942727	0.020414152528815167
m830.000	0.009379795438446442	-0.005017642181766888	0.006419989633703268
m831.000	0.015767372454230023	-0.0015222828689302552	-0.020886304237309913
m832.000	0.04661944107364105	-0.01761152311299189	-0.07089543144685745
m833.000	0.02416630182631788	0.016264627595450786	0.005831863653366706
