	PC1	PC2	PC3
m805.000	-0.0005445419197193091	-0.0009043054581323353	0.0016238394939944634
m806.000	0.00046258448931656	0.000813535355510135	0.0018705460347428812
m807.000	0.0022600964827046983	-0.0003849637931497128	-0.004816326730935068
m808.000	0.001558026283043681	0.0004002212232214686	-0.0003534708323548456
m809.000	0.00027941441634061744	0.00017590311698336826	-0.0003712967767581502
m810.000	0.004977636111483356	0.002075474840569365	0.0002663064551422731
m811.000	0.0009524507653491093	-0.004387496484409754	0.0007126497414348268
m812.000	0.0026583831760118074	0.013603748134330093	0.016696894637525245
m813.000	0.0015111562174137405	-0.00010244233499178735	0.002052433049866483
m814.000	0.002060880720723487	0.000922377052225521	-0.006249956955738406
m815.000	0.0027429708931566966	-0.006409196250151221	0.0023561349677933023
m816.000	0.033977935557867524	0.010281060240424685	-0.02628276260863448
m817.000	0.017244297274248775	-0.027009497172235254	0.0027022532361390687
m818.000	0.00893315891070127	-0.003149242224950657	-0.010231625248947487
m819.000	0.004183926260827034	-0.010263386717871711	0.00399469577353221
m820.000	0.0024770931133466577	0.004205962826691771	-0.0028311710252743273
m821.000	-0.0012473064206072438	-0.0010413455232473107	-0.0016092395300404952
m822.000	-0.0003535187109882173	0.0001421492821803166	-0.0012604462064196111
m823.000	-0.0011834511936952166	-0.0005492493386549682	0.0011631510430127367
m824.000	0.004933945286720206	0.011814746322191321	-0.010520841530962105
m825.000	0.0032506047731745914	-0.0009289046022557259	-0.0006280347078655757
m826.000	0.0007838775688244652	0.0011222912421713803	-0.0022923236553339674
m827.000	-0.001860746010703034	-0.0003637231159450748	0.0035301826486205056
m828.000	-0.0006664061040511399	0.00020044267522890876	0.00570854484284738
m829.000	5.3085585599570975e-05	-0.003091167049586695	0.00044852377672019705
m830.000	-0.0015332080354431268	-8.66124754802857e-06	-0.00044850469575268806
m831.000	0.00038351868048728323	0.00048263544096687557	-0.00011873676553295731
m832.000	-0.0007715432644425887	0.003368791846929281	0.0008959258871959934
m833.000	0.00015041993878172927	-0.000281797147344749	-0.00040175811395948437
m834.000	0.009451620723241795	0.006001682147243973	-0.010084861527498996
m835.000	0.01239807192945094	-0.01564090297406179	-0.001977780864036426
m836.000	0.003244118931439132	0.0029811313557735453	-0.0015876916965195508
m837.000	0.004449762500180289	-0.007430090523912578	3.0767791008009505e-05
m838.000	-0.0011836516848126085	-0.0012451380538081756	0.0008028509166855016
m839.000	-5.1832297472213936e-05	-0.001376271804259344	-0.0017868141594639334
m840.000	-0.0032838440163309554	0.002769194230161768	0.0009842183677558807
m841.000	-0.0011106901703201554	-0.001202258047974532	0.0020863280406998703
m842.000	-0.0008334583477453771	0.0012284941039724447	-0.00040627447554708146
m843.000	0.0022555366055639456	-0.002639095551126348	-0.0038606336850216887
m844.000	-0.0004577134654630711	-0.0017957241045823233	-0.002095696157128223
m845.000	-0.0013273242886287764	-0.00042880452347955373	0.0007683578062746052
m846.000	-0.00108273795377541	0.0018798864000876272	0.002386056224126234
m847.000	-0.0006235505370543598	-0.003753741160279394	0.0008309226536492681
m848.000	-0.0019045527273728756	0.0024384949948472556	-0.0009306151579205827
m849.000	-0.0008933076588627218	0.0004974597469028606	-0.00045034140375218754
m850.000	-0.0030121175901768283	-0.0009362293809245626	-1.0298527264041337e-06
m851.000	-0.00028406824537223187	0.0012024902347384963	0.00198890742573227
m852.000	0.00038183831034936997	-0.0013544353359437994	-0.001206472719666548
m853.000	-0.0012189946192725852	-0.0023696197078633737	0.0003255350798218157
m854.000	-0.0008816904708970163	0.0013407033744869351	0.002050220003205625
m855.000	-0.0008350176669354593	0.00011345097671441945	0.00016141214602394618
m856.000	0.0	-0.0	0.0
m857.000	0.0	-0.0	0.0
m858.000	0.0	-0.0	0.0
m859.000	0.0	-0.0	0.0
m860.000	0.0	-0.0	0.0
m861.000	0.0	-0.0	0.0
m862.000	0.0	-0.0	0.0
m863.000	0.0	-0.0	0.0
m864.000	0.0	-0.0	0.0
m865.000	0.0	-0.0	0.0
m866.000	0.0	-0.0	0.0
m867.000	0.0	-0.0	0.0
m868.000	0.0	-0.0	0.0
m869.000	0.0	-0.0	0.0
m870.000	0.0	-0.0	0.0
m871.000	0.0	-0.0	0.0
m872.000	0.0	-0.0	0.0
m873.000	0.0	-0.0	0.0
m874.000	0.0	-0.0	0.0
m875.000	0.0	-0.0	0.0
m876.000	0.0	-0.0	0.0
m877.000	0.0	-0.0	0.0
m878.000	0.0	-0.0	0.0
m879.000	0.0	-0.0	0.0
m880.000	0.0	-0.0	0.0
m881.000	0.0	-0.0	0.0
m882.000	0.0	-0.0	0.0
m883.000	0.0	-0.0	0.0
m884.000	0.0	-0.0	0.0
m885.000	0.0	-0.0	0.0
m886.000	0.0	-0.0	0.0
m887.000	0.0	-0.0	0.0
m888.000	0.0	-0.0	0.0
m889.000	0.0	-0.0	0.0
m890.000	0.0	-0.0	0.0
m891.000	0.0	-0.0	0.0
m892.000	0.0	-0.0	0.0
m893.000	0.0	-0.0	0.0
m894.000	0.0	-0.0	0.0
m895.000	0.0	-0.0	0.0
m896.000	0.0	-0.0	0.0
m897.000	0.0	-0.0	0.0
m898.000	0.0	-0.0	0.0
m899.000	0.0	-0.0	0.0
m900.000	0.0	-0.0	0.0
m901.000	0.0	-0.0	0.0
m902.000	0.0	-0.0	0.0
m903.000	9.90554343973541e-05	-0.0004162479750563525	-0.0002090342304615775
m904.000	0.0	-0.0	0.0
m905.000	0.0	-0.0	0.0
m906.000	0.0	-0.0	0.0
m907.000	0.0	-0.0	0.0
m908.000	0.0	-0.0	0.0
m909.000	0.0	-0.0	0.0
m910.000	0.0	-0.0	0.0
m911.000	0.0	-0.0	0.0
m912.000	0.0	-0.0	0.0
m913.000	0.0	-0.0	0.0
m914.000	0.0	-0.0	0.0
m915.000	-0.0009148998379568791	-0.00017708377740126708	1.2873015351260726e-05
m916.000	0.0	-0.0	0.0
m917.000	0.0	-0.0	0.0
m918.000	0.0	-0.0	0.0
m919.000	0.0	-0.0	0.0
m920.000	0.0	-0.0	0.0
m921.000	0.0	-0.0	0.0
m922.000	0.0	-0.0	0.0
m923.000	0.0	-0.0	0.0
m924.000	0.0	-0.0	0.0
m925.000	0.0	-0.0	0.0
m926.000	0.0	-0.0	0.0
m927.000	0.0	-0.0	0.0
m928.000	0.0	-0.0	0.0
m929.000	0.0	-0.0	0.0
