mass	P1_500μC-P	P1_2000μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_500μC-P	P2_2000μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_500μC-P	P3_2000μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
273	5.843204983980024	-2.318582535106181	-2.4508332222102096	-0.07677381341616099	0.7563008661414783	3.2907260993863003	-2.8363766834831616	-1.6994221708580515	-2.696966184311444	0.34741879006431825	7.653934884895404	-0.5787323434936256	-3.7721493388622633	0.22366577731903406	-1.6854151100454626
274	8.595567459214438	-0.8143134659742582	-2.370769670402615	-1.6057361526812053	-1.4479973593603037	5.074619903155987	-1.3110194441515999	-1.5468656496710702	-0.39415843373520526	-3.3708158075683734	6.6554284853632675	-3.287533047272545	-1.210747427388114	-0.592908707638322	-2.3727506818900874
275	6.599612935733235	-2.5184405199762163	-2.3173964756345393	-1.0448982024933664	-0.5492124374618911	2.135561696371788	0.4683078761427247	-1.8908535507145816	-1.4554142341094911	-0.5172064687003847	3.43183175088599	-1.9507148358863868	1.0423104761222046	-0.25537569848144703	-1.1781123117976426
276	6.9774393806771355	-1.3184678015512483	-1.6855178630357563	-3.241114761353664	-1.5106814765303809	4.514724812961173	-1.990967335885407	-1.3900908917958315	-1.155080779842642	-1.7980575296063392	8.32260053360019	-2.0805078984295955	-0.3543819827576891	-1.731298955346541	-1.5585974511033807
277	2.5017945968778927	-1.431954653525267	-0.18268828277050883	-0.4101806960346502	-1.6959482726284352	1.8531401107307495	-4.026019941842463	-0.3632578585142709	3.521843452128809	0.7856180710235172	2.88479043442307	-0.8188586539585209	-2.3052026408250943	-0.2717055262788649	-0.041370138805982296
278	5.0938187504709855	1.0980900073910758	-0.9403067513570185	0.24905800554203888	-0.3345096412990533	1.4875741966315765	-1.8300817518557755	-1.721275493203881	-1.3984897701792012	-0.28848756079296417	2.903866950635009	-0.8728494843674921	-1.5115014211296265	-0.0046575419985968244	-1.930248494487055
279	-0.9958547793847086	-1.5227339125020372	-2.805147947156695	0.8625803429811125	1.2952926848496613	-1.5926792823813796	-0.7521450077151788	2.6824436928202684	-0.8677067852053466	1.9784947121399619	-1.4883242773956311	-0.741058108049434	0.6729292682365068	2.509775930396416	0.7641334683664964
280	1.1686976113153056	1.155112165609288	0.26781826879470844	2.15335090532468	-0.31135839255320763	0.4250269991822755	-2.12775670506898	-3.15680069325348	0.026572882343861258	-0.7058295264144896	0.2186634403508841	0.049369910544883266	1.0109421425300902	-0.5607473888850286	0.386938380179212
281	3.2785028283505033	0.17665887764425647	-2.0282716805090524	0.8709667145874332	-0.2396967064227426	3.9339526448404754	-2.7177244583036346	1.9068719290918121	-0.9428065711806582	-1.825711104020655	0.7376737174271581	1.0211335109545312	-2.1688957251853176	-1.4140952068253585	-0.5885587704487975
282	4.163914021113205	-2.4595620786682812	-2.353293528947057	-1.4049291960348462	-1.5447362847400294	5.688518433103207	-1.2182745388929392	0.9891736722515361	-1.1993999093992558	-1.211946257325477	4.620678201391915	-0.29000899005782904	-0.19603146177223357	-1.9574883608622957	-1.6266137211596166
283	-0.5240974232473367	-2.4904180496937	-1.0719461768645504	2.4937910332297935	-4.643788620151489	2.482915536335314	2.5443521201572286	3.556966150523192	2.8294941230686175	-3.8531466800022076	3.7840644682183524	-1.7332213359642763	-1.9255546133278207	-2.147587255500227	0.6981767232191173
284	4.770913352513386	-2.9932626490912684	-0.4816873090225935	-1.4488728948238327	-1.0375999074696596	6.780815225708936	-1.1340978979595389	-2.021141455404794	0.15357860204119642	-2.1368535020789743	5.841370481357868	-1.008542157394732	-2.4231206111187547	-1.1555200610030625	-1.7059792162541607
285	7.063214528968101	-1.0045561580249258	-0.9195889842333883	-1.6342691046608155	-2.069151143346412	8.123778127611386	-0.8168537095097492	-2.5231750535139073	-3.212016887044672	-1.2936759040110308	5.896880709133893	-1.4507302158539177	-1.8254775149455753	-1.9729499087937366	-2.361428781775255
